,Name,Allocation
0,"Take-Two Interactive Software, Inc.",5.33%
1,"Netflix, Inc.",4.86%
2,"Twitter, Inc.",4.85%
3,"Charter Communications, Inc. Class A",4.85%
4,"Facebook, Inc. Class A",4.82%
5,"Activision Blizzard, Inc.",4.79%
6,Electronic Arts Inc.,4.78%
7,ViacomCBS Inc. Class B,4.78%
8,"T-Mobile US, Inc.",4.64%
9,Walt Disney Company,4.55%
10,"CenturyLink, Inc.",4.51%
11,Comcast Corporation Class A,4.50%
12,Verizon Communications Inc.,4.30%
13,"Live Nation Entertainment, Inc.",4.29%
14,DISH Network Corporation Class A,4.23%
15,"Interpublic Group of Companies, Inc.",4.17%
16,AT&T Inc.,4.02%
17,Omnicom Group Inc,3.94%
18,News Corporation Class A,3.91%
19,"Discovery, Inc. Class C",2.75%
20,Fox Corporation Class A,2.61%
21,Alphabet Inc. Class A,2.30%
22,Alphabet Inc. Class C,2.30%
23,"Discovery, Inc. Class A",1.42%
24,News Corporation Class B,1.23%
25,Fox Corporation Class B,1.20%
26,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.09%
27,U.S. Dollar,0.00%
