,Name,Allocation
0,SEB SA,3.64%
1,DSV Panalpina A/S 1.75% 20-SEP-2024,3.56%
2,Intertek Group plc,3.28%
3,UCB S.A.,3.25%
4,Partners Group Holding AG,3.21%
5,Ashtead Group plc,3.21%
6,St. James's Place Plc,3.19%
7,Croda International Plc,3.17%
8,Royal Ahold Delhaize N.V.,3.16%
9,Legal & General Group Plc,3.14%
10,Groupe Bruxelles Lambert SA,3.11%
11,Spirax-Sarco Engineering PLC,3.00%
12,Fuchs Petrolub SE Pref,2.98%
13,AVEVA Group plc,2.93%
14,Prudential plc,2.92%
15,Compagnie Financiere Richemont SA,2.89%
16,Wolters Kluwer NV,2.88%
17,Kerry Group Plc Class A,2.88%
18,SSE plc,2.86%
19,Novozymes A/S Unsponsored ADR Class B,2.81%
20,Enagas SA,2.81%
21,Telenor ASA,2.81%
22,Nestle S.A.,2.80%
23,Red Electrica Corp. SA,2.80%
24,Halma plc,2.71%
25,Sanofi,2.70%
26,Burberry Group plc,2.67%
27,Coloplast A/S Class B,2.62%
28,Chocoladefabriken Lindt & Spruengli AG Partizipsch.,2.61%
29,Novo Nordisk A/S Class B,2.56%
30,Novartis AG,2.55%
31,Roche Holding AG,2.47%
32,Diageo plc,2.46%
33,Imperial Brands PLC,2.19%
34,U.S. Dollar,1.18%
