,Name,Allocation
0,Mastercard Incorporated Class A,5.15%
1,"Square, Inc. Class A",5.15%
2,Visa Inc. Class A,4.02%
3,PayPal Holdings Inc,3.47%
4,"Fidelity National Information Services, Inc.",2.19%
5,Intuit Inc.,2.11%
6,Worldline SA,1.85%
7,American Express Company,1.68%
8,"Zillow Group, Inc. Class C",1.67%
9,"Intercontinental Exchange, Inc.",1.66%
10,MSCI Inc. Class A,1.66%
11,"Fiserv, Inc.",1.58%
12,Global Payments Inc.,1.55%
13,"Zhongan Online P&C Insurance Co., Ltd. Class H",1.48%
14,"CoStar Group, Inc.",1.48%
15,Blackstone Group Inc. Class A,1.48%
16,Apollo Global Management Inc. Class A,1.46%
17,"BlackRock, Inc.",1.40%
18,Verisk Analytics Inc,1.36%
19,KKR & Co. Inc.,1.35%
20,Brookfield Asset Management Inc. Class A,1.35%
21,Redfin Corporation,1.31%
22,"Black Knight, Inc.",1.30%
23,London Stock Exchange Group plc,1.28%
24,"Broadridge Financial Solutions, Inc.",1.25%
25,StoneCo Ltd. Class A,1.22%
26,Avalara Inc,1.22%
27,"S&P Global, Inc.",1.13%
28,"Guidewire Software, Inc.",1.13%
29,AppFolio Inc Class A,1.12%
30,"Jack Henry & Associates, Inc.",1.12%
31,"Nomura Research Institute,Ltd.",1.07%
32,Accenture Plc Class A,1.07%
33,"FLEETCOR Technologies, Inc.",1.07%
34,Rightmove plc,0.98%
35,Ares Management Corporation,0.97%
36,FactSet Research Systems Inc.,0.94%
37,"Nasdaq, Inc.",0.93%
38,"SS&C Technologies Holdings, Inc.",0.93%
39,"360 Finance, Inc. ADR Class A",0.92%
40,International Business Machines Corporation,0.89%
41,"CoreLogic, Inc.",0.88%
42,"Q2 Holdings, Inc.",0.88%
43,Sage Group plc,0.87%
44,SEI Investments Company,0.87%
45,Hong Kong Exchanges & Clearing Ltd.,0.86%
46,PagSeguro Digital Ltd. Class A,0.80%
47,ING Groep NV,0.79%
48,Carlyle Group Inc,0.79%
49,"Ceridian HCM Holding, Inc.",0.78%
50,Northern Trust Corporation,0.78%
51,Globant SA,0.74%
52,"NetEase, Inc. Sponsored ADR",0.73%
53,"Envestnet, Inc.",0.72%
54,"Paychex, Inc.",0.71%
55,"Tradeweb Markets, Inc. Class A",0.70%
56,"RealPage, Inc.",0.67%
57,Canadian Imperial Bank of Commerce,0.66%
58,Thomson Reuters Corporation,0.65%
59,"SBI Holdings, Inc.",0.63%
60,Intermediate Capital Group plc,0.63%
61,Green Dot Corporation Class A,0.62%
62,"Workday, Inc. Class A",0.61%
63,"ACI Worldwide, Inc.",0.58%
64,"LendingTree, Inc.",0.55%
65,NICE Ltd Sponsored ADR,0.55%
66,TIS Inc.,0.51%
67,WEX Inc.,0.48%
68,GMO Internet Inc.,0.47%
69,Standard Chartered PLC,0.47%
70,Scout24 AG,0.47%
71,"JOYY, Inc. Sponsored ADR Class A",0.47%
72,"EVO Payments, Inc. Class A",0.45%
73,Hamilton Lane Incorporated Class A,0.44%
74,Banco Santander S.A. Sponsored ADR,0.44%
75,"Euronet Worldwide, Inc.",0.42%
76,Lexinfintech Holdings Ltd. Sponsored ADR Class A,0.42%
77,"Axos Financial, Inc.",0.41%
78,"i3 Verticals, Inc. Class A",0.41%
79,Eurazeo SA,0.40%
80,Hypoport SE,0.40%
81,Internet Initiative Japan Inc.,0.39%
82,Qiwi Plc Sponsored ADR Class B,0.38%
83,"Money Forward, Inc.",0.36%
84,Bank of New York Mellon Corporation,0.36%
85,OPTiM Corp.,0.36%
86,"Morningstar, Inc.",0.35%
87,"Bottomline Technologies (de), Inc.",0.35%
88,IAMGOLD Corporation,0.34%
89,"Digital Garage, Inc.",0.30%
90,"ExlService Holdings, Inc.",0.29%
91,Moneysupermarket.com Group plc,0.29%
92,"WisdomTree Investments, Inc.",0.28%
93,Sapiens International Corporation NV,0.27%
94,Man Group PLC,0.27%
95,Enova International Inc,0.25%
96,HealthEquity Inc,0.23%
97,"Ebix, Inc.",0.23%
98,"EVERTEC, Inc.",0.23%
99,"GreenSky, Inc. Class A",0.21%
100,"Affiliated Managers Group, Inc.",0.21%
101,flatex AG,0.20%
102,"Everi Holdings, Inc.",0.20%
103,LendingClub Corp,0.17%
104,PATRIZIA AG,0.17%
105,Draper Esprit Plc,0.17%
106,"Blucora, Inc.",0.17%
107,Canaan Inc. Sponsored ADR Class A,0.14%
108,Opera Ltd. Sponsored ADR,0.14%
109,FinVolution Group Sponsored ADR Class A,0.14%
110,"Monex Group, Inc.",0.13%
111,"Qudian, Inc. Sponsored ADR Class A",0.12%
112,Value Partners Group Limited,0.12%
113,"Sculptor Capital Management, Inc. Class A",0.12%
114,PayPoint plc,0.10%
115,Equiniti Group Plc,0.10%
116,CURO Group Holdings Corp.,0.09%
117,CORESTATE Capital Holding SA,0.06%
118,"Cass Information Systems, Inc.",0.06%
