,Name,Allocation
0,"Square, Inc. Class A",4.98%
1,Galaxy Digital Holdings Ltd.,4.83%
2,Z Holdings Corporation,4.69%
3,Kakao Corp.,4.16%
4,GMO Internet Inc.,4.10%
5,NVIDIA Corporation,3.30%
6,"Intercontinental Exchange, Inc.",3.19%
7,"Advanced Micro Devices, Inc.",3.09%
8,"JD.com, Inc. Sponsored ADR Class A",2.97%
9,Silvergate Capital Corp. Class A,2.94%
10,"SBI Holdings, Inc.",2.74%
11,LINE Corp. Sponsored ADR,2.67%
12,NAVER Corp.,2.67%
13,"Digital Garage, Inc.",2.66%
14,"DocuSign, Inc.",2.41%
15,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",2.10%
16,International Business Machines Corporation,2.06%
17,Alphabet Inc. Class A,2.04%
18,Accenture Plc Class A,2.02%
19,"Overstock.com, Inc.",1.99%
20,"Rakuten, Inc.",1.97%
21,"NetEase, Inc. Sponsored ADR",1.89%
22,Microsoft Corporation,1.87%
23,Plus500 Ltd.,1.74%
24,Alibaba Group Holding Ltd. Sponsored ADR,1.73%
25,"Amazon.com, Inc.",1.71%
26,MUTUAL FUND (OTHER),1.57%
27,OneConnect Financial Technology Co Ltd Sponsored ADR,1.52%
28,SAP SE Sponsored ADR,1.43%
29,"Samsung Electronics Co., Ltd.",1.38%
30,IG Group Holdings plc,1.36%
31,CME Group Inc. Class A,1.30%
32,SoftBank Group Corp.,1.18%
33,Oracle Corporation,1.14%
34,"Akamai Technologies, Inc.",1.09%
35,Vontobel Holding AG,1.06%
36,8i Enterprises Acquisition Corp,1.01%
37,Tencent Holdings Ltd.,1.00%
38,"Nasdaq, Inc.",0.99%
39,"Baidu, Inc. Sponsored ADR Class A",0.92%
40,Canaan Inc. Sponsored ADR Class A,0.90%
41,"WisdomTree Investments, Inc.",0.85%
42,Opera Ltd. Sponsored ADR,0.84%
43,"Recruit Holdings Co., Ltd.",0.77%
44,ING Groep NV Sponsored ADR,0.77%
45,"China Merchants Bank Co., Ltd. Class A",0.75%
46,"Ebang International Holdings, Inc. Class A",0.75%
47,MicroStrategy Incorporated Class A,0.72%
48,Banco Santander S.A. Sponsored ADR,0.62%
49,Bank of China Limited Class H,0.60%
50,HIVE Blockchain Technologies Ltd,0.60%
51,Signature Bank,0.53%
52,Northern Data AG,0.45%
53,Grayscale Bitcoin Trust,0.44%
54,Hut 8 Mining Corp.,0.42%
55,Riot Blockchain Inc,0.38%
56,U.S. Dollar,0.17%
