,Name,Allocation
0,State Street Corporation,3.12%
1,"Raymond James Financial, Inc.",3.10%
2,Charles Schwab Corporation,3.04%
3,Bank of America Corp,3.02%
4,"PNC Financial Services Group, Inc.",2.95%
5,JPMorgan Chase & Co.,2.94%
6,"Ameriprise Financial, Inc.",2.93%
7,"Citizens Financial Group, Inc.",2.92%
8,Huntington Bancshares Incorporated,2.90%
9,Citigroup Inc.,2.78%
10,"Continental Resources, Inc.",2.65%
11,Apache Corporation,2.51%
12,Schlumberger NV,2.49%
13,"Freeport-McMoRan, Inc.",2.48%
14,Marathon Petroleum Corporation,2.34%
15,Hess Corporation,2.28%
16,Celanese Corporation,2.25%
17,Concho Resources Inc.,2.25%
18,Exxon Mobil Corporation,2.20%
19,Valero Energy Corporation,2.18%
20,"PPG Industries, Inc.",2.15%
21,Phillips 66,2.09%
22,FMC Corporation,2.07%
23,Nucor Corporation,2.05%
24,"DuPont de Nemours, Inc.",2.00%
25,International Paper Company,1.94%
26,Avery Dennison Corporation,1.94%
27,LyondellBasell Industries NV,1.94%
28,Trane Technologies plc,1.93%
29,International Flavors & Fragrances Inc.,1.89%
30,Occidental Petroleum Corporation,1.74%
31,"United Rentals, Inc.",1.73%
32,Parker-Hannifin Corporation,1.67%
33,TE Connectivity Ltd.,1.66%
34,Textron Inc.,1.66%
35,Eaton Corp. Plc,1.64%
36,"Stanley Black & Decker, Inc.",1.63%
37,Westinghouse Air Brake Technologies Corporation,1.62%
38,WestRock Company,1.49%
39,"FLEETCOR Technologies, Inc.",1.39%
40,Corning Inc,1.20%
41,Cognizant Technology Solutions Corporation Class A,1.11%
42,NXP Semiconductors NV,1.04%
43,Microchip Technology Incorporated,1.01%
44,"Gartner, Inc.",1.01%
45,"Autodesk, Inc.",1.00%
46,CDW Corp.,0.96%
47,Hewlett Packard Enterprise Co.,0.92%
48,"Analog Devices, Inc.",0.91%
49,"NetApp, Inc.",0.87%
50,U.S. Dollar,0.43%
