,Name,Allocation
0,American Tower Corporation,9.79%
1,"Prologis, Inc.",6.77%
2,Crown Castle International Corp,6.06%
3,"Equinix, Inc.",4.75%
4,"Digital Realty Trust, Inc.",3.72%
5,SBA Communications Corp. Class A,2.99%
6,"CoStar Group, Inc.",2.94%
7,Public Storage,2.73%
8,"Welltower, Inc.",2.06%
9,Weyerhaeuser Company,1.94%
10,"Alexandria Real Estate Equities, Inc.",1.94%
11,"AvalonBay Communities, Inc.",1.94%
12,Realty Income Corporation,1.88%
13,"Simon Property Group, Inc.",1.78%
14,Equity Residential,1.73%
15,"Invitation Homes, Inc.",1.40%
16,"Ventas, Inc.",1.38%
17,"CBRE Group, Inc. Class A",1.33%
18,"Healthpeak Properties, Inc.",1.32%
19,"Sun Communities, Inc.",1.28%
20,Duke Realty Corporation,1.26%
21,"Essex Property Trust, Inc.",1.25%
22,Extra Space Storage Inc.,1.21%
23,"Mid-America Apartment Communities, Inc.",1.18%
24,"Boston Properties, Inc.",1.11%
25,W. P. Carey Inc.,1.10%
26,"Equity LifeStyle Properties, Inc.",1.08%
27,VICI Properties Inc,0.98%
28,"Annaly Capital Management, Inc.",0.95%
29,"UDR, Inc.",0.91%
30,"Medical Properties Trust, Inc.",0.89%
31,"CyrusOne, Inc.",0.86%
32,"Iron Mountain, Inc.",0.78%
33,Camden Property Trust,0.76%
34,"Gaming and Leisure Properties, Inc.",0.71%
35,AGNC Investment Corp.,0.71%
36,Americold Realty Trust,0.70%
37,"Host Hotels & Resorts, Inc.",0.69%
38,American Homes 4 Rent Class A,0.66%
39,"VEREIT, Inc. Class A",0.66%
40,Regency Centers Corporation,0.63%
41,"Omega Healthcare Investors, Inc.",0.63%
42,Kilroy Realty Corporation,0.55%
43,"National Retail Properties, Inc.",0.55%
44,CubeSmart,0.55%
45,STORE Capital Corporation,0.53%
46,"Rexford Industrial Realty, Inc.",0.53%
47,Lamar Advertising Company Class A,0.53%
48,Federal Realty Investment Trust,0.52%
49,"Healthcare Trust of America, Inc. Class A",0.51%
50,Vornado Realty Trust,0.50%
51,"First Industrial Realty Trust, Inc.",0.49%
52,Apartment Investment & Management Co Class A,0.48%
53,"EastGroup Properties, Inc.",0.48%
54,Kimco Realty Corporation,0.46%
55,CoreSite Realty Corporation,0.45%
56,Jones Lang LaSalle Incorporated,0.44%
57,"Life Storage, Inc.",0.44%
58,"Douglas Emmett, Inc",0.42%
59,Cousins Properties Incorporated,0.41%
60,"American Campus Communities, Inc.",0.40%
61,"Starwood Property Trust, Inc.",0.40%
62,Rayonier Inc.,0.36%
63,"Highwoods Properties, Inc.",0.36%
64,Healthcare Realty Trust Incorporated,0.34%
65,Equity Commonwealth,0.34%
66,"Spirit Realty Capital, Inc.",0.33%
67,SL Green Realty Corp.,0.33%
68,Physicians Realty Trust,0.33%
69,"Brixmor Property Group, Inc.",0.32%
70,"Hudson Pacific Properties, Inc.",0.32%
71,"Blackstone Mortgage Trust, Inc. Class A",0.31%
72,New Residential Investment Corp.,0.30%
73,JBG SMITH Properties,0.30%
74,Lexington Realty Trust,0.29%
75,PotlatchDeltic Corporation,0.28%
76,"Sabra Health Care REIT, Inc.",0.27%
77,"National Health Investors, Inc.",0.26%
78,Corporate Office Properties Trust,0.25%
79,MUTUAL FUND (OTHER),0.25%
80,"PS Business Parks, Inc.",0.24%
81,Howard Hughes Corporation,0.24%
82,EPR Properties,0.22%
83,"Taubman Centers, Inc.",0.22%
84,OUTFRONT Media Inc.,0.21%
85,Weingarten Realty Investors,0.20%
86,"Ryman Hospitality Properties, Inc.",0.20%
87,"Park Hotels & Resorts, Inc.",0.20%
88,Apple Hospitality REIT Inc,0.19%
89,"Piedmont Office Realty Trust, Inc. Class A",0.18%
90,Washington Real Estate Investment Trust,0.18%
91,Brandywine Realty Trust,0.18%
92,Cushman & Wakefield Plc,0.17%
93,"Sunstone Hotel Investors, Inc.",0.16%
94,Chimera Investment Corporation,0.16%
95,Pebblebrook Hotel Trust,0.16%
96,RLJ Lodging Trust,0.15%
97,Two Harbors Investment Corp.,0.15%
98,Service Properties Trust,0.14%
99,"Retail Properties of America, Inc. Class A",0.14%
100,"Colony Capital, Inc. Class A",0.14%
101,"Columbia Property Trust, Inc.",0.14%
102,"Paramount Group, Inc.",0.13%
103,GEO Group Inc,0.13%
104,"MFA Financial, Inc.",0.12%
105,Urban Edge Properties,0.11%
106,SITE Centers Corp.,0.11%
107,"CoreCivic, Inc.",0.11%
108,Mack-Cali Realty Corporation,0.11%
109,"Xenia Hotels & Resorts, Inc.",0.11%
110,DiamondRock Hospitality Company,0.10%
111,Acadia Realty Trust,0.10%
112,Diversified Healthcare Trust,0.09%
113,Macerich Company,0.09%
114,Invesco Mortgage Capital Inc.,0.05%
115,U.S. Dollar,0.04%
