,Name,Allocation
0,"BYD Electronic (International) Co., Ltd.",4.94%
1,China Hongqiao Group Ltd.,4.07%
2,"Dongfeng Motor Group Co., Ltd. Class H",3.49%
3,KWG Group Holdings Limited,3.47%
4,Meituan Dianping Class B,3.36%
5,Zhongsheng Group Holdings Ltd.,3.32%
6,CNOOC Limited,3.08%
7,Beijing Enterprises Holdings Limited,2.96%
8,China Telecom Corp. Ltd. Class H,2.95%
9,"China Merchants Port Holdings Co., Ltd.",2.91%
10,"Innovent Biologics, Inc.",2.86%
11,"Zhongan Online P&C Insurance Co., Ltd. Class H",2.64%
12,China Mobile Limited,2.63%
13,Brilliance China Automotive Holdings Limited,2.58%
14,"Guangzhou R&F Properties Co., Ltd. Class H",2.49%
15,Gemdale Properties & Investment Corp. Ltd.,2.49%
16,Alibaba Health Information Technology Ltd.,2.46%
17,Yanzhou Coal Mining Co. Ltd. Class H,2.45%
18,Yihai International Holding Ltd.,2.36%
19,China State Construction International Holdings Limited,2.25%
20,Ping An Healthcare and Technology Company Limited,2.20%
21,AK Medical Holdings Ltd.,2.04%
22,BAIC Motor Corporation Limited Class H,2.01%
23,MicroPort Scientific Corp.,1.98%
24,China Coal Energy Co. Ltd. Class H,1.98%
25,Shenzhen International Holdings Limited,1.90%
26,China Resources Power Holdings Co. Ltd.,1.85%
27,Shandong Weigao Group Medical Polymer Co. Ltd. Class H,1.83%
28,GOME Retail Holdings Limited,1.67%
29,Country Garden Services Holdings Co. Ltd.,1.67%
30,China Literature Ltd.,1.62%
31,KunLun Energy Co. Ltd.,1.48%
32,Wuxi Biologics (Cayman) Inc.,1.48%
33,China Everbright International Limited,1.41%
34,Kingsoft Corp. Ltd.,1.39%
35,China Longyuan Power Group Corp. Ltd. Class H,1.36%
36,Kingboard Holdings Limited,1.32%
37,"WuXi AppTec Co., Ltd. Class H",1.31%
38,China Shenhua Energy Co. Ltd. Class H,1.22%
39,"Kingdee International Software Group Co., Ltd.",1.20%
40,Xiaomi Corp. Class B,0.83%
41,China National Building Material Co. Ltd. Class H,0.83%
42,"Shandong Gold Mining Co., Ltd. Class H",0.77%
43,U.S. Dollar,0.73%
44,"Beijing Capital International Airport Co., Ltd. Class H",0.65%
45,BOC Aviation Limited,0.65%
46,"Logan Group Co., Ltd.",0.64%
47,China Communications Construction Co. Ltd. Class H,0.63%
48,China Overseas Land & Investment Limited,0.59%
49,China Overseas Property Holdings Limited,0.53%
50,Ausnutria Dairy Corp. Ltd.,0.45%
