,Name,Allocation
0,iShares MSCI India ETF,9.57%
1,Alibaba Group Holding Ltd.,7.94%
2,Tencent Holdings Ltd.,7.18%
3,"Taiwan Semiconductor Manufacturing Co., Ltd.",4.97%
4,"Samsung Electronics Co., Ltd.",4.17%
5,Meituan Dianping Class B,2.15%
6,Naspers Limited Class N,1.44%
7,China Construction Bank Corporation Class H,1.32%
8,"JD.com, Inc. Sponsored ADR Class A",1.21%
9,FUTURES,1.10%
10,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.01%
11,U.S. Dollar,0.97%
12,Industrial and Commercial Bank of China Limited Class H,0.87%
13,NAVER Corp.,0.71%
14,"NetEase, Inc. Sponsored ADR",0.71%
15,Xiaomi Corp. Class B,0.64%
16,SK hynix Inc,0.63%
17,"Baidu, Inc. Sponsored ADR Class A",0.62%
18,Vale S.A.,0.60%
19,Samsung Electronics Co Ltd Pfd Non-Voting,0.58%
20,Sberbank Russia PJSC,0.57%
21,"Hon Hai Precision Industry Co., Ltd.",0.57%
22,"Pinduoduo, Inc. Sponsored ADR Class A",0.56%
23,LG Chem Ltd.,0.53%
24,Bank of China Limited Class H,0.52%
25,TAL Education Group Sponsored ADR Class A,0.51%
26,Gazprom PJSC,0.51%
27,Oil company LUKOIL PJSC,0.49%
28,MediaTek Inc,0.48%
29,"Celltrion, Inc.",0.48%
30,PT Bank Central Asia Tbk,0.44%
31,"Kweichow Moutai Co., Ltd. Class A",0.43%
32,China Mobile Limited,0.39%
33,Qatar National Bank QPSC,0.39%
34,"Samsung SDI Co., Ltd",0.38%
35,CNOOC Limited,0.38%
36,Al Rajhi Bank,0.38%
37,"B3 SA - Brasil, Bolsa, Balcao",0.38%
38,Itau Unibanco Holding SA Pfd,0.37%
39,"Yum China Holdings, Inc.",0.37%
40,Saudi Basic Industries Corp.,0.37%
41,Hyundai Motor Company,0.35%
42,"LARGAN Precision Co., Ltd.",0.33%
43,China Life Insurance Co. Ltd. Class H,0.33%
44,"China Merchants Bank Co., Ltd. Class H",0.33%
45,Kakao Corp.,0.31%
46,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.30%
47,America Movil SAB de CV Class L,0.28%
48,Petroleo Brasileiro SA Pfd,0.28%
49,Saudi Telecom Co.,0.27%
50,Banco Bradesco SA Pfd,0.27%
51,NOVATEK JSC,0.26%
52,MMC Norilsk Nickel PJSC,0.26%
53,"Bank of Communications Co., Ltd. Class H",0.25%
54,First Abu Dhabi Bank P.J.S.C.,0.25%
55,"Chunghwa Telecom Co., Ltd",0.24%
56,ZTO Express (Cayman) Inc. Sponsored ADR Class A,0.24%
57,China Resources Land Limited,0.24%
58,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.24%
59,Wal-Mart de Mexico SAB de CV,0.23%
60,National Commercial Bank CJSC,0.23%
61,"Delta Electronics, Inc.",0.22%
62,CTBC Financial Holding Company Ltd.,0.22%
63,FirstRand Limited,0.22%
64,PetroChina Company Limited Class H,0.22%
65,Shenzhou International Group Holdings Limited,0.22%
66,Nan Ya Plastics Corporation,0.22%
67,Malayan Banking Bhd.,0.22%
68,Public Bank Bhd,0.22%
69,Wuxi Biologics (Cayman) Inc.,0.21%
70,Petroleo Brasileiro SA,0.21%
71,TATNEFT PJSC,0.21%
72,"Hyundai Mobis Co., Ltd",0.21%
73,KB Financial Group Inc.,0.21%
74,Trip.com Group Ltd. Sponsored ADR,0.21%
75,"Shinhan Financial Group Co., Ltd.",0.21%
76,Uni-President Enterprises Corp.,0.21%
77,"China Mengniu Dairy Co., Ltd.",0.21%
78,"E.SUN Financial Holding Co., Ltd.",0.21%
79,Formosa Plastics Corporation,0.21%
80,China Overseas Land & Investment Limited,0.20%
81,Sino Biopharmaceutical Limited,0.20%
82,NCsoft Corporation,0.20%
83,"Cathay Financial Holdings Co., Ltd.",0.20%
84,AngloGold Ashanti Limited,0.20%
85,CSPC Pharmaceutical Group Limited,0.20%
86,"Sunny Optical Technology (Group) Co., Ltd.",0.20%
87,"SAMSUNG BIOLOGICS Co., Ltd.",0.19%
88,"Fubon Financial Holding Co., Ltd.",0.19%
89,"Mega Financial Holding Co., Ltd.",0.19%
90,"Wuliangye Yibin Co., Ltd. Class A",0.19%
91,Magazine Luiza S.A.,0.19%
92,Geely Automobile Holdings Limited,0.19%
93,"PTT Public Co., Ltd. NVDR",0.18%
94,Gold Fields Limited,0.18%
95,Sunac China Holdings Ltd.,0.18%
96,LG Household & Health Care Ltd,0.18%
97,Ambev SA,0.18%
98,"Ping An Insurance (Group) Company of China, Ltd. Class A",0.18%
99,ANTA Sports Products Ltd.,0.18%
100,Semiconductor Manufacturing International Corp.,0.18%
101,BOC Hong Kong (Holdings) Limited,0.18%
102,POSCO,0.18%
103,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,0.17%
104,Formosa Chemicals & Fibre Corporation,0.17%
105,Country Garden Holdings Co. Ltd.,0.17%
106,CP All Public Co. Ltd. NVDR,0.17%
107,LG Corp,0.17%
108,"Advanced Info Service Public Co., Ltd. NVDR",0.17%
109,"China Merchants Bank Co., Ltd. Class A",0.17%
110,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,0.16%
111,SM Investments Corporation,0.16%
112,KIA Motors Corporation,0.16%
113,Saudi Arabian Oil Company (Saudi Aramco),0.16%
114,Anhui Conch Cement Company Limited Class H,0.16%
115,Standard Bank Group Limited,0.16%
116,KT & G Corporation,0.16%
117,SAMSUNG C&T CORP,0.15%
118,WEG S.A.,0.15%
119,"SK Telecom Co., Ltd.",0.15%
120,China Resources Beer (Holdings) Co. Ltd.,0.15%
121,China Steel Corporation,0.15%
122,Alibaba Health Information Technology Ltd.,0.15%
123,ENN Energy Holdings Limited,0.15%
124,Li Ning Company Limited,0.15%
125,Grupo Financiero Banorte SAB de CV Class O,0.15%
126,CD Projekt S.A.,0.15%
127,PT Bank Mandiri (Persero) Tbk,0.14%
128,China Unicom (Hong Kong) Limited,0.14%
129,Country Garden Services Holdings Co. Ltd.,0.14%
130,Emirates Telecommunications Group Company PJSC,0.14%
131,Top Glove Corporation Bhd.,0.14%
132,OTP Bank Nyrt,0.14%
133,First Financial Holding Co. Ltd.,0.14%
134,"China Pacific Insurance (Group) Co., Ltd. Class H",0.14%
135,Quanta Computer Inc.,0.14%
136,Grupo Mexico S.A.B. de C.V. Class B,0.13%
137,Yihai International Holding Ltd.,0.13%
138,Longfor Group Holdings Ltd.,0.13%
139,LG Electronics Inc.,0.13%
140,PT Astra International Tbk,0.13%
141,"SK Innovation Co., Ltd",0.13%
142,China Evergrande Group,0.13%
143,Impala Platinum Holdings Limited,0.13%
144,United States Treasury Bills 0.0% 25-FEB-2021,0.13%
145,Tenaga Nasional Bhd,0.13%
146,"SM Prime Holdings, Inc.",0.13%
147,Credicorp Ltd.,0.13%
148,Hana Financial Group Inc.,0.13%
149,Natura & Co Holding SA,0.12%
150,China Shenhua Energy Co. Ltd. Class H,0.12%
151,Yuanta Financial Holding Co. Ltd.,0.12%
152,Itausa - Investimentos Itau SA Pfd,0.12%
153,MTN Group Limited,0.12%
154,"Hotai Motor Co., Ltd.",0.12%
155,China Conch Venture Holdings Ltd.,0.12%
156,Polyus PJSC,0.12%
157,"SK Holdings Co., Ltd.",0.12%
158,"Shanghai Commercial & Savings Bank, Ltd.",0.12%
159,Banco do Brasil S.A.,0.12%
160,"Taiwan Cooperative Financial Holding Co., Ltd.",0.12%
161,"Celltrion Healthcare Co., Ltd.",0.12%
162,"Hua Nan Financial Holdings Co., Ltd.",0.11%
163,Samba Financial Group,0.11%
164,China Gas Holdings Limited,0.11%
165,Sibanye Stillwater Limited,0.11%
166,Realtek Semiconductor Corp,0.11%
167,Riyad Bank,0.11%
168,Vipshop Holdings Ltd Sponsored ADR,0.11%
169,GDS Holdings Ltd. Sponsored ADR Class A,0.11%
170,"Samsung Electro-Mechanics Co., Ltd",0.11%
171,United Microelectronics Corp.,0.11%
172,Vodacom Group Limited,0.11%
173,Commercial International Bank (Egypt) SAE,0.11%
174,Hartalega Holdings Bhd.,0.11%
175,"BeiGene, Ltd.",0.11%
176,China CITIC Bank Corporation Ltd Class H,0.11%
177,"ASE Technology Holding Co., Ltd.",0.11%
178,Rosneft Oil Co.,0.11%
179,"Postal Savings Bank of China Co., Ltd. Class H",0.11%
180,Taiwan Cement Corp.,0.11%
181,Sanlam Limited,0.11%
182,Shimao Group Holdings Limited,0.11%
183,President Chain Store Corporation,0.11%
184,"Foshan Haitian Flavouring & Food Co., Ltd. Class A",0.11%
185,Bid Corporation Limited,0.11%
186,"Jiangsu Hengrui Medicine Co., Ltd. Class A",0.10%
187,"China Yangtze Power Co., Ltd. Class A",0.10%
188,"Hengan International Group Co., Ltd.",0.10%
189,Gulf Energy Development Public Company Limited NVDR,0.10%
190,Industries of Qatar Co.,0.10%
191,Notre Dame Intermedica Participacoes SA,0.10%
192,Powszechna Kasa Oszczednosci Bank Polski SA,0.10%
193,BYD Company Limited Class H,0.10%
194,"Taiwan Mobile Co., Ltd.",0.10%
195,"Advantech Co., Ltd.",0.10%
196,Qatar Islamic Bank,0.10%
197,"CGN Power Co., Ltd. Class H",0.10%
198,China Feihe Limited,0.10%
199,CIMB Group Holdings Bhd,0.10%
200,Asustek Computer Inc.,0.10%
201,"Autohome, Inc. Sponsored ADR Class A",0.10%
202,"Samsung Life Insurance Co., Ltd.",0.10%
203,"SAMSUNG SDS CO., LTD.",0.09%
204,Chailease Holding Co. Ltd.,0.09%
205,Want Want China Holdings Limited,0.09%
206,CITIC Securities Co. Ltd. Class H,0.09%
207,Netmarble Corp.,0.09%
208,Haidilao International Holding Ltd.,0.09%
209,Mobile TeleSystems PJSC,0.09%
210,Enel Americas S.A.,0.09%
211,Banco Bradesco S.A.,0.09%
212,Formosa Petrochemical Corp,0.09%
213,Suzano S.A.,0.09%
214,Huazhu Group Ltd. Sponsored ADR,0.09%
215,"China Vanke Co., Ltd Class H",0.09%
216,"Samsung Fire & Marine Insurance Co., Ltd",0.09%
