,Name,Allocation
0,Endeavour Mining Corporation,5.32%
1,Hecla Mining Company,4.85%
2,Centamin plc,4.31%
3,Alamos Gold Inc.,4.02%
4,Kirkland Lake Gold Ltd.,3.90%
5,Equinox Gold Corp.,3.85%
6,Saracen Mineral Holdings Limited,3.83%
7,B2Gold Corp.,3.64%
8,Pretium Resources Inc.,3.50%
9,Novagold Resources Inc,3.49%
10,SSR Mining Inc,3.31%
11,Regis Resources Limited,3.04%
12,"Coeur Mining, Inc.",2.97%
13,Alacer Gold Corp.,2.93%
14,Eldorado Gold Corporation,2.89%
15,St. Barbara Ltd.,2.76%
16,OceanaGold Corporation,2.47%
17,Wesdome Gold Mines Ltd.,2.41%
18,Silver Lake Resources Limited,2.31%
19,Torex Gold Resources Inc.,2.09%
20,Teranga Gold Corporation,2.00%
21,Highland Gold Mining Limited,1.96%
22,Perseus Mining Limited,1.81%
23,"K92 Mining, Inc.",1.74%
24,Ramelius Resources Limited,1.70%
25,Dundee Precious Metals Inc.,1.59%
26,Gold Road Resources Ltd,1.56%
27,Seabridge Gold Inc,1.56%
28,New Gold Inc.,1.55%
29,Resolute Mining Limited,1.42%
30,Hochschild Mining plc,1.29%
31,Victoria Gold Corp.,1.29%
32,Petropavlovsk PLC,1.18%
33,Osisko Mining Inc,0.95%
34,Greatland Gold plc,0.89%
35,Westgold Resources Ltd,0.89%
36,Sabina Gold & Silver Corp.,0.85%
37,Koza Altin Isletmeleri A.S.,0.83%
38,West African Resources Ltd,0.82%
39,Lundin Gold Inc.,0.79%
40,Premier Gold Mines Limited,0.74%
41,PT Aneka Tambang Tbk,0.73%
42,Roxgold Inc.,0.70%
43,McEwen Mining Inc.,0.62%
44,Argonaut Gold Inc.,0.58%
45,Aurelia Metals Limited,0.56%
46,Novo Resources Corp.,0.55%
47,Golden Star Resources Ltd.,0.54%
48,SolGold Plc,0.42%
49,U.S. Dollar,-0.02%
