,Name,Allocation
0,JPMorgan Chase & Co. 1.514% 01-JUN-2024,2.05%
1,HSBC Holdings Plc 3.262% 13-MAR-2023,1.90%
2,Goldman Sachs Trust Financial Square Government Fund Institutional,1.53%
3,Bank of America Corporation 4.0% 22-JAN-2025,1.37%
4,Morgan Stanley 3.737% 24-APR-2024,1.34%
5,AbbVie Inc. 2.3% 21-NOV-2022,1.29%
6,Shell International Finance BV 2.375% 06-APR-2025,1.24%
7,Intel Corporation 3.4% 25-MAR-2025,1.23%
8,NatWest Group Plc 6.0% 19-DEC-2023,1.15%
9,Citigroup Inc. 1.678% 15-MAY-2024,1.13%
10,Air Lease Corporation 3.5% 15-JAN-2022,1.07%
11,Credit Suisse AG (New York Branch) 2.95% 09-APR-2025,1.04%
12,"General Motors Financial Co., Inc. 5.2% 20-MAR-2023",1.00%
13,Bank of New York Mellon Corporation 2.661% 16-MAY-2023,0.99%
14,"Mitsubishi UFJ Financial Group, Inc. 2.801% 18-JUL-2024",0.98%
15,Citigroup Inc. 2.9% 08-DEC-2021,0.98%
16,Berkshire Hathaway Energy Co. 4.05% 15-APR-2025,0.96%
17,Barclays Plc 4.338% 16-MAY-2024,0.95%
18,U.S. Bank National Association 1.95% 09-JAN-2023,0.95%
19,Lloyds Banking Group plc 1.326% 15-JUN-2023,0.92%
20,"Fiserv, Inc. 2.75% 01-JUL-2024",0.92%
21,CVS Health Corporation 4.1% 25-MAR-2025,0.92%
22,American Tower Corporation 5.0% 15-FEB-2024,0.92%
23,"Kinder Morgan Energy Partners, L.P. 4.15% 01-FEB-2024",0.90%
24,Ally Financial Inc. 3.05% 05-JUN-2023,0.87%
25,"Walgreens Boots Alliance, Inc. 3.8% 18-NOV-2024",0.85%
26,B.A.T. Capital Corp. 3.222% 15-AUG-2024,0.85%
27,Bank of America Corporation 3.55% 05-MAR-2024,0.82%
28,"Tyson Foods, Inc. 3.95% 15-AUG-2024",0.81%
29,FedEx Corporation 3.8% 15-MAY-2025,0.81%
30,"Santander Holdings USA, Inc. 3.4% 18-JAN-2023",0.81%
31,LYB International Finance BV 4.0% 15-JUL-2023,0.80%
32,Bank of Nova Scotia 2.0% 15-NOV-2022,0.79%
33,Fox Corporation 4.03% 25-JAN-2024,0.79%
34,Bank of America Corporation 5.7% 24-JAN-2022,0.79%
35,Royal Bank of Canada 1.15% 10-JUN-2025,0.78%
36,American Express Company 3.4% 27-FEB-2023,0.78%
37,"Republic Services, Inc. 2.5% 15-AUG-2024",0.78%
38,Canadian Imperial Bank of Commerce 2.606% 22-JUL-2023,0.78%
39,Raytheon Technologies Corp. 2.8% 15-MAR-2022,0.78%
40,Crown Castle International Corp. 3.2% 01-SEP-2024,0.77%
41,"Dollar Tree, Inc. 3.7% 15-MAY-2023",0.77%
42,"Marsh & McLennan Companies, Inc. 4.05% 15-OCT-2023",0.76%
43,Simon Property Group LP 2.0% 13-SEP-2024,0.75%
