,Name,Allocation
0,Procter & Gamble Company,2.62%
1,Costco Wholesale Corporation,2.53%
2,"Broadridge Financial Solutions, Inc.",2.51%
3,"Motorola Solutions, Inc.",2.49%
4,Johnson & Johnson,2.48%
5,Accenture Plc Class A,2.42%
6,Alliant Energy Corp,2.39%
7,Kimberly-Clark Corporation,2.38%
8,"Merck & Co., Inc.",2.35%
9,Xcel Energy Inc.,2.23%
10,Apple Inc.,2.17%
11,Campbell Soup Company,2.09%
12,"Marsh & McLennan Companies, Inc.",1.93%
13,"Leidos Holdings, Inc.",1.92%
14,Public Storage,1.89%
15,"Charter Communications, Inc. Class A",1.84%
16,Verisk Analytics Inc,1.82%
17,"AutoZone, Inc.",1.82%
18,Danaher Corporation,1.79%
19,"Juniper Networks, Inc.",1.71%
20,Atmos Energy Corporation,1.64%
21,"General Mills, Inc.",1.59%
22,Aon Plc Class A,1.44%
23,Abbott Laboratories,1.40%
24,"Waste Management, Inc.",1.40%
25,"Church & Dwight Co., Inc.",1.37%
26,Verizon Communications Inc.,1.37%
27,"Jack Henry & Associates, Inc.",1.34%
28,DTE Energy Company,1.31%
29,"Expeditors International of Washington, Inc.",1.27%
30,Berkshire Hathaway Inc. Class B,1.25%
31,"Republic Services, Inc.",1.24%
32,"Mondelez International, Inc. Class A",1.23%
33,Baxter International Inc.,1.21%
34,Walmart Inc.,1.21%
35,Visa Inc. Class A,1.19%
36,PACCAR Inc,1.19%
37,Electronic Arts Inc.,1.18%
38,Dollar General Corporation,1.16%
39,"Mid-America Apartment Communities, Inc.",1.15%
40,Linde plc,1.14%
41,Target Corporation,1.12%
42,"UDR, Inc.",1.09%
43,"C.H. Robinson Worldwide, Inc.",1.07%
44,AT&T Inc.,1.06%
45,"Roper Technologies, Inc.",1.04%
46,Bristol-Myers Squibb Company,1.03%
47,"AbbVie, Inc.",1.03%
48,"Agilent Technologies, Inc.",1.03%
49,Arthur J. Gallagher & Co.,1.00%
50,Eversource Energy,0.98%
51,Lockheed Martin Corporation,0.97%
52,eBay Inc.,0.96%
53,McDonald's Corporation,0.96%
54,"Essex Property Trust, Inc.",0.95%
55,J.M. Smucker Company,0.95%
56,"Nasdaq, Inc.",0.91%
57,CMS Energy Corporation,0.89%
58,Garmin Ltd.,0.87%
59,"Lowe's Companies, Inc.",0.86%
60,Cerner Corporation,0.84%
61,IHS Markit Ltd.,0.82%
62,Hormel Foods Corporation,0.82%
63,Colgate-Palmolive Company,0.79%
64,"Intercontinental Exchange, Inc.",0.79%
65,CSX Corporation,0.77%
66,T. Rowe Price Group,0.76%
67,"Home Depot, Inc.",0.76%
68,"S&P Global, Inc.",0.72%
69,"PepsiCo, Inc.",0.67%
70,"Alexandria Real Estate Equities, Inc.",0.65%
71,Clorox Company,0.61%
72,"Yum! Brands, Inc.",0.50%
73,Monster Beverage Corporation,0.49%
74,Kellogg Company,0.37%
75,U.S. Dollar,0.21%
