,Name,Allocation
0,"Nuance Communications, Inc.",1.17%
1,"Williams-Sonoma, Inc.",1.11%
2,"HD Supply Holdings, Inc.",0.95%
3,"Cree, Inc.",0.94%
4,"Momenta Pharmaceuticals, Inc.",0.89%
5,Mosaic Company,0.88%
6,CubeSmart,0.86%
7,"Dunkin' Brands Group, Inc.",0.86%
8,Polaris Inc.,0.84%
9,STORE Capital Corporation,0.84%
10,"Lithia Motors, Inc. Class A",0.84%
11,"Stericycle, Inc.",0.83%
12,"Lincoln Electric Holdings, Inc.",0.82%
13,"BJ's Wholesale Club Holdings, Inc.",0.82%
14,"Healthcare Trust of America, Inc. Class A",0.81%
15,CDK Global Inc,0.81%
16,RH,0.77%
17,Darling Ingredients Inc.,0.77%
18,"CoreLogic, Inc.",0.76%
19,"Leggett & Platt, Incorporated",0.76%
20,"ITT, Inc.",0.76%
21,Helen of Troy Limited,0.75%
22,"Primerica, Inc.",0.74%
23,Middleby Corporation,0.74%
24,SYNNEX Corporation,0.74%
25,"East West Bancorp, Inc.",0.74%
26,"Landstar System, Inc.",0.73%
27,"Prosperity Bancshares, Inc.(R)",0.73%
28,Axalta Coating Systems Ltd.,0.72%
29,"STAG Industrial, Inc.",0.70%
30,"Life Storage, Inc.",0.69%
31,Kemper Corporation,0.68%
32,"Flowers Foods, Inc.",0.68%
33,"MAXIMUS, Inc.",0.68%
34,"Woodward, Inc.",0.67%
35,Cabot Microelectronics Corporation,0.66%
36,"Ashland Global Holdings, Inc.",0.66%
37,Cousins Properties Incorporated,0.65%
38,"American Campus Communities, Inc.",0.65%
39,Eaton Vance Corp.,0.63%
40,Performance Food Group Company,0.63%
41,"Acuity Brands, Inc.",0.62%
42,"LogMeIn, Inc.",0.60%
43,Curtiss-Wright Corporation,0.60%
44,II-VI Incorporated,0.59%
45,South State Corporation,0.59%
46,"Nexstar Media Group, Inc. Class A",0.59%
47,National Instruments Corporation,0.58%
48,"EMCOR Group, Inc.",0.58%
49,Rayonier Inc.,0.58%
50,"Texas Roadhouse, Inc.",0.58%
51,"ONE Gas, Inc.",0.57%
52,"Cullen/Frost Bankers, Inc.",0.57%
53,"Skechers U.S.A., Inc. Class A",0.57%
54,"Highwoods Properties, Inc.",0.56%
55,"Mattel, Inc.",0.56%
56,Graphic Packaging Holding Company,0.56%
57,Essent Group Ltd.,0.55%
58,Sunrun Inc.,0.55%
59,Healthcare Realty Trust Incorporated,0.55%
60,"bluebird bio, Inc.",0.55%
61,Flowserve Corporation,0.55%
62,Axis Capital Holdings Limited,0.55%
63,"Murphy USA, Inc.",0.55%
64,"UFP Industries, Inc.",0.55%
65,Louisiana-Pacific Corporation,0.54%
66,"Syneos Health, Inc. Class A",0.54%
67,"Spirit Realty Capital, Inc.",0.52%
68,Physicians Realty Trust,0.52%
69,Agree Realty Corporation,0.52%
70,"Hudson Pacific Properties, Inc.",0.51%
71,"PNM Resources, Inc.",0.50%
