,Name,Allocation
0,Nestle S.A.,3.89%
1,Roche Holding AG,2.73%
2,Novartis AG,2.07%
3,SAP SE,2.01%
4,ASML Holding NV,1.65%
5,AstraZeneca PLC,1.62%
6,LVMH Moet Hennessy Louis Vuitton SE,1.26%
7,Sanofi,1.24%
8,Novo Nordisk A/S Class B,1.19%
9,Siemens AG,1.17%
10,GlaxoSmithKline plc,1.09%
11,Total SE,1.03%
12,Allianz SE,0.98%
13,HSBC Holdings Plc,0.98%
14,Unilever NV,0.94%
15,Diageo plc,0.87%
16,L'Oreal SA,0.86%
17,Iberdrola SA,0.85%
18,Air Liquide SA,0.84%
19,British American Tobacco p.l.c.,0.84%
20,BP p.l.c.,0.79%
21,Enel SpA,0.79%
22,Rio Tinto plc,0.74%
23,Bayer AG,0.73%
24,Unilever PLC,0.72%
25,Schneider Electric SE,0.72%
26,Reckitt Benckiser Group plc,0.70%
27,Royal Dutch Shell Plc Class A,0.67%
28,adidas AG,0.66%
29,Deutsche Telekom AG,0.63%
30,Zurich Insurance Group Ltd,0.61%
31,BASF SE,0.60%
32,Royal Dutch Shell Plc Class B,0.58%
33,BHP Group Plc,0.52%
34,Anheuser-Busch InBev SA/NV,0.51%
35,ABB Ltd.,0.51%
36,Lonza Group AG,0.51%
37,Koninklijke Philips N.V.,0.51%
38,Airbus SE,0.50%
39,BNP Paribas SA Class A,0.50%
40,VINCI SA,0.50%
41,Kering SA,0.49%
42,Deutsche Post AG,0.49%
43,Adyen NV,0.49%
44,RELX PLC,0.47%
45,Prudential plc,0.46%
46,Prosus N.V. Class N,0.46%
47,National Grid plc,0.45%
48,UBS Group AG,0.45%
49,Vodafone Group Plc,0.45%
50,Danone SA,0.44%
51,AXA SA,0.44%
52,Daimler AG,0.43%
53,Givaudan SA,0.43%
54,Munich Reinsurance Company,0.43%
55,Vonovia SE,0.42%
56,EssilorLuxottica SA,0.42%
57,Safran S.A.,0.41%
58,London Stock Exchange Group plc,0.41%
59,Pernod Ricard SA,0.40%
60,Banco Santander S.A.,0.39%
61,Telefonaktiebolaget LM Ericsson Class B,0.38%
62,Infineon Technologies AG,0.38%
63,Deutsche Boerse AG,0.38%
64,Royal Ahold Delhaize N.V.,0.37%
65,Intesa Sanpaolo S.p.A.,0.37%
66,Kone Oyj Class B,0.37%
67,Compagnie Financiere Richemont SA,0.37%
68,Experian PLC,0.37%
69,Sika AG,0.36%
70,CRH Plc,0.34%
71,ING Groep NV,0.34%
72,Anglo American plc,0.33%
73,Volkswagen AG Pref,0.33%
74,DSV Panalpina A/S,0.33%
75,Vestas Wind Systems A/S,0.32%
76,Tesco PLC,0.32%
77,"Industria de Diseno Textil, S.A.",0.32%
78,Investor AB Class B,0.32%
79,Atlas Copco AB Class A,0.31%
80,Nokia Oyj,0.31%
81,Volvo AB Class B,0.31%
82,Compass Group PLC,0.30%
83,Koninklijke DSM N.V.,0.30%
84,"Alcon, Inc.",0.30%
85,Orsted,0.30%
86,Credit Suisse Group AG,0.29%
87,Lloyds Banking Group plc,0.29%
88,Hermes International SCA,0.28%
89,Nordea Bank Abp,0.28%
90,E.ON SE,0.28%
91,Barclays PLC,0.27%
92,LafargeHolcim Ltd.,0.27%
93,Glencore plc,0.27%
94,Dassault Systemes SA,0.26%
95,Ferrari NV,0.26%
96,Swiss Re AG,0.26%
97,Genmab A/S,0.25%
98,Vivendi SA,0.25%
99,Eni S.p.A.,0.25%
100,Amadeus IT Group SA Class A,0.25%
101,BAE Systems plc,0.25%
102,Orange SA,0.25%
103,Legrand SA,0.25%
104,Wolters Kluwer NV,0.25%
105,RWE AG,0.25%
106,Coloplast A/S Class B,0.24%
107,ENGIE SA,0.24%
108,Ferguson Plc,0.24%
109,Heineken NV,0.24%
110,Bayerische Motoren Werke AG,0.24%
111,Cellnex Telecom S.A.,0.24%
112,Capgemini SE,0.24%
113,ASSA ABLOY AB Class B,0.23%
114,Essity AB Class B,0.23%
115,Neste Corporation,0.23%
116,Sandvik AB,0.23%
117,UniCredit S.p.A.,0.23%
118,Sampo Oyj Class A,0.22%
119,Geberit AG,0.22%
120,Kerry Group Plc Class A,0.22%
121,Telefonica SA,0.22%
122,Assicurazioni Generali S.p.A.,0.22%
123,Compagnie Generale des Etablissements Michelin SCA,0.22%
124,Compagnie de Saint-Gobain SA,0.21%
125,Flutter Entertainment Plc,0.21%
126,"Banco Bilbao Vizcaya Argentaria, S.A.",0.21%
127,Deutsche Bank AG,0.21%
128,Deutsche Wohnen SE,0.21%
129,Akzo Nobel N.V.,0.21%
130,FIXED INCOME (UNCLASSFIED),0.21%
131,Fresenius SE & Co. KGaA,0.20%
132,STMicroelectronics NV,0.20%
133,Fresenius Medical Care AG & Co. KGaA,0.20%
134,Henkel AG & Co. KGaA Pref,0.20%
135,SSE plc,0.20%
136,Legal & General Group Plc,0.19%
137,Hexagon AB Class B,0.19%
138,Partners Group Holding AG,0.19%
139,Teleperformance SE,0.19%
140,Smith & Nephew plc,0.19%
141,Merck KGaA,0.19%
142,Symrise AG,0.19%
143,DNB ASA,0.18%
144,Swedbank AB Class A,0.18%
145,Chocoladefabriken Lindt & Spruengli AG Partizipsch.,0.18%
146,Delivery Hero SE,0.18%
147,Ashtead Group plc,0.18%
148,Imperial Brands PLC,0.17%
149,Equinor ASA,0.17%
150,KBC Group N.V.,0.17%
151,SEGRO plc,0.17%
152,SGS SA,0.17%
153,UPM-Kymmene Oyj,0.17%
154,Atlas Copco AB Class B,0.17%
155,Svenska Handelsbanken AB Class A,0.16%
156,Ocado Group PLC,0.16%
157,Aviva plc,0.16%
158,Sartorius AG Pref,0.16%
159,EDP-Energias de Portugal SA,0.16%
160,Swisscom AG,0.16%
161,UCB S.A.,0.16%
162,Skandinaviska Enskilda Banken AB Class A,0.15%
163,H&M Hennes & Mauritz AB Class B,0.15%
164,Just Eat Takeaway.com N.V.,0.15%
165,Carlsberg A/S Class B,0.15%
166,Zalando SE,0.15%
167,Standard Chartered PLC,0.15%
168,Swiss Life Holding AG,0.15%
169,"Ferrovial, S.A.",0.14%
170,Rentokil Initial plc,0.14%
171,Worldline SA,0.14%
172,Sonova Holding AG,0.14%
173,Kingspan Group Plc,0.14%
174,Intertek Group plc,0.14%
175,Societe Generale S.A. Class A,0.14%
176,Fiat Chrysler Automobiles N.V.,0.14%
177,Swedish Match AB,0.13%
178,Edenred SA,0.13%
179,Novozymes A/S Class B,0.13%
180,NN Group N.V.,0.13%
181,BT Group plc,0.13%
182,Chr. Hansen Holding A/S,0.13%
183,QIAGEN NV,0.13%
184,U.S. Dollar,0.13%
185,Credit Agricole SA,0.13%
186,3i Group plc,0.13%
187,Continental AG,0.13%
188,Snam S.p.A.,0.13%
189,Veolia Environnement SA,0.13%
190,Repsol SA,0.12%
191,Beiersdorf AG,0.12%
192,Persimmon Plc,0.12%
193,Halma plc,0.12%
194,Logitech International S.A.,0.12%
195,Bunzl plc,0.12%
196,Alstom SA,0.12%
197,Sage Group plc,0.12%
198,Schindler Holding AG Pref,0.12%
199,Telenor ASA,0.12%
200,Danske Bank A/S,0.12%
201,Terna S.p.A.,0.12%
202,InterContinental Hotels Group PLC,0.11%
203,Julius Baer Gruppe AG,0.11%
204,Hannover Ruck SE,0.11%
205,LEG Immobilien AG,0.11%
206,Spirax-Sarco Engineering PLC,0.11%
207,Aena SME SA,0.11%
208,arGEN-X SE,0.11%
209,Ingenico Group SA,0.11%
210,Groupe Bruxelles Lambert SA,0.11%
211,Telia Company AB,0.11%
212,Next plc,0.11%
213,Croda International Plc,0.11%
214,Brenntag AG,0.11%
215,Eurofins Scientific Societe Europeenne,0.11%
216,Straumann Holding AG,0.11%
217,Roche Holding AG,0.11%
218,Scout24 AG,0.11%
219,WPP Plc,0.10%
220,Mondi plc,0.10%
221,FinecoBank SpA,0.10%
222,Epiroc AB Class A,0.10%
223,Peugeot SA,0.10%
224,Umicore,0.10%
225,Kuehne & Nagel International AG,0.10%
226,Porsche Automobil Holding SE Pref,0.10%
227,Associated British Foods plc,0.10%
228,"Grifols, S.A. Class A",0.10%
229,Kinnevik AB Class B,0.10%
230,Carrefour SA,0.10%
231,HeidelbergCement AG,0.10%
232,Henkel AG & Co. KGaA,0.10%
233,MTU Aero Engines AG,0.10%
234,GN Store Nord A/S,0.10%
235,Temenos AG,0.10%
236,Endesa S.A.,0.10%
237,Royal KPN NV,0.10%
238,Polymetal International Plc,0.10%
239,A.P. Moller - Maersk A/S Class B,0.10%
240,Fortum Oyj,0.10%
241,DCC Plc,0.10%
242,Heineken Holding N.V.,0.09%
243,Mowi ASA,0.09%
244,Elisa Oyj Class A,0.09%
245,Smurfit Kappa Group Plc,0.09%
246,NIBE Industrier AB Class B,0.09%
247,Red Electrica Corp. SA,0.09%
248,Investor AB Class A,0.09%
249,Bouygues SA,0.09%
250,Adecco Group AG,0.09%
251,Atlantia S.p.A,0.09%
252,Sartorius Stedim Biotech SA,0.09%
253,Covestro AG,0.09%
254,CaixaBank SA,0.09%
255,Informa Plc,0.09%
256,Thales SA,0.09%
257,Hargreaves Lansdown plc,0.09%
258,Boliden AB,0.09%
259,Alfa Laval AB,0.09%
260,Stora Enso Oyj Class R,0.09%
261,Atos SE,0.09%
262,ageas SA/NV,0.09%
263,Tele2 AB Class B,0.09%
264,Orkla ASA,0.09%
265,Vifor Pharma AG,0.09%
266,Ubisoft Entertainment SA,0.09%
267,Kingfisher Plc,0.09%
268,United Utilities Group PLC,0.08%
269,CNH Industrial NV,0.08%
270,Svenska Cellulosa Aktiebolaget Class B,0.08%
271,Severn Trent Plc,0.08%
272,Burberry Group plc,0.08%
273,Smiths Group Plc,0.08%
274,Arkema SA,0.08%
275,Euronext NV,0.08%
276,SKF AB Class B,0.08%
277,Moncler SpA,0.08%
278,Admiral Group plc,0.08%
279,ArcelorMittal SA,0.08%
280,Aroundtown SA,0.08%
281,Publicis Groupe SA,0.08%
282,Skanska AB Class B,0.08%
283,Baloise-Holding AG,0.08%
284,ASM International N.V.,0.08%
285,Standard Life Aberdeen PLC,0.08%
286,Swiss Prime Site AG,0.08%
287,Yara International ASA,0.08%
288,Rightmove plc,0.08%
289,Barratt Developments PLC,0.08%
290,Getlink SE,0.08%
291,Knorr-Bremse AG,0.08%
292,Valeo SA,0.08%
293,Berkeley Group Holdings plc,0.08%
294,CD Projekt S.A.,0.08%
295,Gecina SA,0.08%
296,Eiffage SA,0.08%
297,bioMerieux SA,0.08%
298,Auto Trader Group PLC,0.08%
299,St. James's Place Plc,0.08%
300,Erste Group Bank AG,0.08%
301,EMS-CHEMIE HOLDING AG,0.08%
302,PUMA SE,0.08%
303,Galapagos NV,0.07%
304,NatWest Group Plc,0.07%
305,TeamViewer AG,0.07%
306,Actividades de Construccion y Servicios SA,0.07%
307,Barry Callebaut AG,0.07%
308,Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,0.07%
309,Mediobanca S.p.A.,0.07%
310,Prysmian S.p.A.,0.07%
311,Whitbread PLC,0.07%
312,Nexi S.p.A.,0.07%
313,Sodexo SA,0.07%
314,Pandora A/S,0.07%
315,Melrose Industries PLC,0.07%
316,EXOR N.V.,0.07%
317,Swatch Group Ltd. Bearer,0.07%
318,Bureau Veritas SA,0.07%
319,Enagas SA,0.07%
320,"Siemens Gamesa Renewable Energy, S.A.",0.07%
321,GVC Holdings PLC,0.07%
322,RSA Insurance Group plc,0.07%
323,Kesko Oyj Class B,0.07%
324,Siemens Healthineers AG,0.07%
325,Ambu A/S Class B,0.07%
326,GEA Group Aktiengesellschaft,0.07%
327,Orpea SA,0.07%
328,Rolls-Royce Holdings plc,0.07%
329,Pearson PLC,0.06%
330,Solvay SA,0.06%
331,Wm Morrison Supermarkets plc,0.06%
332,Randstad NV,0.06%
333,KION GROUP AG,0.06%
334,Johnson Matthey Plc,0.06%
335,Commerzbank AG,0.06%
336,Taylor Wimpey plc,0.06%
337,Volkswagen AG,0.06%
338,"Naturgy Energy Group, S.A.",0.06%
339,M&G Plc,0.06%
340,Davide Campari-Milano N.V.,0.06%
341,Castellum AB,0.06%
342,Pennon Group Plc,0.06%
343,GALP Energia SGPS SA Class B,0.06%
344,Evonik Industries AG,0.06%
345,Accor SA,0.06%
346,Direct Line Insurance Group Plc,0.06%
347,Epiroc AB Class B,0.06%
348,Industrivarden AB Class A,0.06%
349,B&M European Value Retail SA,0.06%
350,A.P. Moller - Maersk A/S Class A,0.06%
351,Land Securities Group PLC,0.06%
352,SUEZ SA,0.06%
353,Hikma Pharmaceuticals Plc,0.06%
354,Electricite de France SA,0.06%
355,Bechtle AG,0.06%
356,Coca-Cola HBC AG,0.06%
357,Recordati Industria Chimica e Farmaceutica S.p.A.,0.06%
358,PSP Swiss Property AG,0.06%
359,Renault SA,0.06%
360,Powszechna Kasa Oszczednosci Bank Polski SA,0.06%
361,LANXESS AG,0.06%
362,KGHM Polska Miedz S.A.,0.06%
363,Schindler Holding AG,0.06%
364,ASR Nederland NV,0.05%
365,HomeServe plc,0.05%
366,Phoenix Group Holdings plc,0.05%
367,Intermediate Capital Group plc,0.05%
368,Orion Oyj Class B,0.05%
369,Antofagasta plc,0.05%
370,United Internet AG,0.05%
371,Aegon NV,0.05%
372,Electrolux AB Class B,0.05%
373,SEB SA,0.05%
374,Lundin Energy AB,0.05%
375,Telecom Italia S.p.A.,0.05%
376,DiaSorin S.p.A.,0.05%
377,Sofina SA,0.05%
378,Weir Group PLC,0.05%
379,Metso Outotec Oyj,0.05%
380,DS Smith Plc,0.05%
381,Huhtamaki Oyj,0.05%
382,Securitas AB Class B,0.05%
383,British Land Company PLC,0.05%
384,Polski Koncern Naftowy ORLEN S.A.,0.05%
385,OMV AG,0.05%
386,Industrivarden AB Class C,0.05%
387,Schroders PLC,0.05%
388,Husqvarna AB Class B,0.05%
389,Rubis SCA,0.05%
390,Amundi SA,0.05%
391,Clariant AG,0.05%
392,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,0.05%
393,Signify NV,0.05%
394,Adevinta ASA,0.05%
395,ConvaTec Group Plc,0.05%
396,Poste Italiane SpA,0.05%
397,Tate & Lyle PLC,0.05%
398,Wartsila Oyj Abp,0.05%
399,Remy Cointreau SA,0.05%
400,Trelleborg AB Class B,0.05%
401,Howden Joinery Group PLC,0.05%
402,Nemetschek SE,0.05%
403,Travis Perkins plc,0.05%
404,Amplifon S.p.A.,0.05%
405,Rexel SA,0.04%
406,Rheinmetall AG,0.04%
407,J Sainsbury plc,0.04%
408,Jeronimo Martins SGPS SA,0.04%
409,Carl Zeiss Meditec AG,0.04%
410,Scor SE,0.04%
411,Elekta AB Class B,0.04%
412,Fastighets AB Balder Class B,0.04%
413,ICA Gruppen AB,0.04%
414,Bellway p.l.c.,0.04%
415,Norsk Hydro ASA,0.04%
416,Avast Plc,0.04%
417,ABN AMRO Bank NV Depositary receipts,0.04%
418,JD Sports Fashion Plc,0.04%
419,Derwent London plc,0.04%
420,Swedish Orphan Biovitrum AB,0.04%
421,Georg Fischer AG,0.04%
422,EQT AB,0.04%
423,Royal Vopak NV,0.04%
424,Tryg A/S,0.04%
425,Elia Group SA/NV,0.04%
426,IMI plc,0.04%
427,Nokian Renkaat Oyj,0.04%
428,Aalberts N.V.,0.04%
429,Bankinter SA,0.04%
430,Uniper SE,0.04%
431,L E Lundbergforetagen AB Class B,0.04%
432,Bollore SA,0.04%
433,Schibsted ASA Class B,0.04%
434,Hiscox Ltd,0.04%
435,AVEVA Group plc,0.04%
436,Gjensidige Forsikring ASA,0.04%
437,Ipsen SA,0.04%
438,TechnipFMC Plc,0.04%
439,EQUITY OTHER,0.04%
440,Covivio SA,0.04%
441,Centrica plc,0.04%
442,Quilter Plc,0.04%
443,Etablissementen Franz Colruyt N.V.,0.04%
