,Name,Allocation
0,"Amazon.com, Inc.",5.62%
1,Microsoft Corporation,4.85%
2,U.S. Dollar,4.41%
3,"Home Depot, Inc.",3.49%
4,NVIDIA Corporation,3.12%
5,Procter & Gamble Company,2.82%
6,"BlackRock, Inc.",2.76%
7,Amgen Inc.,2.70%
8,Honeywell International Inc.,2.46%
9,Alphabet Inc. Class C,2.43%
10,Alphabet Inc. Class A,2.37%
11,Adobe Inc.,2.30%
12,Abbott Laboratories,2.17%
13,American Express Company,2.05%
14,3M Company,2.04%
15,"AbbVie, Inc.",2.02%
16,Citigroup Inc.,2.02%
17,"Cisco Systems, Inc.",1.80%
18,"Marsh & McLennan Companies, Inc.",1.78%
19,"salesforce.com, inc.",1.76%
20,Verizon Communications Inc.,1.74%
21,"Gilead Sciences, Inc.",1.62%
22,Chevron Corporation,1.61%
23,Coca-Cola Company,1.60%
24,Medtronic Plc,1.59%
25,"PepsiCo, Inc.",1.57%
26,Accenture Plc Class A,1.52%
27,Ecolab Inc.,1.50%
28,"Prologis, Inc.",1.49%
29,Vertex Pharmaceuticals Incorporated,1.35%
30,Texas Instruments Incorporated,1.32%
31,"Equinix, Inc.",1.31%
32,"NextEra Energy, Inc.",1.31%
33,International Business Machines Corporation,1.10%
34,T. Rowe Price Group,0.99%
35,Edwards Lifesciences Corporation,0.95%
36,"Anthem, Inc.",0.86%
37,Intuit Inc.,0.85%
38,State Street Corporation,0.74%
39,Cummins Inc.,0.69%
40,Johnson Controls International plc,0.68%
41,IHS Markit Ltd.,0.68%
42,ConocoPhillips,0.66%
43,EQUITY OTHER,0.66%
44,"IDEXX Laboratories, Inc.",0.63%
45,Trane Technologies plc,0.61%
46,Fastenal Company,0.61%
47,"Agilent Technologies, Inc.",0.59%
48,"Applied Materials, Inc.",0.58%
49,"Autodesk, Inc.",0.55%
50,Amcor PLC,0.54%
51,Colgate-Palmolive Company,0.53%
52,Lam Research Corporation,0.52%
53,Northern Trust Corporation,0.50%
54,ResMed Inc.,0.50%
55,Kimberly-Clark Corporation,0.45%
56,Mettler-Toledo International Inc.,0.44%
57,FactSet Research Systems Inc.,0.42%
58,"West Pharmaceutical Services, Inc.",0.38%
59,Kansas City Southern,0.38%
60,"W.W. Grainger, Inc.",0.35%
61,Xcel Energy Inc.,0.35%
62,Exelon Corporation,0.34%
63,"General Mills, Inc.",0.32%
64,"Expeditors International of Washington, Inc.",0.32%
65,Xylem Inc.,0.31%
66,"Cadence Design Systems, Inc.",0.31%
67,International Flavors & Fragrances Inc.,0.31%
68,Quest Diagnostics Incorporated,0.30%
69,"Best Buy Co., Inc.",0.30%
70,"CBRE Group, Inc. Class A",0.30%
71,"Healthpeak Properties, Inc.",0.27%
72,Eversource Energy,0.27%
73,HP Inc.,0.26%
74,Waters Corporation,0.26%
75,Public Service Enterprise Group Inc,0.26%
76,Clorox Company,0.24%
77,V.F. Corporation,0.23%
78,"Consolidated Edison, Inc.",0.23%
79,Hess Corporation,0.21%
80,Allegion PLC,0.20%
81,"Henry Schein, Inc.",0.18%
82,Keysight Technologies Inc,0.18%
83,"Iron Mountain, Inc.",0.17%
84,CMS Energy Corporation,0.16%
85,Baker Hughes Company Class A,0.16%
86,Owens Corning,0.16%
87,Tiffany & Co.,0.16%
88,Axalta Coating Systems Ltd.,0.15%
89,Kellogg Company,0.15%
90,Trimble Inc.,0.13%
91,Hewlett Packard Enterprise Co.,0.12%
92,"VMware, Inc. Class A",0.11%
93,Cognex Corporation,0.11%
94,AES Corporation,0.11%
95,"Hasbro, Inc.",0.11%
96,"Vail Resorts, Inc.",0.10%
97,Campbell Soup Company,0.08%
98,Molson Coors Beverage Company Class B,0.06%
99,Bunge Limited,0.06%
