,Name,Allocation
0,Wipro Limited Sponsored ADR,5.89%
1,Nutrien Ltd.,5.38%
2,Vivendi SA,5.08%
3,Tokyo Electron Ltd.,4.98%
4,Akzo Nobel N.V.,4.96%
5,Olympus Corp.,4.86%
6,Nippon Telegraph and Telephone Corporation,4.84%
7,Mitsubishi Corporation,4.79%
8,Pandora A/S,2.70%
9,Whitbread PLC,2.64%
10,Magna International Inc.,2.64%
11,Great-West Lifeco Inc.,2.60%
12,Power Corporation of Canada,2.55%
13,Swiss Life Holding AG,2.50%
14,Qantas Airways Limited,2.48%
15,United Internet AG,2.44%
16,Lundin Energy AB,2.32%
17,Standard Life Aberdeen PLC,2.21%
18,Bluescope Steel Limited,2.05%
19,TFI International Inc.,2.03%
20,Ansell Limited,1.85%
21,"SK Holdings Co., Ltd.",1.70%
22,Dialog Semiconductor plc,1.68%
23,Bridgestone Corporation,1.66%
24,CI Financial Corp.,1.58%
25,Z Holdings Corporation,1.42%
26,"Nomura Holdings, Inc.",1.39%
27,"BRP, Inc.",1.07%
28,First Capital Real Estate Investment Trust,1.01%
29,"Nomura Research Institute,Ltd.",1.00%
30,Toshiba Corporation,1.00%
31,Parex Resources Inc.,0.99%
32,Jyske Bank A/S,0.92%
33,IMMOFINANZ AG,0.84%
34,Daily Mail & General Trust plc Class A,0.81%
35,Rocket Internet SE,0.78%
36,Subsea 7 S.A.,0.75%
37,Great Portland Estates plc,0.69%
38,Micro Focus International plc,0.63%
39,"Dai Nippon Printing Co., Ltd.",0.57%
40,"Daito Trust Construction Co., Ltd.",0.48%
41,ECN Capital Corp.,0.46%
42,Camil Alimentos SA,0.42%
43,Capital Securities Corp.,0.40%
44,Artis Real Estate Investment Trust,0.40%
45,Intershop Holding AG,0.39%
46,Medipal Holdings Corporation,0.38%
47,Seven Generations Energy Ltd. Class A,0.38%
48,Celestica Inc.,0.36%
49,Home Capital Group Inc.,0.33%
50,Prosegur Compania de Seguridad SA,0.32%
51,AMG Advanced Metallurgical Group N.V.,0.31%
52,Enerplus Corporation,0.28%
53,K'S Holdings Corporation,0.28%
54,Greencore Group Plc,0.28%
55,"Knight Therapeutics, Inc.",0.27%
56,"JAPAN POST INSURANCE Co., Ltd.",0.25%
57,Nikon Corp.,0.22%
58,DNO ASA Class A,0.20%
59,"Daishin Securities Co., Ltd",0.19%
60,Daicel Corporation,0.17%
61,"Shinsei Bank, Limited",0.16%
62,"Sankyo Co., Ltd.",0.14%
63,"DeNA Co., Ltd.",0.12%
64,Genworth Mortgage Insurance Australia Ltd,0.11%
65,"Duskin Co., Ltd.",0.11%
66,"Shimachu Co., Ltd.",0.10%
67,"Tokyo Steel Manufacturing Co., Ltd.",0.07%
68,METAWATER Co.Ltd.,0.05%
69,Hokuetsu Corporation,0.05%
70,Maxell Holdings Ltd.,0.04%
71,Toa Corporation (Construction),0.03%
72,Unipres Corporation,0.03%
73,U.S. Dollar,-0.05%
