,Name,Allocation
0,MUTUAL FUND (OTHER),7.40%
1,Texas Transn Commn St Hwy Fd Rev VAR 01-APR-2032,4.08%
2,District Columbia Wtr & Swr Auth Pub Util Rev VAR 01-OCT-2050,3.70%
3,Houston Tex Util Sys Rev VAR 15-MAY-2034,3.41%
4,Maryland St Health & Higher Edl Facs Auth Rev VAR 01-JUL-2036,3.41%
5,Raleigh N C Comb Enterprise Sys Rev VAR 01-MAR-2035,3.41%
6,Bay Area Toll Auth Calif Toll Brdg Rev VAR 01-APR-2047,3.41%
7,Illinois Fin Auth Rev VAR 01-JUL-2038,3.41%
8,New York N Y City Transitional Fin Auth Rev VAR 01-FEB-2035,3.26%
9,Triborough Brdg & Tunl Auth Ny Revs VAR 01-JAN-2032,3.25%
10,Connecticut St Health & Edl Facs Auth Rev VAR 01-JUL-2036,3.10%
11,New York N Y City Mun Wtr Fin Auth Wtr & Swr Sysrev VAR 15-JUN-2038,2.99%
12,University Tex Univ Revs VAR 01-AUG-2032,2.89%
13,Charlotte N C Wtr & Swr Sys Rev VAR 01-JUL-2036,2.83%
14,Los Angeles Calif Dept Wtr & Pwr Wtrwks Rev VAR 01-JUL-2035,2.73%
15,Santa Clara Vy Calif Transn Auth Sales Tax Rev VAR 01-APR-2036,2.73%
16,Michigan St Bldg Auth Rev VAR 15-OCT-2043,2.65%
17,Ohio St Wtr Dev Auth Wtr Pollutn Ctl Rev VAR 01-DEC-2036,2.45%
18,New York N Y VAR 01-MAR-2039,2.38%
19,Nassau Cnty N Y Interim Fin Auth VAR 15-NOV-2025,2.21%
20,San Diego Cnty Calif Regl Transn Commn Sales Taxrev VAR 01-APR-2038,2.17%
21,East Bay Calif Mun Util Dist Wtr Sys Rev VAR 01-JUN-2038,1.99%
22,Texas St VAR 01-JUN-2050,1.72%
23,New York N Y City Mun Wtr Fin Auth Wtr & Swr Sysrev VAR 15-JUN-2033,1.30%
24,Kansas St Dept Transn Hwy Rev 5.0% 01-SEP-2020,1.27%
