,Name,Allocation
0,Commercial International Bank (Egypt) SAE Sponsored GDR RegS,7.19%
1,Eastern Company,6.87%
2,Talaat Moustafa Group Holding,6.53%
3,Egypt Kuwait Holding Co. SAE,6.29%
4,Centamin plc,5.36%
5,Cleopatra Hospital Company,4.96%
6,Telecom Egypt,4.75%
7,Cairo Investment & Real Estate Development,4.43%
8,Egyptian Financial Group-Hermes Holding Co.,4.35%
9,Juhayna Food Industries,4.06%
10,Medinet Nasr Housing,3.99%
11,El Sewedy Electric Company,3.85%
12,CI Capital Holding for Financial Investments,3.75%
13,Ibnsina Pharma,3.69%
14,Heliopolis Housing,3.46%
15,Six of October Development & Investment (SODIC),3.38%
16,Palm Hills Development Co.,3.23%
17,Oriental Weavers Carpet,2.56%
18,Ezz Steel,2.24%
19,Pioneers Holding Co.,2.22%
20,Emaar Misr for Development SAE,2.04%
21,Egyptian Financial Group-Hermes Holding Co. Sponsored GDR RegS,2.03%
22,U.S. Dollar,2.02%
23,Qalaa Holdings S.A.E.,2.01%
24,Orascom Investment Holding SAE,1.87%
25,Sidi Kerir Petrochemicals,1.48%
26,Alexandria Mineral Oils Co.,1.40%
