,Name,Allocation
0,Top Glove Corporation Bhd.,0.98%
1,U.S. Dollar,0.74%
2,Hartalega Holdings Bhd.,0.69%
3,"Chunghwa Telecom Co., Ltd",0.54%
4,"Taiwan Cooperative Financial Holding Co., Ltd.",0.52%
5,"Taishin Financial Holdings Co., Ltd.",0.49%
6,Malayan Banking Bhd.,0.45%
7,Synnex Technology International Corp.,0.44%
8,CEZ as,0.42%
9,WPG Holding Co Ltd,0.42%
10,China Steel Corporation,0.42%
11,"E.SUN Financial Holding Co., Ltd.",0.41%
12,PPB Group Bhd.,0.41%
13,"Hua Nan Financial Holdings Co., Ltd.",0.40%
14,"Far Eastone Telecommunications Co., Ltd.",0.40%
15,"Taiwan Fertilizer Co., Ltd.",0.39%
16,"Taiwan Mobile Co., Ltd.",0.39%
17,"Compal Electronics, Inc.",0.39%
18,First Financial Holding Co. Ltd.,0.39%
19,Cipla Limited,0.38%
20,Dialog Group Bhd.,0.37%
21,QL Resources Bhd.,0.37%
22,Acer Incorporated,0.36%
23,President Chain Store Corporation,0.34%
24,PT Bank Central Asia Tbk,0.34%
25,"Chang Hwa Commercial Bank, Ltd.",0.34%
26,Quanta Computer Inc.,0.34%
27,"Micro-Star International Co., Ltd.",0.34%
28,"Teco Electric & Machinery Co., Ltd.",0.34%
29,"Merida Industry Co., Ltd.",0.34%
30,"Mega Financial Holding Co., Ltd.",0.33%
31,"Giant Manufacturing Co., Ltd.",0.33%
32,CTBC Financial Holding Company Ltd.,0.33%
33,"Taiwan Semiconductor Manufacturing Co., Ltd.",0.33%
34,Public Bank Bhd,0.32%
35,Kuala Lumpur Kepong Bhd.,0.31%
36,Gruma SAB de CV Class B,0.31%
37,Wipro Limited,0.31%
38,Grupo Elektra SAB de CV,0.31%
39,"Formosa Taffeta Co., Ltd.",0.31%
40,Tencent Holdings Ltd.,0.31%
41,HCL Technologies Limited,0.31%
42,PhosAgro PJSC Sponsored GDR RegS,0.31%
43,Taiwan Cement Corp.,0.30%
44,Voltronic Power Technology Corp.,0.30%
45,IOI Corp. Bhd.,0.30%
46,Agricultural Bank of China Limited Class H,0.30%
47,"SinoPac Financial Holdings Co., Ltd.",0.30%
48,CD Projekt S.A.,0.30%
49,KGHM Polska Miedz S.A.,0.30%
50,"PLDT, Inc.",0.30%
51,Uni-President Enterprises Corp.,0.30%
52,Marico Limited,0.29%
53,TTW Public Company Limited,0.29%
54,"Delta Electronics, Inc.",0.29%
55,Hong Leong Bank Bhd.,0.29%
56,United Microelectronics Corp.,0.29%
57,Reliance Industries Limited,0.29%
58,Press Metal Aluminium Holdings Berhad,0.29%
59,Nan Ya Plastics Corporation,0.29%
60,Yihai International Holding Ltd.,0.29%
61,Inventec Corporation,0.29%
62,Wistron Corporation,0.29%
63,Fraser & Neave Holdings Bhd.,0.28%
64,Walsin Lihwa Corporation,0.28%
65,BIM Birlesik Magazalar A.S.,0.28%
66,"Advantech Co., Ltd.",0.28%
67,Mobile TeleSystems PJSC,0.28%
68,MISC Bhd,0.28%
69,Bank of China Limited Class H,0.28%
70,Zhongsheng Group Holdings Ltd.,0.28%
71,Far Eastern New Century Corporation,0.28%
72,"China Mengniu Dairy Co., Ltd.",0.28%
73,Yuanta Financial Holding Co. Ltd.,0.28%
74,"Siam Global House Public Co., Ltd.",0.28%
75,Delta Electronics (Thailand) Public Co. Ltd.,0.28%
76,Sime Darby Bhd.,0.27%
77,Magnit PJSC,0.27%
78,Cadila Healthcare Limited,0.27%
79,Asmedia Technology Inc.,0.27%
80,RHB Bank Bhd.,0.27%
81,Polskie Gornictwo Naftowe i Gazownictwo SA,0.27%
82,Country Garden Services Holdings Co. Ltd.,0.27%
83,Formosa Chemicals & Fibre Corporation,0.27%
84,Shanghai Electric Group Company Limited Class H,0.27%
85,"Cheng Shin Rubber Ind. Co., Ltd.",0.27%
86,Wuxi Biologics (Cayman) Inc.,0.27%
87,"Eclat Textile Co., Ltd.",0.26%
88,Severstal PAO,0.26%
89,Eva Airways Corporation,0.26%
90,Realtek Semiconductor Corp,0.26%
91,"Shanghai Fosun Pharmaceutical (Group) Co., Ltd. Class H",0.26%
92,Arca Continental SAB de CV,0.26%
93,Siam Cement Public Co. Ltd.,0.26%
94,"Ping An Insurance (Group) Company of China, Ltd. Class H",0.26%
95,Mphasis Limited,0.26%
96,"Feng Tay Enterprise Co., Ltd.",0.26%
97,Vodacom Group Limited,0.26%
98,MediaTek Inc,0.26%
99,China Resources Cement Holdings Limited,0.26%
100,Attijariwafa Bank SA,0.26%
101,"Shanghai Baosight Software Co., Ltd. Class B",0.25%
102,NATCO Pharma Limited,0.25%
103,Ayala Corp.,0.25%
104,Sun Pharmaceutical Industries Limited,0.25%
105,Xiaomi Corp. Class B,0.25%
106,Tata Consultancy Services Limited,0.25%
107,Carabao Group Public Company Ltd,0.25%
108,Standard Foods Corporation,0.25%
109,"CSC Financial Co., Ltd. Class H",0.25%
110,"Postal Savings Bank of China Co., Ltd. Class H",0.25%
111,Guangdong Investment Limited,0.25%
112,Westports Holdings Bhd.,0.25%
113,Britannia Industries Ltd,0.25%
114,"Komercni banka, a.s.",0.25%
115,Enel Americas S.A.,0.25%
116,Grupo Cementos de Chihuahua,0.24%
117,Dabur India Limited,0.24%
118,Tata Consumer Products Limited,0.24%
119,CP All Public Co. Ltd.,0.24%
120,Tenaga Nasional Bhd,0.24%
121,"Anhui Gujing Distillery Co., Ltd. Class B",0.24%
122,Petronas Gas Bhd.,0.24%
123,Taiwan High Speed Rail Corporation,0.24%
124,"China Minsheng Banking Corp., Ltd. Class H",0.24%
125,China Construction Bank Corporation Class H,0.24%
126,People's Insurance Co. (Group) of China Ltd. Class H,0.24%
127,Globe Telecom Inc.,0.24%
128,Cyfrowy Polsat SA,0.24%
129,Chailease Holding Co. Ltd.,0.24%
130,PT Indofood Sukses Makmur Tbk,0.24%
131,"CGN Power Co., Ltd. Class H",0.24%
132,Asian Paints Ltd.,0.24%
133,"Zijin Mining Group Co., Ltd. Class H",0.24%
134,IHH Healthcare Bhd.,0.23%
135,"COSCO SHIPPING Holdings Co., Ltd. Class H",0.23%
136,China Petroleum & Chemical Corporation Class H,0.23%
137,"Great Wall Motor Co., Ltd. Class H",0.23%
138,Grupo Bimbo SAB de CV Class A,0.23%
139,Asia Cement Corporation,0.23%
140,Chongqing Rural Commercial Bank Co. Ltd. Class H,0.23%
141,PT Kalbe Farma Tbk,0.23%
142,China Telecom Corp. Ltd. Class H,0.23%
143,Bajaj Auto Limited.,0.23%
144,Commercial International Bank (Egypt) SAE,0.23%
145,Dino Polska S.A.,0.23%
146,"Foxconn Technology Co., Ltd.",0.23%
147,Nestle India Ltd.,0.23%
148,Shenzhou International Group Holdings Limited,0.23%
149,Pou Chen Corporation,0.23%
150,Formosa Plastics Corporation,0.22%
151,"Home Product Center Public Co., Ltd.",0.22%
152,Godrej Consumer Products Limited,0.22%
153,"PTT Public Co., Ltd.",0.22%
154,China CITIC Bank Corporation Ltd Class H,0.22%
155,Chicony Electronics Co. Ltd.,0.22%
156,China Mobile Limited,0.22%
157,Colbun S.A.,0.22%
158,"Nien Made Enterprise Co., Ltd.",0.22%
159,Industrial and Commercial Bank of China Limited Class H,0.22%
160,Tech Mahindra Limited,0.22%
161,CIMB Group Holdings Bhd,0.22%
162,China Shenhua Energy Co. Ltd. Class H,0.22%
163,Accton Technology Corp.,0.22%
164,Tiger Brands Limited,0.22%
165,Lite-On Technology Corp.,0.22%
166,Colgate-Palmolive (India) Limited,0.22%
167,Biocon Limited,0.21%
168,Jiangsu Expressway Co. Ltd. Class H,0.21%
169,NEPI Rockcastle Plc,0.21%
170,Charoen Pokphand Foods Public Co. Ltd.,0.21%
171,Bangkok Dusit Medical Services Public Co. Ltd.,0.21%
172,Unimicron Technology Corp.,0.21%
173,PT United Tractors Tbk,0.21%
174,Bangkok Expressway and Metro Public Company Limited,0.21%
175,Enka Insaat ve Sanayi A.S.,0.21%
176,Longfor Group Holdings Ltd.,0.21%
177,BOC Hong Kong (Holdings) Limited,0.21%
178,"Bank of Communications Co., Ltd. Class H",0.21%
179,X5 Retail Group N.V. Sponsored GDR RegS,0.21%
180,"China Merchants Bank Co., Ltd. Class H",0.21%
181,"Haier Electronics Group Co., Ltd.",0.21%
182,Pidilite Industries Limited,0.21%
183,Gold Fields Limited,0.21%
184,Mahindra & Mahindra Ltd.,0.21%
185,"Hon Hai Precision Industry Co., Ltd.",0.21%
186,Bid Corporation Limited,0.21%
187,Infosys Limited,0.21%
188,Xinyi Solar Holdings Ltd.,0.20%
189,PetroChina Company Limited Class H,0.20%
190,Airports of Thailand Public Co. Ltd.,0.20%
191,Berli Jucker Public Co. Ltd.,0.20%
192,Hexaware Technologies Limited,0.20%
193,RMB Holdings Limited,0.20%
194,Mindtree Limited,0.20%
195,Adani Ports & Special Economic Zone Ltd.,0.20%
196,Serba Dinamik Holdings Bhd,0.20%
197,Pegatron Corporation,0.20%
198,"Orient Securities Co., Ltd. Class H",0.20%
199,SM Investments Corporation,0.20%
200,China National Building Material Co. Ltd. Class H,0.20%
201,WEG S.A.,0.20%
202,BYD Company Limited Class H,0.20%
203,"Fuyao Glass Industry Group Co., Ltd. Class H",0.20%
204,China Conch Venture Holdings Ltd.,0.20%
