,Name,Allocation
0,National General Holdings Corp.,0.51%
1,"BJ's Wholesale Club Holdings, Inc.",0.47%
2,"Nelnet, Inc. Class A",0.43%
3,"Wingstop, Inc.",0.42%
4,WD-40 Company,0.41%
5,Acushnet Holdings Corp.,0.41%
6,"Werner Enterprises, Inc.",0.41%
7,"Weis Markets, Inc.",0.40%
8,Stepan Company,0.40%
9,Westamerica Bancorporation,0.39%
10,Tupperware Brands Corporation,0.39%
11,"Hostess Brands, Inc. Class A",0.39%
12,"Lithia Motors, Inc. Class A",0.38%
13,"PennyMac Financial Services, Inc.",0.38%
14,"BMC Stock Holdings, Inc.",0.38%
15,"SPS Commerce, Inc.",0.37%
16,"Kinsale Capital Group, Inc.",0.37%
17,"Big Lots, Inc.",0.36%
18,Chesapeake Utilities Corporation,0.36%
19,"Tootsie Roll Industries, Inc.",0.36%
20,American States Water Company,0.35%
21,Park National Corporation,0.35%
22,"Sturm, Ruger & Company, Inc.",0.35%
23,"Collectors Universe, Inc.",0.35%
24,York Water Company,0.34%
25,"Heartland Express, Inc.",0.34%
26,ASGN Inc,0.34%
27,CVB Financial Corp.,0.34%
28,"TTEC Holdings, Inc.",0.34%
29,"Artisan Partners Asset Management, Inc. Class A",0.34%
30,"Green Brick Partners, Inc.",0.34%
31,"Flagstar Bancorp, Inc.",0.34%
32,Vicor Corporation,0.34%
33,"First Interstate BancSystem, Inc. Class A",0.34%
34,"MGE Energy, Inc.",0.34%
35,CorVel Corporation,0.33%
36,"CSW Industrials, Inc.",0.33%
37,"Ameresco, Inc. Class A",0.33%
38,"Gibraltar Industries, Inc.",0.33%
39,"Sprouts Farmers Markets, Inc.",0.33%
40,ABM Industries Incorporated,0.33%
41,H.B. Fuller Company,0.33%
42,"Capitol Federal Financial, Inc.",0.32%
43,Middlesex Water Company,0.32%
44,Old National Bancorp,0.32%
45,Graham Holdings Co.,0.32%
46,National HealthCare Corporation,0.32%
47,Meritage Homes Corporation,0.32%
48,Fox Factory Holding Corp.,0.32%
49,NBT Bancorp Inc.,0.32%
50,"Columbia Financial, Inc.",0.32%
51,"Franklin Electric Co., Inc.",0.32%
52,"TechTarget, Inc.",0.32%
53,"B&G Foods, Inc.",0.32%
54,Amphastar Pharmaceuticals Inc,0.31%
55,"Goosehead Insurance, Inc. Class A",0.31%
56,"OSI Systems, Inc.",0.31%
57,Horace Mann Educators Corporation,0.31%
58,Brady Corporation Class A,0.31%
59,"Safety Insurance Group, Inc.",0.31%
60,Rent-A-Center Inc,0.31%
61,Atrion Corporation,0.31%
62,"ExlService Holdings, Inc.",0.31%
63,"Washington Federal, Inc.",0.30%
64,Winmark Corporation,0.30%
65,Hilltop Holdings Inc.,0.30%
66,National Beverage Corp.,0.30%
67,ESCO Technologies Inc.,0.30%
68,Forward Air Corporation,0.30%
69,Hooker Furniture Corporation,0.30%
70,TRI Pointe Group Inc,0.30%
71,"Nu Skin Enterprises, Inc. Class A",0.30%
72,MYR Group Inc.,0.30%
73,Cooper Tire & Rubber Company,0.30%
74,"Shutterstock, Inc.",0.30%
75,UMB Financial Corporation,0.30%
76,"Marten Transport, Ltd.",0.29%
77,"Northwest Bancshares, Inc.",0.29%
78,"National Presto Industries, Inc.",0.29%
79,"Ennis, Inc.",0.29%
80,"Independent Bank Group, Inc.",0.29%
81,Boise Cascade Co.,0.29%
82,First Busey Corporation,0.29%
83,TriMas Corporation,0.29%
84,"Echo Global Logistics, Inc",0.29%
85,Materion Corporation,0.29%
86,Trustmark Corporation,0.29%
87,"United Bankshares, Inc.",0.29%
88,"Simulations Plus, Inc.",0.29%
89,BancorpSouth Bank,0.29%
90,Unitil Corporation,0.29%
91,U.S. Dollar,0.29%
92,"Employers Holdings, Inc.",0.28%
93,Plexus Corp.,0.28%
94,"Provident Financial Services, Inc.",0.28%
95,Semtech Corporation,0.28%
96,"Saia, Inc.",0.28%
97,"Myers Industries, Inc.",0.28%
98,PRA Group Inc,0.28%
99,TowneBank,0.28%
100,CONMED Corporation,0.28%
