,Name,Allocation
0,"NextEra Energy, Inc.",5.70%
1,Enbridge Inc.,4.94%
2,Aena SME SA,4.72%
3,Transurban Group Ltd.,4.60%
4,TC Energy Corporation,4.24%
5,Atlantia S.p.A,3.52%
6,Iberdrola SA,3.46%
7,Enel SpA,3.15%
8,Getlink SE,3.06%
9,Dominion Energy Inc,2.96%
10,Duke Energy Corporation,2.67%
11,Kinder Morgan Inc Class P,2.50%
12,Southern Company,2.48%
13,"Williams Companies, Inc.",2.37%
14,Auckland International Airport Limited,2.35%
15,Sydney Airport,2.02%
16,Atlas Arteria,1.97%
17,National Grid plc,1.93%
18,Qube Holdings Ltd.,1.78%
19,"American Electric Power Company, Inc.",1.76%
20,Sempra Energy,1.65%
21,Xcel Energy Inc.,1.64%
22,Exelon Corporation,1.60%
23,Aeroports de Paris SA,1.53%
24,Grupo Aeroportuario del Pacifico SAB de CV Sponsored ADR Class B,1.33%
25,Eversource Energy,1.31%
26,WEC Energy Group Inc,1.30%
27,Pembina Pipeline Corporation,1.25%
28,Public Service Enterprise Group Inc,1.21%
29,Flughafen Zurich AG,1.18%
30,Signature Aviation Plc,1.17%
31,"American Water Works Company, Inc.",1.17%
32,E.ON SE,1.13%
33,ENGIE SA,1.10%
34,"Consolidated Edison, Inc.",1.08%
35,"Cheniere Energy, Inc.",1.08%
36,"ONEOK, Inc.",1.08%
37,Grupo Aeroportuario del Sureste SA de CV Sponsored ADR Class B,1.02%
38,Macquarie Infrastructure Corporation,1.01%
39,PPL Corporation,0.97%
40,Shenzhen International Holdings Limited,0.75%
41,ASTM S.p.A.,0.71%
42,"China Merchants Port Holdings Co., Ltd.",0.70%
43,Grupo Aeroportuario del Centro Norte SAB de CV Sponsored ADR Class B,0.70%
44,Fraport AG,0.69%
45,FirstEnergy Corp.,0.68%
46,Jiangsu Expressway Co. Ltd. Class H,0.60%
47,"Beijing Capital International Airport Co., Ltd. Class H",0.52%
48,ENAV S.p.A.,0.49%
49,Zhejiang Expressway Co. Ltd. Class H,0.47%
50,COSCO SHIPPING Ports Limited,0.45%
51,Inter Pipeline Ltd.,0.41%
52,Equitrans Midstream Corp.,0.39%
53,Targa Resources Corp.,0.39%
54,EQUITY OTHER,0.38%
55,Hainan Meilan International Airport Company Limited Class H,0.37%
56,Keyera Corp.,0.37%
57,Royal Vopak NV,0.33%
58,"Shenzhen Expressway Co., Ltd. Class H",0.31%
59,China Gas Holdings Limited,0.28%
60,Westshore Terminals Investment Corporation,0.27%
61,Ultrapar Participacoes S.A. Sponsored ADR,0.25%
62,Gibson Energy Inc.,0.25%
63,Yuexiu Transport Infrastructure Limited,0.24%
64,Enel Americas S.A. Sponsored ADR,0.24%
65,Guangdong Investment Limited,0.22%
66,Enbridge Inc.,0.20%
67,China Resources Gas Group Limited,0.18%
68,Hamburger Hafen und Logistik AG,0.18%
69,Euronav NV,0.16%
70,SIA Engineering Co. Ltd.,0.16%
71,KunLun Energy Co. Ltd.,0.15%
72,Companhia de Saneamento Basico do Estado de Sao Paulo SABESP Sponsored ADR,0.14%
73,Beijing Enterprises Water Group Limited,0.11%
74,"CGN Power Co., Ltd. Class H",0.10%
75,China Resources Power Holdings Co. Ltd.,0.10%
76,State Street Institutional Liquid Reserves Fund,0.10%
77,Companhia Energetica de Minas Gerais SA Sponsored ADR Pfd,0.09%
78,U.S. Dollar,-0.08%
