,Name,Allocation
0,Meituan Dianping Class B,10.23%
1,Alibaba Group Holding Ltd. Sponsored ADR,10.19%
2,Tencent Holdings Ltd.,8.82%
3,"JD.com, Inc. Sponsored ADR Class A",7.37%
4,"Pinduoduo, Inc. Sponsored ADR Class A",6.01%
5,"NetEase, Inc. Sponsored ADR",3.89%
6,"Bilibili, Inc. Sponsored ADR Class Z",3.85%
7,TAL Education Group Sponsored ADR Class A,3.76%
8,"Baidu, Inc. Sponsored ADR Class A",3.53%
9,Alibaba Health Information Technology Ltd.,3.24%
10,Trip.com Group Ltd. Sponsored ADR,3.23%
11,Vipshop Holdings Ltd Sponsored ADR,2.92%
12,"GSX Techedu, Inc. Sponsored ADR Class A",2.83%
13,Tencent Music Entertainment Group Sponsored ADR Class A,2.70%
14,Ping An Healthcare and Technology Company Limited,2.13%
15,58.com Inc. Sponsored ADR Class A,2.02%
16,"Autohome, Inc. Sponsored ADR Class A",1.98%
17,"iQIYI, Inc. Sponsored ADR Class A",1.96%
18,"JOYY, Inc. Sponsored ADR Class A",1.78%
19,Kingsoft Corp. Ltd.,1.74%
20,Momo Inc Sponsored ADR Class A,1.31%
21,China Literature Ltd.,1.13%
22,SINA Corp.,0.97%
23,Weibo Corp Sponsored ADR Class A,0.90%
24,"Weimob, Inc.",0.84%
25,DouYu International Holdings Ltd. Sponsored ADR,0.83%
26,51job Inc Sponsored ADR,0.79%
27,"Zhongan Online P&C Insurance Co., Ltd. Class H",0.77%
28,Tongcheng-Elong Holdings Limited,0.72%
29,Alibaba Pictures Group Limited,0.71%
30,"21Vianet Group, Inc. Sponsored ADR Class A",0.65%
31,Baozun Inc Sponsored ADR Class A,0.65%
32,Koolearn Technology Holding Limited,0.59%
33,"HUYA, Inc. Sponsored ADR Class A",0.56%
34,OneConnect Financial Technology Co Ltd Sponsored ADR,0.53%
35,Maoyan Entertainment,0.46%
36,Lexinfintech Holdings Ltd. Sponsored ADR Class A,0.40%
37,"Fanhua, Inc. Sponsored ADR",0.39%
38,"360 Finance, Inc. ADR Class A",0.39%
39,"Sogou, Inc. Sponsored ADR",0.35%
40,"So-Young International, Inc. Sponsored ADR Class A",0.29%
41,"XD, Inc.",0.29%
42,NetDragon Websoft Holdings Limited,0.29%
43,Youdao Inc ADR Class A,0.27%
44,"Qutoutiao, Inc. Sponsored ADR Class A",0.16%
45,"Meitu, Inc",0.15%
46,U.S. Dollar,0.15%
47,Tongdao Liepin Group,0.13%
48,"Qudian, Inc. Sponsored ADR Class A",0.13%
