,Name,Allocation
0,SAP SE,13.23%
1,Siemens AG,7.70%
2,Allianz SE,6.46%
3,Bayer AG,4.81%
4,adidas AG,4.33%
5,Deutsche Telekom AG,4.16%
6,BASF SE,3.94%
7,Deutsche Post AG,3.24%
8,Daimler AG,2.87%
9,Munich Reinsurance Company,2.81%
10,Vonovia SE,2.79%
11,Infineon Technologies AG,2.50%
12,Deutsche Boerse AG,2.46%
13,Volkswagen AG Pref,2.16%
14,E.ON SE,1.84%
15,RWE AG,1.62%
16,Bayerische Motoren Werke AG,1.58%
17,Deutsche Bank AG,1.38%
18,Deutsche Wohnen SE,1.38%
19,Fresenius SE & Co. KGaA,1.35%
20,Henkel AG & Co. KGaA Pref,1.31%
21,Fresenius Medical Care AG & Co. KGaA,1.31%
22,Merck KGaA,1.26%
23,Symrise AG,1.25%
24,Delivery Hero SE,1.17%
25,Sartorius AG Pref,1.05%
26,Zalando SE,0.97%
27,QIAGEN NV,0.84%
28,Beiersdorf AG,0.82%
29,Continental AG,0.82%
30,Hannover Ruck SE,0.73%
31,LEG Immobilien AG,0.73%
32,Brenntag AG,0.70%
33,Scout24 AG,0.70%
34,Porsche Automobil Holding SE Pref,0.68%
35,MTU Aero Engines AG,0.66%
36,HeidelbergCement AG,0.66%
37,Henkel AG & Co. KGaA,0.65%
38,Covestro AG,0.59%
39,Aroundtown SA,0.54%
40,Knorr-Bremse AG,0.50%
41,PUMA SE,0.49%
42,TeamViewer AG,0.48%
43,Siemens Healthineers AG,0.45%
44,GEA Group Aktiengesellschaft,0.44%
45,Commerzbank AG,0.42%
46,KION GROUP AG,0.42%
47,Volkswagen AG,0.41%
48,Evonik Industries AG,0.41%
49,Bechtle AG,0.39%
50,LANXESS AG,0.36%
51,United Internet AG,0.36%
52,Nemetschek SE,0.30%
53,Carl Zeiss Meditec AG,0.29%
54,Rheinmetall AG,0.29%
55,Uniper SE,0.27%
56,thyssenkrupp AG,0.25%
57,Bayerische Motoren Werke AG Pref,0.23%
58,Fuchs Petrolub SE Pref,0.22%
59,CTS Eventim AG & Co. KGaA,0.18%
60,Deutsche Lufthansa AG,0.18%
61,RATIONAL AG,0.16%
62,HELLA GmbH & Co. KGaA,0.15%
63,Varta AG,0.15%
64,U.S. Dollar,0.15%
65,GRENKE AG,0.15%
66,OSRAM Licht AG,0.14%
67,Hochtief AG,0.14%
68,Telefonica Deutschland Holding AG,0.13%
69,ProSiebenSat.1 Media SE,0.13%
70,Fielmann AG,0.13%
71,METRO AG,0.13%
72,HUGO BOSS AG,0.12%
73,Wacker Chemie AG,0.11%
74,Suedzucker AG,0.11%
75,Fraport AG,0.11%
76,DWS Group GmbH & Co. KGaA,0.10%
77,Talanx AG,0.10%
78,RTL Group S.A.,0.10%
79,1&1 Drillisch AG,0.10%
80,Rocket Internet SE,0.09%
81,Fuchs Petrolub SE,0.09%
82,TRATON SE,0.07%
