,Name,Allocation
0,"Artisan Partners Asset Management, Inc. Class A",2.29%
1,"Interactive Brokers Group, Inc. Class A",2.24%
2,FactSet Research Systems Inc.,2.23%
3,KKR & Co. Inc.,2.14%
4,"Nasdaq, Inc.",2.05%
5,E*TRADE Financial Corporation,2.04%
6,Hamilton Lane Incorporated Class A,2.04%
7,"S&P Global, Inc.",2.03%
8,"Intercontinental Exchange, Inc.",2.03%
9,MSCI Inc. Class A,2.03%
10,Morgan Stanley,2.03%
11,T. Rowe Price Group,2.01%
12,"PJT Partners, Inc. Class A",2.01%
13,"BlackRock, Inc.",2.01%
14,Lazard Ltd Class A,1.99%
15,Evercore Inc Class A,1.96%
16,State Street Corporation,1.96%
17,"Virtu Financial, Inc. Class A",1.95%
18,"Morningstar, Inc.",1.95%
19,"Federated Hermes, Inc. Class B",1.94%
20,"Ameriprise Financial, Inc.",1.93%
21,Stifel Financial Corp.,1.93%
22,"Raymond James Financial, Inc.",1.91%
23,Moody's Corporation,1.91%
24,"Waddell & Reed Financial, Inc. Class A",1.91%
25,"Houlihan Lokey, Inc. Class A",1.85%
26,Ares Management Corporation,1.85%
27,"Goldman Sachs Group, Inc.",1.84%
28,Invesco Ltd.,1.84%
29,LPL Financial Holdings Inc.,1.82%
30,Northern Trust Corporation,1.81%
31,Eaton Vance Corp.,1.80%
32,CME Group Inc. Class A,1.79%
33,MarketAxess Holdings Inc.,1.78%
34,"Franklin Resources, Inc.",1.77%
35,"Affiliated Managers Group, Inc.",1.75%
36,TD Ameritrade Holding Corporation,1.73%
37,Charles Schwab Corporation,1.72%
38,Blackstone Group Inc. Class A,1.71%
39,Moelis & Co. Class A,1.70%
40,"Focus Financial Partners, Inc. Class A",1.70%
41,Bank of New York Mellon Corporation,1.70%
42,SEI Investments Company,1.69%
43,Cboe Global Markets Inc,1.66%
44,Apollo Global Management Inc. Class A,1.66%
45,Janus Henderson Group PLC,1.66%
46,"Cohen & Steers, Inc.",1.63%
47,"Tradeweb Markets, Inc. Class A",1.61%
48,"BGC Partners, Inc. Class A",1.53%
49,Piper Sandler Companies,1.36%
50,"Virtus Investment Partners, Inc.",1.27%
51,"BrightSphere Investment Group, Inc.",1.19%
52,Cowen Inc Class A,0.94%
53,"Blucora, Inc.",0.92%
54,StoneX Group Inc.,0.76%
55,"WisdomTree Investments, Inc.",0.75%
56,"Diamond Hill Investment Group, Inc.",0.49%
57,State Street Institutional Liquid Reserves Fund,0.18%
