,Name,Allocation
0,New York St Dorm Auth Revs Non St Supported Debt 5.0% 01-OCT-2022,4.00%
1,Pittsburgh Pa 5.0% 01-SEP-2026,3.97%
2,Hamilton Cnty Ohio Health Care Facs Rev 5.0% 01-JUN-2042,3.93%
3,San Francisco Calif City & Cnty Pub Utils Commnwtr Rev 5.0% 01-NOV-2043,3.92%
4,Port Seattle Wash Rev 5.0% 01-AUG-2031,3.91%
5,Miami-Dade Cnty Fla Expwy Auth Toll Sys Rev 5.0% 01-JUL-2029,3.91%
6,Las Vegas Valley Nev Wtr Dist 5.0% 01-JUN-2037,3.89%
7,New York St Twy Auth Gen Rev 5.0% 01-JAN-2037,3.09%
8,Florida St Brd Ed Pub Ed 4.0% 01-JUN-2026,2.71%
9,Sales Tax Asset Receivable Corp N Y 5.0% 15-OCT-2022,2.40%
10,New York St Dorm Auth Revs 5.5% 15-MAY-2022,2.37%
11,California St 5.25% 01-SEP-2022,2.12%
12,Guam Pwr Auth Rev 5.0% 01-OCT-2027,2.09%
13,California St Dept Wtr Res Cent Vy Proj Rev 5.0% 01-DEC-2022,2.01%
14,University Va Univ Revs 5.0% 01-JUN-2037,2.01%
15,Massachusetts Bay Transn Auth Mass Sales Tax Rev 5.0% 01-JUL-2022,1.97%
16,Hampton Rds Va Transn Accountability Commn Rev 5.0% 01-JUL-2022,1.97%
17,Port Auth N Y & N J 4.0% 01-DEC-2026,1.95%
18,Dallas Tex Indpt Sch Dist 4.0% 15-AUG-2024,1.95%
19,Philadelphia Pa Wtr & Wastewtr Rev 5.0% 01-NOV-2028,1.60%
20,Metropolitan Govt Nashville & Davidson Cnty Tenn 5.0% 01-JUL-2022,1.58%
21,Long Island Pwr Auth N Y Elec Sys Rev 5.0% 01-SEP-2037,1.56%
22,Pennsylvania St Higher Edl Facs Auth Rev 5.0% 01-MAY-2037,1.49%
23,Virginia College Bldg Auth Va Edl Facs Rev 21Stcenty Colleg E & Equip Prog 5.0% 01-FEB-2022,1.38%
24,Clark Cnty Nev Sch Dist 5.0% 15-JUN-2022,1.27%
25,Maryland St Dept Transn Cons Transn 5.0% 01-OCT-2022,1.26%
26,Mt Diablo Calif Uni Sch Dist 5.0% 01-JUN-2037,1.17%
27,Triborough Brdg & Tunl Auth N Y Revs 5.0% 15-NOV-2022,1.00%
28,MUNICIPAL BONDS,0.99%
29,Coachella Valley Calif Uni Sch Ca 5.0% 01-AUG-2037,0.97%
30,University Tex Perm Univ Fd 5.25% 01-JUL-2022,0.95%
31,New Jersey Economic Dev Auth Rev 5.0% 15-JUN-2022,0.86%
32,Indianapolis Ind Gas Util Rev 5.0% 15-AUG-2022,0.79%
