,Name,Allocation
0,SSE plc,1.26%
1,Persimmon Plc,1.15%
2,Danske Bank A/S,0.94%
3,EDP-Energias de Portugal SA,0.80%
4,Telefonica Deutschland Holding AG,0.77%
5,UPM-Kymmene Oyj,0.74%
6,NN Group N.V.,0.57%
7,EMS-CHEMIE HOLDING AG,0.57%
8,Evraz PLC,0.57%
9,Standard Life Aberdeen PLC,0.55%
10,Admiral Group plc,0.54%
11,Evonik Industries AG,0.54%
12,Power Assets Holdings Limited,0.54%
13,Pandora A/S,0.53%
14,"Sekisui House, Ltd.",0.51%
15,"Japan Exchange Group, Inc.",0.51%
16,Fujitsu Limited,0.49%
17,Terna S.p.A.,0.47%
18,Hang Lung Properties Limited,0.47%
19,Antofagasta plc,0.46%
20,Veolia Environnement SA,0.45%
21,UnipolSai Assicurazioni S.p.A.,0.45%
22,Poste Italiane SpA,0.45%
23,Mowi ASA,0.42%
24,Covestro AG,0.41%
25,Royal KPN NV,0.41%
26,Red Electrica Corp. SA,0.40%
27,"Sompo Holdings,Inc.",0.39%
28,Stora Enso Oyj Class R,0.39%
29,Mitsubishi Chemical Holdings Corporation,0.38%
30,SUEZ SA,0.38%
31,Aker BP ASA,0.38%
32,Elisa Oyj Class A,0.38%
33,China Resources Power Holdings Co. Ltd.,0.37%
34,Gjensidige Forsikring ASA,0.37%
35,"ONO Pharmaceutical Co., Ltd.",0.37%
36,ageas SA/NV,0.37%
37,Meridian Energy Limited,0.37%
38,Spark New Zealand Limited,0.37%
39,AGL Energy Limited,0.36%
40,CNP Assurances SA,0.36%
41,"Resona Holdings, Inc.",0.35%
42,Suncorp Group Limited,0.35%
43,STMicroelectronics NV,0.35%
44,Mediobanca S.p.A.,0.35%
45,Julius Baer Gruppe AG,0.35%
46,Marubeni Corporation,0.35%
47,QBE Insurance Group Limited,0.35%
48,GALP Energia SGPS SA Class B,0.34%
49,Swedish Match AB,0.34%
50,Phoenix Group Holdings plc,0.34%
51,Proximus SA de droit public,0.34%
52,"Techtronic Industries Co., Ltd.",0.34%
53,Alumina Limited,0.34%
54,"Sumitomo Mitsui Trust Holdings, Inc.",0.34%
55,Aisin Seiki Co Ltd,0.33%
56,NIPPON PAINT HOLDINGS CO.LTD.,0.33%
57,"Nomura Research Institute,Ltd.",0.33%
58,Sinotruk Hong Kong Ltd.,0.33%
59,HeidelbergCement AG,0.32%
60,Orkla ASA,0.32%
61,Uniper SE,0.32%
62,Solvay SA,0.32%
63,SEGRO plc,0.32%
64,BANDAI NAMCO Holdings Inc.,0.32%
65,South32 Ltd.,0.32%
66,United Utilities Group PLC,0.32%
67,Talanx AG,0.32%
68,DWS Group GmbH & Co. KGaA,0.32%
69,Nitto Denko Corp.,0.31%
70,Banca Mediolanum SpA,0.31%
71,China Jinmao Holdings Group Limited,0.31%
72,Valeo SA,0.31%
73,"Kansai Electric Power Company, Incorporated",0.31%
74,APA Group,0.31%
75,ASX Limited,0.31%
76,Lenovo Group Limited,0.31%
77,Klepierre SA,0.31%
78,Fosun International Limited,0.31%
79,Adecco Group AG,0.30%
80,Singapore Exchange Ltd.,0.30%
81,Sonic Healthcare Limited,0.30%
82,Asahi Kasei Corporation,0.29%
83,Enagas SA,0.29%
84,Guangdong Investment Limited,0.29%
85,"JAPAN POST INSURANCE Co., Ltd.",0.29%
86,Sunrise Communications Group Ltd.,0.29%
87,Insurance Australia Group Limited,0.29%
88,Schroders PLC,0.29%
89,Brenntag AG,0.29%
90,Fresnillo PLC,0.29%
91,Sino Land Co. Ltd.,0.29%
92,Advantest Corp.,0.29%
93,PCCW Limited,0.28%
94,Daiwa Securities Group Inc.,0.28%
95,Severn Trent Plc,0.28%
96,Haseko Corporation,0.28%
97,H. Lundbeck A/S,0.28%
98,Tryg A/S,0.28%
99,Ashtead Group plc,0.28%
100,Publicis Groupe SA,0.28%
101,Mapfre SA,0.27%
102,Trend Micro Incorporated,0.27%
103,"Nomura Holdings, Inc.",0.27%
104,ICA Gruppen AB,0.27%
105,Recordati Industria Chimica e Farmaceutica S.p.A.,0.27%
106,St. James's Place Plc,0.27%
107,Toyota Tsusho Corp.,0.27%
108,SKF AB Class B,0.27%
109,LEG Immobilien AG,0.27%
110,SJM Holdings Limited,0.27%
111,"Sumitomo Electric Industries, Ltd.",0.27%
112,Boliden AB,0.27%
113,Actividades de Construccion y Servicios SA,0.27%
114,Brambles Limited,0.26%
115,Aurizon Holdings Ltd.,0.26%
116,"OBIC Co., Ltd.",0.26%
117,Covivio SA,0.26%
118,J Sainsbury plc,0.26%
119,Pennon Group Plc,0.25%
120,Fisher & Paykel Healthcare Corporation Limited,0.25%
121,Kesko Oyj Class B,0.25%
122,Singapore Technologies Engineering Ltd,0.25%
123,"Meiji Holdings Co., Ltd.",0.25%
124,"Daito Trust Construction Co., Ltd.",0.25%
125,"Lawson, Inc.",0.25%
126,Sun Art Retail Group Limited,0.25%
127,Magellan Financial Group Ltd,0.25%
128,Bank Leumi Le-Israel Ltd.,0.25%
129,"Chubu Electric Power Company,Incorporated",0.25%
130,Hochtief AG,0.24%
131,"Kyowa Kirin Co., Ltd.",0.24%
132,CapitaLand Limited,0.24%
133,Tele2 AB Class B,0.24%
134,Shimano Inc.,0.24%
135,Edenred SA,0.23%
136,CSPC Pharmaceutical Group Limited,0.23%
