,Name,Allocation
0,Sun Hung Kai Properties Limited,4.89%
1,China Overseas Land & Investment Limited,3.76%
2,Vonovia SE,3.54%
3,Henderson Land Development Co. Ltd.,2.70%
4,New World Development Co. Ltd.,1.93%
5,"Daiwa House Industry Co., Ltd.",1.86%
6,Country Garden Holdings Co. Ltd.,1.81%
7,Swire Properties Limited,1.79%
8,Link Real Estate Investment Trust,1.74%
9,Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,1.64%
10,Hang Lung Properties Limited,1.57%
11,Goodman Group,1.54%
12,Deutsche Wohnen SE,1.46%
13,China Resources Land Limited,1.33%
14,Ascendas Real Estate Investment Trust,1.26%
15,Stockland,1.19%
16,Gecina SA,1.14%
17,Sino Land Co. Ltd.,1.09%
18,China Jinmao Holdings Group Limited,1.08%
19,Klepierre SA,1.05%
20,"Mitsubishi Estate Company, Limited",1.04%
21,SEGRO plc,0.98%
22,LEG Immobilien AG,0.96%
23,"Mitsui Fudosan Co., Ltd.",0.95%
24,Covivio SA,0.92%
25,"Daito Trust Construction Co., Ltd.",0.91%
26,Sunac China Holdings Ltd.,0.90%
27,CapitaLand Limited,0.89%
28,Dexus,0.88%
29,Swiss Prime Site AG,0.84%
30,Longfor Group Holdings Ltd.,0.81%
31,Icade SA,0.80%
32,Mapletree Logistics Trust,0.79%
33,Vicinity Centres,0.70%
34,Mirvac Group,0.69%
35,Swire Pacific Limited Class A,0.69%
36,"China Vanke Co., Ltd Class H",0.68%
37,Shimao Group Holdings Limited,0.68%
38,Agile Group Holdings Limited,0.68%
39,CIFI Holdings (Group) Co. Ltd.,0.68%
40,Growthpoint Properties Limited,0.67%
41,KWG Group Holdings Limited,0.67%
42,Wharf (Holdings) Ltd.,0.67%
43,CapitaLand Mall Trust,0.65%
44,Mapletree Industrial Trust,0.64%
45,GPT Group,0.63%
46,RioCan Real Estate Investment Trust,0.62%
47,Frasers Logistics & Commercial Trust,0.61%
48,CapitaLand Commercial Trust,0.59%
49,Shenzhen Investment Limited,0.56%
50,Fibra Uno Administracion SA de CV,0.55%
51,Warehouses De Pauw SCA,0.54%
52,Champion Real Estate Investment Trust,0.51%
53,Mapletree Commercial Trust,0.51%
54,Castellum AB,0.50%
55,"Hysan Development Co., Ltd.",0.50%
56,TAG Immobilien AG,0.49%
57,"Hulic Co., Ltd.",0.48%
58,PSP Swiss Property AG,0.47%
59,"Yuexiu Property Co., Ltd.",0.46%
60,Choice Properties Real Estate Investment Trust,0.46%
61,"Guangzhou R&F Properties Co., Ltd. Class H",0.45%
62,"Logan Group Co., Ltd.",0.45%
63,Hang Lung Group Limited,0.44%
64,Suntec Real Estate Investment Trust,0.44%
65,Tritax Big Box REIT Plc,0.43%
66,Highwealth Construction Corp.,0.42%
67,Canadian Apartment Properties Real Estate Investment Trust,0.42%
68,Keppel DC REIT,0.42%
69,Sino-Ocean Group Holding Ltd.,0.41%
70,Charter Hall Group,0.41%
71,Granite Real Estate Investment Trust Stapled Units - 1 Granite RE Inc + 1 TU Granite REIT,0.41%
72,H&R Real Estate Investment Trust,0.41%
73,Mapletree North Asia Commercial Trust,0.40%
74,"MERLIN Properties SOCIMI, S.A.",0.39%
75,Keppel REIT,0.37%
76,Lendlease Group,0.37%
77,SmartCentres Real Estate Investment Trust,0.37%
78,Kojamo Oyj,0.36%
79,"Nomura Real Estate Holdings, Inc.",0.36%
80,BR Malls Participacoes S.A.,0.36%
81,"Sumitomo Realty & Development Co., Ltd.",0.36%
82,Allreal Holding AG,0.36%
83,China Overseas Grand Oceans Group Limited,0.35%
84,Azrieli Group Ltd.,0.34%
85,City Developments Limited,0.33%
86,Nexity SA Class A,0.31%
87,First Capital Real Estate Investment Trust,0.30%
88,Aedifica SA,0.30%
89,Yanlord Land Group Limited,0.30%
90,Allied Properties Real Estate Investment Trust,0.30%
91,Assura PLC,0.29%
92,Yuexiu Real Estate Investment Trust,0.29%
93,"Yuzhou Group Holdings Co., Ltd.",0.29%
94,UOL Group Limited,0.29%
95,"Open House Co., Ltd.",0.28%
96,Amot Investments Ltd.,0.28%
97,Hui Xian Real Estate Investment Trust,0.27%
98,Northview Apartment Real Estate Investment Trust,0.27%
99,Fideicomiso PLA Administradora Industrial S de RL de CV,0.27%
100,Manulife US REIT,0.27%
101,Growthpoint Properties Australia,0.27%
102,alstria office REIT-AG,0.27%
103,Entra ASA,0.27%
104,Seazen Group Ltd.,0.26%
105,Derwent London plc,0.25%
106,Japan Hotel Reit Investment Corporation,0.25%
107,CROMWELL European Real Estate Investment Trust,0.25%
108,Cromwell Property Group,0.25%
109,CA Immobilien Anlagen AG,0.25%
110,LondonMetric Property Plc,0.24%
111,Swire Pacific Limited Class B,0.24%
112,Shopping Centres Australasia Property Group RE Ltd.,0.24%
113,China SCE Group Holdings Limited,0.24%
114,Times China Holdings Ltd.,0.24%
115,Ascott Residence Trust,0.23%
116,Inmobiliaria Colonial SOCIMI SA,0.23%
117,NorthWest Healthcare Properties Real Estate Investment Trust,0.23%
118,Goodman Property Trust,0.23%
119,China Aoyuan Group Limited,0.23%
120,Concentradora Fibra Danhos SA de CV,0.23%
121,Frasers Centrepoint Trust,0.22%
122,Citycon Oyj,0.22%
