,Name,Allocation
0,"Williams Companies, Inc.",2.27%
1,Altria Group Inc,2.11%
2,"AbbVie, Inc.",2.09%
3,Kraft Heinz Company,2.06%
4,"CenturyLink, Inc.",2.01%
5,Philip Morris International Inc.,1.87%
6,"Medical Properties Trust, Inc.",1.67%
7,"General Mills, Inc.",1.64%
8,W. P. Carey Inc.,1.63%
9,VICI Properties Inc,1.60%
10,International Business Machines Corporation,1.59%
11,"United Parcel Service, Inc. Class B",1.55%
12,Dominion Energy Inc,1.54%
13,"Dow, Inc.",1.54%
14,AT&T Inc.,1.52%
15,"Ventas, Inc.",1.47%
16,Verizon Communications Inc.,1.42%
17,"Maxim Integrated Products, Inc.",1.40%
18,Duke Energy Corporation,1.39%
19,PPL Corporation,1.37%
20,Pfizer Inc.,1.36%
21,"Gilead Sciences, Inc.",1.36%
22,J.M. Smucker Company,1.33%
23,Kellogg Company,1.31%
24,"Avangrid, Inc.",1.31%
25,"Healthpeak Properties, Inc.",1.30%
26,"CenterPoint Energy, Inc.",1.28%
27,Kinder Morgan Inc Class P,1.28%
28,Broadcom Inc.,1.26%
29,Kimberly-Clark Corporation,1.26%
30,Southern Company,1.24%
31,International Paper Company,1.21%
32,"C.H. Robinson Worldwide, Inc.",1.20%
33,"Best Buy Co., Inc.",1.20%
34,Texas Instruments Incorporated,1.19%
35,Cummins Inc.,1.18%
36,"Home Depot, Inc.",1.17%
37,3M Company,1.17%
38,"Cardinal Health, Inc.",1.17%
39,Fastenal Company,1.17%
40,WestRock Company,1.15%
41,Archer-Daniels-Midland Company,1.13%
42,HP Inc.,1.13%
43,Bristol-Myers Squibb Company,1.11%
44,Eastman Chemical Company,1.09%
45,Exxon Mobil Corporation,1.09%
46,Johnson & Johnson,1.07%
47,"Welltower, Inc.",1.06%
48,Chevron Corporation,1.05%
49,"Cisco Systems, Inc.",1.04%
50,Occidental Petroleum Corporation,1.03%
51,"Consolidated Edison, Inc.",1.01%
52,McDonald's Corporation,0.99%
53,Exelon Corporation,0.98%
54,Caterpillar Inc.,0.97%
55,Illinois Tool Works Inc.,0.97%
56,Eli Lilly and Company,0.97%
57,"Merck & Co., Inc.",0.96%
58,Genuine Parts Company,0.93%
59,Western Union Company,0.92%
60,Edison International,0.90%
61,"Simon Property Group, Inc.",0.89%
62,Amgen Inc.,0.89%
63,Lockheed Martin Corporation,0.89%
64,Packaging Corporation of America,0.88%
65,"Air Products and Chemicals, Inc.",0.88%
66,Emerson Electric Co.,0.87%
67,CVS Health Corporation,0.83%
68,Nucor Corporation,0.81%
69,Halliburton Company,0.80%
70,Vornado Realty Trust,0.80%
71,Corteva Inc,0.77%
72,Valero Energy Corporation,0.76%
73,Marathon Petroleum Corporation,0.76%
74,Baker Hughes Company Class A,0.76%
75,Omnicom Group Inc,0.75%
76,Walgreens Boots Alliance Inc,0.75%
77,"NetApp, Inc.",0.74%
78,"Hasbro, Inc.",0.70%
79,FirstEnergy Corp.,0.68%
80,International Flavors & Fragrances Inc.,0.68%
81,"ONEOK, Inc.",0.67%
82,Comcast Corporation Class A,0.67%
83,Hewlett Packard Enterprise Co.,0.63%
84,Celanese Corporation,0.56%
85,ViacomCBS Inc. Class B,0.44%
86,"Activision Blizzard, Inc.",0.34%
87,"Sirius XM Holdings, Inc.",0.23%
88,WisdomTree U.S. LargeCap Dividend Fund,0.12%
89,WisdomTree U.S. MidCap Dividend Fund,0.12%
90,U.S. Dollar,0.04%
