,Name,Allocation
0,Elastic NV,5.00%
1,GDS Holdings Ltd. Sponsored ADR Class A,4.73%
2,Kingsoft Cloud Holdings Ltd Sponsored ADR,4.63%
3,NICE Ltd,4.48%
4,Itochu Techno-Solutions Corporation,4.21%
5,Open Text Corporation,4.08%
6,"Coupa Software, Inc.",3.89%
7,SCSK Corporation,3.81%
8,Sinch AB,3.57%
9,Datadog Inc Class A,3.17%
10,"MongoDB, Inc. Class A",3.06%
11,Cloudflare Inc Class A,2.97%
12,Nextdc Limited,2.60%
13,"Zendesk, Inc.",2.54%
14,Software AG,2.46%
15,"NetApp, Inc.",2.40%
16,Keppel DC REIT,2.40%
17,"CyrusOne, Inc.",2.37%
18,"Fastly, Inc. Class A",2.23%
19,"Dropbox, Inc. Class A",2.14%
20,"Alteryx, Inc. Class A",1.86%
21,NS Solutions Corp,1.85%
22,"Anaplan, Inc.",1.69%
23,"21Vianet Group, Inc. Sponsored ADR Class A",1.65%
24,SolarWinds Corp.,1.65%
25,"Smartsheet, Inc. Class A",1.50%
26,AppFolio Inc Class A,1.49%
27,Megaport Ltd.,1.20%
28,"Everbridge, Inc.",1.20%
29,Chinasoft International Ltd.,1.19%
30,Sunevision Holdings Ltd.,1.18%
31,CoreSite Realty Corporation,1.18%
32,"Pure Storage, Inc. Class A",1.14%
33,"Cybozu, Inc.",1.11%
34,"Nutanix, Inc. Class A",1.09%
35,"Switch, Inc. Class A",1.06%
36,"QTS Realty Trust, Inc. Class A",1.03%
37,Appian Corporation Class A,0.95%
38,"Cloudera, Inc.",0.90%
39,"New Relic, Inc.",0.90%
40,"Blackbaud, Inc.",0.84%
41,"Box, Inc. Class A",0.71%
42,Teradata Corporation,0.70%
43,TechMatrix Corporation,0.67%
44,HENNGE K.K.,0.62%
45,"PagerDuty, Inc.",0.58%
46,"CommVault Systems, Inc.",0.52%
47,Sonda S.A.,0.46%
48,"8x8, Inc.",0.43%
49,Short Term Investments Trust Treasury Portfolio Institutional,0.41%
50,MicroStrategy Incorporated Class A,0.37%
51,"Domo, Inc. Class B",0.28%
52,Inseego Corp.,0.27%
53,KINX Inc.,0.20%
54,Unisys Corporation,0.20%
55,"Limelight Networks, Inc.",0.18%
56,U.S. Dollar,0.02%
