,Name,Allocation
0,AstraZeneca PLC,7.71%
1,GlaxoSmithKline plc,5.26%
2,HSBC Holdings Plc,4.59%
3,Diageo plc,4.17%
4,British American Tobacco p.l.c.,3.99%
5,BP p.l.c.,3.85%
6,Reckitt Benckiser Group plc,3.68%
7,Unilever PLC,3.65%
8,Rio Tinto plc,3.60%
9,Royal Dutch Shell Plc Class A,3.18%
10,Royal Dutch Shell Plc Class B,2.77%
11,BHP Group Plc,2.51%
12,RELX PLC,2.29%
13,Prudential plc,2.19%
14,Vodafone Group Plc,2.12%
15,National Grid plc,2.11%
16,London Stock Exchange Group plc,1.91%
17,Experian PLC,1.74%
18,Anglo American plc,1.57%
19,Tesco PLC,1.52%
20,Compass Group PLC,1.39%
21,Lloyds Banking Group plc,1.36%
22,Barclays PLC,1.28%
23,BAE Systems plc,1.16%
24,Glencore plc,1.16%
25,Ferguson Plc,1.15%
26,Smith & Nephew plc,0.92%
27,SSE plc,0.92%
28,Legal & General Group Plc,0.91%
29,Ashtead Group plc,0.84%
30,Imperial Brands PLC,0.82%
31,SEGRO plc,0.78%
32,Ocado Group PLC,0.77%
33,Aviva plc,0.76%
34,Standard Chartered PLC,0.74%
35,Rentokil Initial plc,0.67%
36,Intertek Group plc,0.65%
37,BT Group plc,0.63%
38,3i Group plc,0.61%
39,Persimmon Plc,0.59%
40,Halma plc,0.58%
41,Bunzl plc,0.56%
42,Sage Group plc,0.55%
43,Next plc,0.55%
44,Spirax-Sarco Engineering PLC,0.53%
45,Croda International Plc,0.52%
46,WPP Plc,0.51%
47,Associated British Foods plc,0.49%
48,Mondi plc,0.49%
49,InterContinental Hotels Group PLC,0.48%
50,DCC Plc,0.46%
51,U.S. Dollar,0.45%
52,Informa Plc,0.42%
53,Kingfisher Plc,0.40%
54,United Utilities Group PLC,0.40%
55,Severn Trent Plc,0.39%
56,Standard Life Aberdeen PLC,0.39%
57,Berkeley Group Holdings plc,0.39%
58,Hargreaves Lansdown plc,0.39%
59,Burberry Group plc,0.39%
60,Smiths Group Plc,0.39%
61,NatWest Group Plc,0.37%
62,Barratt Developments PLC,0.37%
63,Auto Trader Group PLC,0.37%
64,St. James's Place Plc,0.36%
65,Admiral Group plc,0.35%
66,Rolls-Royce Holdings plc,0.34%
67,Melrose Industries PLC,0.33%
68,Wm Morrison Supermarkets plc,0.32%
69,Whitbread PLC,0.32%
70,RSA Insurance Group plc,0.31%
71,Johnson Matthey Plc,0.31%
72,Pearson PLC,0.31%
73,M&G Plc,0.30%
74,GVC Holdings PLC,0.30%
75,Taylor Wimpey plc,0.30%
76,Antofagasta plc,0.30%
77,Direct Line Insurance Group Plc,0.29%
78,Hikma Pharmaceuticals Plc,0.28%
79,Coca-Cola HBC AG,0.28%
80,Land Securities Group PLC,0.27%
81,Schroders PLC,0.25%
82,J Sainsbury plc,0.23%
83,British Land Company PLC,0.22%
84,JD Sports Fashion Plc,0.20%
85,AVEVA Group plc,0.19%
86,ITV PLC,0.15%
87,Evraz PLC,0.12%
88,MUTUAL FUND (OTHER),0.01%
89,NMC Health PLC,0.00%
