,Name,Allocation
0,"China Yangtze Power Co., Ltd. Class A",9.17%
1,ENN Energy Holdings Limited,8.52%
2,China Resources Gas Group Limited,8.06%
3,Guangdong Investment Limited,7.01%
4,China Gas Holdings Limited,6.97%
5,China Longyuan Power Group Corp. Ltd. Class H,5.73%
6,KunLun Energy Co. Ltd.,5.11%
7,China Resources Power Holdings Co. Ltd.,4.77%
8,Beijing Enterprises Water Group Limited,4.71%
9,Beijing Enterprises Holdings Limited,4.20%
10,"CGN Power Co., Ltd. Class H",4.13%
11,"Huaneng Power International, Inc. Class H",3.69%
12,China Power International Development Ltd,3.23%
13,"SDIC Power Holdings Co., Ltd. Class A",3.17%
14,China National Nuclear Power Co. Ltd. Class A,2.94%
15,"Sichuan Chuantou Energy Co., Ltd. Class A",2.73%
16,"GD Power Development Co., Ltd Class A",2.61%
17,"Shenergy Co., Ltd. Class A",1.98%
18,Huadian Power International Corp. Ltd. Class A,1.93%
19,"Shenzhen Energy Group Co., Ltd. Class A",1.58%
20,"Huaneng Power International, Inc. Class A",1.52%
21,"Luenmei Quantum Co., Ltd. Class A",1.40%
22,"Shanghai Electric Power Co., Ltd. Class A",1.37%
23,"Hubei Energy Group Co., Ltd. Class A",1.16%
24,"Chengdu Xingrong Environment Co., Ltd. Class A",1.07%
25,Inner Mongolia MengDian HuaNeng Thermal Power Corporation Limited Class A,1.04%
26,U.S. Dollar,0.19%
