,Name,Allocation
0,Berkshire Hathaway Inc. Class B,8.18%
1,Visa Inc. Class A,7.03%
2,JPMorgan Chase & Co.,6.06%
3,Mastercard Incorporated Class A,4.94%
4,Bank of America Corp,4.06%
5,American Tower Corporation,2.27%
6,Citigroup Inc.,2.14%
7,"BlackRock, Inc.",1.86%
8,Wells Fargo & Company,1.83%
9,"S&P Global, Inc.",1.80%
10,"Prologis, Inc.",1.57%
11,"Equinix, Inc.",1.44%
12,Crown Castle International Corp,1.41%
13,American Express Company,1.32%
14,"Goldman Sachs Group, Inc.",1.29%
15,CME Group Inc. Class A,1.29%
16,Morgan Stanley,1.26%
17,"Marsh & McLennan Companies, Inc.",1.23%
18,"Intercontinental Exchange, Inc.",1.18%
19,Chubb Limited,1.15%
20,Progressive Corporation,1.10%
21,Truist Financial Corporation,1.04%
22,U.S. Bancorp,1.01%
23,Moody's Corporation,0.95%
24,Aon Plc Class A,0.94%
25,"PNC Financial Services Group, Inc.",0.93%
26,"Digital Realty Trust, Inc.",0.86%
27,Charles Schwab Corporation,0.82%
28,Blackstone Group Inc. Class A,0.73%
29,SBA Communications Corp. Class A,0.69%
30,"CoStar Group, Inc.",0.68%
31,MSCI Inc. Class A,0.65%
32,T. Rowe Price Group,0.64%
33,Public Storage,0.63%
34,Allstate Corporation,0.62%
35,Capital One Financial Corporation,0.61%
36,"MetLife, Inc.",0.60%
37,Bank of New York Mellon Corporation,0.60%
38,"Travelers Companies, Inc.",0.59%
39,"Prudential Financial, Inc.",0.56%
40,Aflac Incorporated,0.54%
41,Willis Towers Watson Public Limited Company,0.54%
42,"American International Group, Inc.",0.52%
43,State Street Corporation,0.49%
44,"Welltower, Inc.",0.48%
45,Weyerhaeuser Company,0.45%
46,"Alexandria Real Estate Equities, Inc.",0.45%
47,"AvalonBay Communities, Inc.",0.45%
48,Realty Income Corporation,0.43%
49,Arthur J. Gallagher & Co.,0.42%
50,"Simon Property Group, Inc.",0.41%
51,First Republic Bank,0.40%
52,Equity Residential,0.40%
53,MarketAxess Holdings Inc.,0.39%
54,"Ameriprise Financial, Inc.",0.39%
55,Northern Trust Corporation,0.35%
56,"Invitation Homes, Inc.",0.32%
57,"Ventas, Inc.",0.32%
58,Discover Financial Services,0.32%
59,"Nasdaq, Inc.",0.31%
60,"CBRE Group, Inc. Class A",0.31%
61,Markel Corporation,0.31%
62,"Healthpeak Properties, Inc.",0.31%
63,"Hartford Financial Services Group, Inc.",0.30%
64,"Sun Communities, Inc.",0.30%
65,Fifth Third Bancorp,0.29%
66,Duke Realty Corporation,0.29%
67,"Essex Property Trust, Inc.",0.29%
68,FactSet Research Systems Inc.,0.28%
69,Extra Space Storage Inc.,0.28%
70,"Mid-America Apartment Communities, Inc.",0.27%
71,M&T Bank Corporation,0.27%
72,Synchrony Financial,0.27%
73,Arch Capital Group Ltd.,0.26%
74,SVB Financial Group,0.26%
75,"Boston Properties, Inc.",0.26%
76,W. P. Carey Inc.,0.25%
77,"Equity LifeStyle Properties, Inc.",0.25%
78,MUTUAL FUND (OTHER),0.25%
79,Cincinnati Financial Corporation,0.24%
80,KeyCorp,0.24%
81,E*TRADE Financial Corporation,0.24%
82,"Principal Financial Group, Inc.",0.23%
83,VICI Properties Inc,0.22%
84,"Brown & Brown, Inc.",0.22%
85,Regions Financial Corporation,0.22%
86,"Annaly Capital Management, Inc.",0.22%
87,"Citizens Financial Group, Inc.",0.21%
88,"UDR, Inc.",0.21%
89,TD Ameritrade Holding Corporation,0.21%
90,"Medical Properties Trust, Inc.",0.20%
91,Cboe Global Markets Inc,0.20%
92,"CyrusOne, Inc.",0.20%
93,Huntington Bancshares Incorporated,0.19%
94,"Fidelity National Financial, Inc. - FNF Group",0.19%
95,"Raymond James Financial, Inc.",0.19%
96,RenaissanceRe Holdings Ltd.,0.18%
97,"Everest Re Group, Ltd.",0.18%
98,"Iron Mountain, Inc.",0.18%
99,Loews Corporation,0.18%
100,Camden Property Trust,0.18%
101,W. R. Berkley Corporation,0.18%
102,"Equitable Holdings, Inc.",0.17%
103,Ally Financial Inc,0.17%
104,Globe Life Inc.,0.16%
105,"Gaming and Leisure Properties, Inc.",0.16%
106,AGNC Investment Corp.,0.16%
107,Americold Realty Trust,0.16%
108,Alleghany Corporation,0.16%
109,"Host Hotels & Resorts, Inc.",0.16%
110,"Assurant, Inc.",0.15%
111,American Homes 4 Rent Class A,0.15%
112,"VEREIT, Inc. Class A",0.15%
113,Regency Centers Corporation,0.14%
