,Name,Allocation
0,Industrial and Commercial Bank of China Limited Class A,5.76%
1,"China Vanke Co., Ltd Class A",5.50%
2,"China Yangtze Power Co., Ltd. Class A",4.79%
3,"China Merchants Bank Co., Ltd. Class A",4.70%
4,"Huatai Securities Co., Ltd. Class A",3.95%
5,"Bank of Communications Co., Ltd. Class A",3.87%
6,"Shanghai Pudong Development Bank Co., Ltd. Class A",3.64%
7,"Poly Developments & Holdings Group Co., Ltd. Class A",3.50%
8,"Industrial Bank Co., Ltd. Class A",3.45%
9,China State Construction Engineering Corp. Ltd. Class A,3.21%
10,"Wen's Foodstuff Group Co., Ltd. Class A",3.14%
11,Luzhou Laojiao Company Limited Class A,2.78%
12,"Zijin Mining Group Co., Ltd. Class A",2.52%
13,Agricultural Bank of China Limited Class A,2.48%
14,"Jiangsu Yanghe Brewery Joint-Stock Co., Ltd. Class A",2.32%
15,"New Hope Liuhe Co., Ltd. Class A",2.19%
16,Bank of China Limited Class A,2.07%
17,"Henan Shuanghui Investment & Development Co., Ltd. Class A",1.75%
18,U.S. Dollar,1.66%
19,Yunnan Baiyao Group Co. Ltd. Class A,1.58%
20,China Shenhua Energy Co. Ltd. Class A,1.54%
21,"Fuyao Glass Industry Group Co., Ltd. Class A",1.18%
22,Zhejiang NHU Co. Ltd. Class A,1.16%
23,"Beijing Dbn Technology Group Co., Ltd. Class A",1.07%
24,"Yonghui Superstores Co., Ltd. Class A",1.01%
25,Gemdale Corporation Class A,1.00%
26,"Seazen Holdings Co.,Ltd. Class A",0.95%
27,"Xinjiang Goldwind Science & Technology Co., Ltd. Class A",0.92%
28,TBEA Co Ltd. Class A,0.92%
29,"Shenzhen Overseas Chinese Town Co., Ltd. Class A",0.90%
30,Greenland Holdings Group Corporation Ltd Class A,0.89%
31,"G-Bits Network Technology (Xiamen) Co., Ltd. Class A",0.86%
32,AVIC Capital Co. Ltd. Class A,0.83%
33,"China Fortune Land Development Co., Ltd. Class A",0.83%
34,Lomon Billions Group Co Ltd. Class A,0.71%
35,"Huadong Medicine Co., Ltd. Class A",0.70%
36,"SDIC Power Holdings Co., Ltd. Class A",0.68%
37,"Jinke Property Group Co., Ltd Class A",0.67%
38,"Shandong Sunpaper Co., Ltd. Class A",0.63%
39,Chacha Food Co Ltd. Class A,0.63%
40,"Yifan Pharmaceutical Co., Ltd. Class A",0.61%
