,Name,Allocation
0,Altria Group Inc,2.72%
1,"Prudential Financial, Inc.",2.20%
2,Philip Morris International Inc.,2.02%
3,Exxon Mobil Corporation,1.90%
4,AT&T Inc.,1.89%
5,Wells Fargo & Company,1.87%
6,Marathon Petroleum Corporation,1.82%
7,PPL Corporation,1.82%
8,LyondellBasell Industries NV,1.80%
9,International Paper Company,1.75%
10,ViacomCBS Inc. Class B,1.56%
11,HP Inc.,1.52%
12,International Business Machines Corporation,1.50%
13,Fifth Third Bancorp,1.50%
14,Chevron Corporation,1.49%
15,"MetLife, Inc.",1.48%
16,Cincinnati Financial Corporation,1.44%
17,Valero Energy Corporation,1.36%
18,KeyCorp,1.36%
19,"ONEOK, Inc.",1.34%
20,"CenturyLink, Inc.",1.34%
21,Truist Financial Corporation,1.33%
22,Verizon Communications Inc.,1.32%
23,Omnicom Group Inc,1.31%
24,"Principal Financial Group, Inc.",1.31%
25,Pfizer Inc.,1.30%
26,U.S. Bancorp,1.30%
27,Regions Financial Corporation,1.29%
28,"Citizens Financial Group, Inc.",1.26%
29,Seagate Technology PLC,1.21%
30,Public Service Enterprise Group Inc,1.20%
31,Dominion Energy Inc,1.20%
32,Genuine Parts Company,1.20%
33,QUALCOMM Incorporated,1.19%
34,DTE Energy Company,1.17%
35,Pinnacle West Capital Corporation,1.13%
36,Edison International,1.13%
37,Eaton Corp. Plc,1.13%
38,Western Union Company,1.12%
39,"CenterPoint Energy, Inc.",1.11%
40,Exelon Corporation,1.10%
41,Huntington Bancshares Incorporated,1.10%
42,Caterpillar Inc.,1.08%
43,Entergy Corporation,1.06%
44,Kimberly-Clark Corporation,1.05%
45,"Watsco, Inc.",1.04%
46,Coca-Cola Company,1.04%
47,Emerson Electric Co.,1.02%
48,NiSource Inc,1.01%
49,Alliant Energy Corp,0.99%
50,Sempra Energy,0.99%
51,"General Mills, Inc.",0.97%
52,"Merck & Co., Inc.",0.96%
53,"American Electric Power Company, Inc.",0.93%
54,"CF Industries Holdings, Inc.",0.92%
55,McDonald's Corporation,0.87%
56,Packaging Corporation of America,0.87%
57,"Interpublic Group of Companies, Inc.",0.85%
58,CMS Energy Corporation,0.85%
59,Target Corporation,0.83%
60,OGE Energy Corp.,0.83%
61,Xcel Energy Inc.,0.83%
62,WestRock Company,0.82%
63,Eversource Energy,0.82%
64,WEC Energy Group Inc,0.82%
65,Garmin Ltd.,0.82%
66,FirstEnergy Corp.,0.75%
67,"NextEra Energy, Inc.",0.73%
68,Lockheed Martin Corporation,0.72%
69,Sonoco Products Company,0.70%
70,Newell Brands Inc,0.69%
71,"Franklin Resources, Inc.",0.67%
72,Comerica Incorporated,0.66%
73,"IDACORP, Inc.",0.61%
74,Hanesbrands Inc.,0.60%
75,"Leggett & Platt, Incorporated",0.59%
76,Old Republic International Corporation,0.56%
77,"People's United Financial, Inc.",0.56%
78,"New York Community Bancorp, Inc.",0.54%
79,Huntsman Corporation,0.54%
80,Intel Corporation,0.49%
81,Black Hills Corporation,0.48%
82,TCF Financial Corporation,0.48%
83,HollyFrontier Corporation,0.47%
84,"United Bankshares, Inc.",0.45%
85,Lazard Ltd Class A,0.43%
86,Unum Group,0.42%
87,New Jersey Resources Corporation,0.41%
88,Invesco Ltd.,0.39%
89,Janus Henderson Group PLC,0.37%
90,Valley National Bancorp,0.37%
91,NorthWestern Corporation,0.36%
92,"Nu Skin Enterprises, Inc. Class A",0.34%
93,"H&R Block, Inc.",0.34%
94,Avista Corporation,0.33%
95,Bank of Hawaii Corporation,0.29%
96,F.N.B. Corporation,0.29%
97,"Federated Hermes, Inc. Class B",0.29%
98,PacWest Bancorp,0.25%
99,BlackRock Cash Funds Treasury SL Agency Shares,0.23%
100,"Helmerich & Payne, Inc.",0.21%
101,U.S. Dollar,0.02%
