,Name,Allocation
0,"Prologis, Inc.",8.74%
1,"Equinix, Inc.",8.65%
2,American Tower Corporation,7.82%
3,"Digital Realty Trust, Inc.",7.55%
4,SBA Communications Corp. Class A,6.25%
5,Public Storage,5.66%
6,"Welltower, Inc.",4.14%
7,"AvalonBay Communities, Inc.",3.98%
8,"Alexandria Real Estate Equities, Inc.",3.89%
9,Realty Income Corporation,3.87%
10,"Simon Property Group, Inc.",3.69%
11,Equity Residential,3.57%
12,"Invitation Homes, Inc.",2.87%
13,"Ventas, Inc.",2.84%
14,"Sun Communities, Inc.",2.64%
15,"Essex Property Trust, Inc.",2.60%
16,Duke Realty Corporation,2.59%
17,Extra Space Storage Inc.,2.50%
18,"Boston Properties, Inc.",2.27%
19,"Equity LifeStyle Properties, Inc.",2.22%
20,"UDR, Inc.",1.87%
21,"Host Hotels & Resorts, Inc.",1.43%
22,Regency Centers Corporation,1.28%
23,"National Retail Properties, Inc.",1.12%
24,Kilroy Realty Corporation,1.11%
25,Federal Realty Investment Trust,1.05%
26,Vornado Realty Trust,1.02%
27,"Douglas Emmett, Inc",0.85%
28,Cousins Properties Incorporated,0.83%
29,"American Campus Communities, Inc.",0.82%
30,MUTUAL FUND (OTHER),0.25%
31,U.S. Dollar,0.03%
