,Name,Allocation
0,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",12.00%
1,"Samsung Electronics Co., Ltd.",7.87%
2,CD Projekt S.A.,5.35%
3,Enel Americas S.A. Sponsored ADR,4.39%
4,"Hon Hai Precision Industry Co., Ltd.",3.24%
5,MediaTek Inc,3.04%
6,PT Bank Central Asia Tbk,2.97%
7,NAVER Corp.,2.71%
8,SK hynix Inc,2.52%
9,BANK POLSKA KASA OPIEKI SA,2.22%
10,Dino Polska S.A.,2.11%
11,"Celltrion, Inc.",2.04%
12,LG Chem Ltd.,2.02%
13,LPP S.A.,1.89%
14,Empresas Copec S.A.,1.83%
15,Falabella S.A.,1.78%
16,Banco de Chile,1.58%
17,Cyfrowy Polsat SA,1.56%
18,Hyundai Motor Company,1.50%
19,Empresas CMPC S.A.,1.47%
20,"LARGAN Precision Co., Ltd.",1.26%
21,"Cathay Financial Holdings Co., Ltd.",1.23%
22,Formosa Plastics Corporation,1.19%
23,Reliance Industries Limited Sponsored GDR 144A,1.10%
24,Asseco Poland S.A.,1.10%
25,SM Investments Corporation,1.09%
26,Nan Ya Plastics Corporation,1.05%
27,"Fubon Financial Holding Co., Ltd.",1.03%
28,Sociedad Quimica Y Minera De Chile S.A. Sponsored ADR Pfd Class B,1.03%
29,Banco de Credito e Inversiones,1.01%
30,POSCO,0.93%
31,Colbun S.A.,0.90%
32,"Hyundai Mobis Co., Ltd",0.89%
33,"SAMSUNG BIOLOGICS Co., Ltd.",0.84%
34,HDFC Bank Limited Sponsored ADR,0.83%
35,Formosa Chemicals & Fibre Corporation,0.81%
36,Standard Bank Group Limited,0.75%
37,"SM Prime Holdings, Inc.",0.73%
38,FirstRand Limited,0.66%
39,America Movil SAB de CV Class L,0.65%
40,Impala Platinum Holdings Limited,0.64%
41,SAMSUNG C&T CORP,0.64%
42,Ayala Land Inc.,0.63%
43,Sanlam Limited,0.60%
44,MTN Group Limited,0.60%
45,JG Summit Holdings Inc.,0.59%
46,Infosys Limited Sponsored ADR,0.54%
47,Ayala Corp.,0.49%
48,Sasol Limited,0.46%
49,Grupo Financiero Banorte SAB de CV Class O,0.46%
50,KRUK S.A.,0.44%
51,Grupo Mexico S.A.B. de C.V. Class B,0.44%
52,ICICI Bank Limited Sponsored ADR,0.40%
53,"BDO Unibank, Inc.",0.40%
54,"International Container Terminal Services, Inc.",0.40%
55,PT Charoen Pokphand Indonesia Tbk,0.37%
56,CCC SA,0.37%
57,Formosa Petrochemical Corp,0.34%
58,Fomento Economico Mexicano SAB de CV Sponsored ADR Class B,0.33%
59,Itau Corpbanca,0.32%
60,Siam Cement Public Co. Ltd. NVDR,0.30%
61,Absa Group Limited,0.30%
62,PT Kalbe Farma Tbk,0.28%
63,Bank of the Philippine Islands,0.28%
64,Nedbank Group Limited,0.27%
65,Capitec Bank Holdings Limited,0.27%
66,Alior Bank SA,0.26%
67,LATAM Airlines Group SA,0.26%
68,Eurocash S.A.,0.25%
69,PT Sarana Menara Nusantara Tbk,0.24%
70,Kasikornbank Public Co. Ltd. NVDR,0.24%
71,Discovery Limited,0.23%
72,First American Funds Inc X Government Obligations Fund,0.23%
73,"Advanced Info Service Public Co., Ltd. NVDR",0.22%
74,Bangkok Bank Public Company Limited NVDR,0.21%
75,PT Barito Pacific Tbk,0.21%
76,Arca Continental SAB de CV,0.21%
77,PT Indah Kiat Pulp & Paper Tbk,0.21%
78,Bangkok Dusit Medical Services Public Co. Ltd. NVDR,0.20%
79,PT Gudang Garam Tbk,0.20%
80,Siam Commercial Bank Public Company Limited NVDR,0.20%
81,Grupo Bimbo SAB de CV Class A,0.20%
82,Grupo Elektra SAB de CV,0.19%
83,Metropolitan Bank & Trust Co.,0.19%
84,Axis Bank Limited Sponsored GDR RegS,0.19%
85,Manila Electric Co.,0.16%
86,U.S. Dollar,0.15%
87,PT Adaro Energy Tbk,0.14%
88,Charoen Pokphand Foods Public Co. Ltd. NVDR,0.13%
89,Central Pattana Public Co. Ltd. NVDR,0.13%
90,PTT Global Chemical Plc NVDR,0.12%
91,Gulf Energy Development Public Company Limited NVDR,0.11%
92,PT Chandra Asri Petrochemical Tbk,0.10%
93,Grupo Financiero Inbursa SAB de CV Class O,0.10%
94,Dr. Reddy's Laboratories Ltd. Sponsored ADR,0.08%
95,Wipro Limited Sponsored ADR,0.06%
96,Becle Sab De Cv,0.06%
97,Grupo Carso SAB de CV Class A1,0.05%
98,Vedanta Limited Sponsored ADR,0.04%
99,PT Bank Permata Tbk Class A,0.03%
100,WNS (Holdings) Limited Sponsored ADR,0.03%
101,Tata Motors Limited Sponsored ADR,0.03%
102,EQUITY OTHER,0.00%
