,Name,Allocation
0,"L Brands, Inc.",1.08%
1,"Molina Healthcare, Inc.",1.05%
2,"Brighthouse Financial, Inc.",1.00%
3,Cabot Oil & Gas Corporation,0.78%
4,"Match Group, Inc.",0.77%
5,"Gap, Inc.",0.75%
6,Albemarle Corporation,0.72%
7,Lear Corporation,0.72%
8,Hanesbrands Inc.,0.68%
9,BorgWarner Inc.,0.67%
10,"Toll Brothers, Inc.",0.66%
11,"Arrow Electronics, Inc.",0.64%
12,"Santander Consumer USA Holdings, Inc.",0.63%
13,"Steel Dynamics, Inc.",0.62%
14,Credit Acceptance Corporation,0.59%
15,"GCI Liberty, Inc. Class A",0.55%
16,Unum Group,0.54%
17,Owens Corning,0.53%
18,Navistar International Corporation,0.51%
19,"Exelixis, Inc.",0.49%
20,"Interpublic Group of Companies, Inc.",0.47%
21,"OneMain Holdings, Inc.",0.47%
22,GrafTech International Ltd.,0.46%
23,LPL Financial Holdings Inc.,0.46%
24,SYNNEX Corporation,0.46%
25,Reliance Steel & Aluminum Co.,0.46%
26,"Williams-Sonoma, Inc.",0.46%
27,Berry Global Group Inc,0.45%
28,Oshkosh Corp,0.45%
29,"Zions Bancorporation, N.A.",0.45%
30,Hyatt Hotels Corporation Class A,0.45%
31,First American Financial Corporation,0.44%
32,WisdomTree U.S. MidCap Dividend Fund,0.44%
33,"East West Bancorp, Inc.",0.44%
34,HollyFrontier Corporation,0.44%
35,Generac Holdings Inc.,0.43%
36,Xerox Holdings Corporation,0.43%
37,"Quanta Services, Inc.",0.43%
38,"HD Supply Holdings, Inc.",0.42%
39,Knight-Swift Transportation Holdings Inc. Class A,0.42%
40,First Horizon National Corporation,0.42%
41,"BJ's Wholesale Club Holdings, Inc.",0.42%
42,SLM Corp,0.41%
43,Chemours Co.,0.40%
44,Pool Corporation,0.40%
45,Signature Bank,0.39%
46,National General Holdings Corp.,0.39%
47,"Voya Financial, Inc.",0.38%
48,"AutoNation, Inc.",0.38%
49,"PennyMac Financial Services, Inc.",0.37%
50,"Lithia Motors, Inc. Class A",0.37%
51,"Allison Transmission Holdings, Inc.",0.37%
52,Ciena Corporation,0.37%
53,A. O. Smith Corporation,0.37%
54,Scotts Miracle-Gro Company Class A,0.37%
55,Hubbell Incorporated Class B,0.37%
