,Name,Allocation
0,Nestle S.A.,5.22%
1,Roche Holding AG,4.82%
2,Novartis AG,4.68%
3,ASML Holding NV,3.72%
4,Novo Nordisk A/S Class B,3.16%
5,CSL Limited,2.23%
6,Unilever NV,2.16%
7,BHP Group Ltd,2.11%
8,Diageo plc,2.10%
9,Canadian National Railway Company,1.72%
10,"Daiichi Sankyo Company, Limited",1.59%
11,L'Oreal SA,1.56%
12,Rio Tinto plc,1.47%
13,"Nintendo Co., Ltd.",1.31%
14,Hong Kong Exchanges & Clearing Ltd.,1.20%
15,Tokyo Electron Ltd.,1.17%
16,"DAIKIN INDUSTRIES, LTD.",1.15%
17,"Recruit Holdings Co., Ltd.",1.12%
18,RELX PLC,1.12%
19,Canadian Pacific Railway Limited,1.10%
20,Wesfarmers Limited,1.05%
21,BASF SE,1.03%
22,Kone Oyj Class B,1.02%
23,HOYA CORPORATION,0.98%
24,Adyen NV,0.86%
25,"FAST RETAILING CO., LTD.",0.83%
26,"NTT DoCoMo, Inc.",0.82%
27,SMC Corporation,0.80%
28,Woolworths Group Ltd,0.78%
29,Safran S.A.,0.77%
30,"Chugai Pharmaceutical Co., Ltd.",0.75%
31,Hermes International SCA,0.75%
32,Alimentation Couche-Tard Inc. Class B,0.74%
33,Astellas Pharma Inc.,0.73%
34,Experian PLC,0.71%
35,"Tokio Marine Holdings, Inc.",0.69%
36,Fortescue Metals Group Ltd,0.69%
37,Ferrari NV,0.68%
38,Geberit AG,0.67%
39,Coloplast A/S Class B,0.67%
40,Atlas Copco AB Class A,0.66%
41,Wolters Kluwer NV,0.61%
42,"Eisai Co., Ltd.",0.60%
43,Compass Group PLC,0.58%
44,Olympus Corp.,0.56%
45,Neste Corporation,0.53%
46,Partners Group Holding AG,0.53%
47,"Seven & I Holdings Co., Ltd.",0.52%
48,Ferguson Plc,0.51%
49,RWE AG,0.50%
50,Amadeus IT Group SA Class A,0.50%
51,BAE Systems plc,0.48%
52,Akzo Nobel N.V.,0.47%
53,Essity AB Class B,0.47%
54,Japan Tobacco Inc.,0.46%
55,Brambles Limited,0.46%
56,Check Point Software Technologies Ltd.,0.45%
57,"Celltrion, Inc.",0.45%
58,"Secom Co., Ltd.",0.45%
59,Legal & General Group Plc,0.43%
60,"Nitori Holdings Co., Ltd.",0.43%
61,"Shionogi & Co., Ltd.",0.43%
62,Newcrest Mining Limited,0.42%
63,Galaxy Entertainment Group Limited,0.42%
64,Shimano Inc.,0.41%
65,Sandvik AB,0.40%
66,"Nomura Research Institute,Ltd.",0.38%
67,OMRON Corporation,0.36%
68,United Overseas Bank Ltd. (Singapore),0.36%
69,"ONO Pharmaceutical Co., Ltd.",0.35%
70,"Sompo Holdings,Inc.",0.34%
71,SGS SA,0.34%
72,Aviva plc,0.34%
73,"Dai-ichi Life Holdings,Inc.",0.34%
74,ASX Limited,0.34%
75,CGI Inc. Class A,0.34%
76,Fisher & Paykel Healthcare Corporation Limited,0.33%
77,Novozymes A/S Class B,0.32%
78,Intertek Group plc,0.32%
79,Aristocrat Leisure Limited,0.32%
80,Rentokil Initial plc,0.32%
81,Carlsberg A/S Class B,0.32%
82,"Japan Exchange Group, Inc.",0.32%
83,"Sekisui House, Ltd.",0.31%
84,Kirkland Lake Gold Ltd.,0.31%
85,UPM-Kymmene Oyj,0.31%
86,Chr. Hansen Holding A/S,0.30%
87,BANDAI NAMCO Holdings Inc.,0.29%
88,Sands China Ltd.,0.29%
89,H&M Hennes & Mauritz AB Class B,0.29%
90,TDK Corporation,0.28%
91,Sage Group plc,0.28%
92,"OBIC Co., Ltd.",0.28%
93,Croda International Plc,0.28%
94,Persimmon Plc,0.28%
95,"NEXON Co., Ltd.",0.26%
96,Cochlear Limited,0.26%
97,Schindler Holding AG Pref,0.26%
98,NCsoft Corporation,0.25%
99,Sartorius Stedim Biotech SA,0.24%
100,Halma plc,0.24%
101,ICON Plc,0.23%
102,Hargreaves Lansdown plc,0.23%
103,3i Group plc,0.23%
104,Elisa Oyj Class A,0.23%
105,Aena SME SA,0.22%
106,FinecoBank SpA,0.22%
107,Trend Micro Incorporated,0.22%
108,a2 Milk Company Ltd.,0.21%
109,James Hardie Industries PLC Chess Units of Foreign Securities,0.21%
110,Mondi plc,0.21%
111,Nihon M&A Center Inc.,0.21%
112,Spirax-Sarco Engineering PLC,0.21%
113,Epiroc AB Class A,0.20%
114,"Daito Trust Construction Co., Ltd.",0.20%
115,"Yakult Honsha Co., Ltd.",0.20%
116,Nitto Denko Corp.,0.20%
117,GN Store Nord A/S,0.20%
118,"Nissin Foods Holdings Co., Ltd.",0.19%
119,Insurance Australia Group Limited,0.19%
120,Magellan Financial Group Ltd,0.19%
121,KT & G Corporation,0.18%
122,Admiral Group plc,0.18%
123,ENN Energy Holdings Limited,0.18%
124,Evolution Mining Limited,0.18%
125,"Santen Pharmaceutical Co., Ltd.",0.18%
126,MTU Aero Engines AG,0.17%
127,Obayashi Corporation,0.17%
128,Berkeley Group Holdings plc,0.17%
129,Standard Life Aberdeen PLC,0.17%
130,"Sumitomo Metal Mining Co., Ltd.",0.17%
131,TAISEI CORP,0.17%
132,Coca-Cola European Partners Plc,0.17%
133,Ryanair Holdings Plc Sponsored ADR,0.16%
134,Siemens Healthineers AG,0.16%
135,Nissan Chemical Corporation,0.16%
136,Orion Oyj Class B,0.16%
137,Yamaha Corporation,0.16%
138,Medibank Private Ltd.,0.16%
139,"ZOZO, Inc.",0.15%
140,"Kyowa Kirin Co., Ltd.",0.15%
141,Disco Corporation,0.15%
142,St. James's Place Plc,0.14%
143,TOTO Ltd,0.14%
144,Barratt Developments PLC,0.14%
145,Alfa Laval AB,0.14%
146,Spark New Zealand Limited,0.14%
147,Pigeon Corporation,0.14%
148,"MonotaRO Co., Ltd.",0.13%
149,Randstad NV,0.13%
150,Aurizon Holdings Ltd.,0.13%
151,Otsuka Corporation,0.13%
152,"Rohm Co., Ltd.",0.13%
153,Swatch Group Ltd. Bearer,0.13%
154,Knorr-Bremse AG,0.12%
155,REA Group Ltd,0.12%
156,Taylor Wimpey plc,0.12%
157,"T&D Holdings, Inc.",0.12%
158,CCL Industries Inc. Class B,0.12%
159,Recordati Industria Chimica e Farmaceutica S.p.A.,0.11%
160,"Nippon Shinyaku Co., Ltd.",0.11%
161,"Ricoh Company, Ltd.",0.11%
162,"Welcia Holdings Co., Ltd.",0.11%
163,Singapore Exchange Ltd.,0.11%
164,Great-West Lifeco Inc.,0.11%
165,"Kobayashi Pharmaceutical Co., Ltd.",0.11%
166,TIS Inc.,0.11%
167,M&G Plc,0.11%
168,Toho Co. Ltd.,0.11%
169,Suntory Beverage & Food Ltd.,0.10%
170,"Capcom Co., Ltd.",0.10%
171,"CALBEE, Inc.",0.10%
172,"Brother Industries, Ltd.",0.10%
173,"Kakaku.com, Inc.",0.10%
174,Evonik Industries AG,0.10%
175,Cameco Corporation,0.09%
176,Azbil Corporation,0.09%
177,Itochu Techno-Solutions Corporation,0.08%
178,"ITO EN,Ltd.",0.08%
179,"Rohto Pharmaceutical Co., Ltd.",0.08%
180,COMSYS Holdings Corporation,0.08%
181,ITV PLC,0.08%
182,"USS Co., Ltd.",0.08%
183,Bluescope Steel Limited,0.08%
184,Wynn Macau Ltd.,0.08%
185,"COWAY Co., Ltd.",0.08%
186,"Mcdonalds Holdings Company Japan, Ltd.",0.08%
187,Venture Corporation Limited,0.08%
188,"Kobe Bussan Co., Ltd.",0.08%
189,DiaSorin S.p.A.,0.08%
190,Tryg A/S,0.08%
191,CI Financial Corp.,0.08%
192,Etablissementen Franz Colruyt N.V.,0.07%
193,AltaGas Ltd.,0.07%
194,"Casio Computer Co., Ltd.",0.07%
195,Rinnai Corporation,0.07%
196,Goldwin Inc.,0.07%
197,Canadian Utilities Limited Class A,0.07%
198,K'S Holdings Corporation,0.07%
199,"Izumi Co., Ltd.",0.06%
200,"Kumho Petrochemical Co., Ltd.",0.06%
201,Genting Singapore Limited,0.06%
202,SCSK Corporation,0.06%
203,Paltac Corporation,0.06%
204,JGC Holdings Corporation,0.06%
205,Alumina Limited,0.06%
206,Proximus SA de droit public,0.06%
207,Dassault Aviation SA,0.06%
208,ORION CORP.,0.06%
209,Yuhan Corporation,0.06%
210,"Nihon Unisys,Ltd.",0.06%
211,Contact Energy Limited,0.06%
212,"Sugi Holdings Co., Ltd.",0.06%
213,"Zenkoku Hosho Co., Ltd.",0.06%
214,"Sundrug Co., Ltd.",0.05%
215,"Gungho Online Entertainment, Inc.",0.05%
216,NS Solutions Corp,0.05%
217,Goodman Property Trust,0.05%
218,S-1 Corp.,0.05%
219,ANDRITZ AG,0.05%
220,Navigator Company SA,0.05%
221,SalMar ASA,0.05%
222,Strauss Group Ltd,0.05%
223,"OBIC Business Consultants Co., Ltd.",0.05%
224,Genworth MI Canada Inc.,0.05%
225,"Tokyo Broadcasting System Holdings, Inc.",0.05%
226,"CJ ENM Co., Ltd.",0.05%
227,"Sankyo Co., Ltd.",0.05%
228,Maruichi Steel Tube Ltd.,0.05%
229,"Morinaga & Co., Ltd.",0.05%
230,Sankyu Inc.,0.05%
231,AIB Group PLC,0.05%
232,IGM Financial Inc.,0.04%
233,"LG Innotek Co., Ltd",0.04%
234,RTL Group S.A.,0.04%
235,Neles Oyj,0.04%
236,Sega Sammy Holdings Inc.,0.04%
237,"KEPCO Plant Service & Engineering Co., Ltd",0.04%
238,SATS Ltd,0.04%
239,"Samsung Engineering Co., Ltd.",0.04%
240,"ABC-MART, INC.",0.04%
241,Fletcher Building Limited,0.04%
242,"Kaken Pharmaceutical Co., Ltd.",0.04%
243,Qantas Airways Limited,0.04%
244,Micro Focus International plc,0.03%
245,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.01%
246,U.S. Dollar,-0.00%
