,Name,Allocation
0,Asian Development Bank 2.625% 30-JAN-2024,3.15%
1,Perusahaan Penerbit SBSN Indonesia III 4.35% 10-SEP-2024,2.90%
2,Government of Poland 4.0% 22-JAN-2024,2.90%
3,OCP SA 5.625% 25-APR-2024,2.83%
4,Empresa Nacional del Petroleo SA 4.375% 30-OCT-2024,2.82%
5,Comision Federal de Electricidad SA de CV 4.875% 15-JAN-2024,2.78%
6,Emirate of Abu Dhabi (United Arab Emirates) 2.125% 30-SEP-2024,2.71%
7,Turkiye Is Bankasi Anonim Sirketi 6.125% 25-APR-2024,2.47%
8,Government of Brazil 8.875% 15-APR-2024,2.41%
9,Government of Hungary 5.375% 25-MAR-2024,2.24%
10,Government of the Philippines 4.2% 21-JAN-2024,2.16%
11,Power Sector Assets & Liabilities Management Corp. 7.39% 02-DEC-2024,1.63%
12,Government of Colombia 8.125% 21-MAY-2024,1.57%
13,Government of Indonesia 5.875% 15-JAN-2024,1.50%
14,Government of Indonesia 5.875% 15-JAN-2024,1.50%
15,King Power Capital Ltd. 5.625% 03-NOV-2024,1.49%
16,Government of Vietnam 4.8% 19-NOV-2024,1.46%
17,CEMIG Geracao e Transmissao SA 9.25% 05-DEC-2024,1.45%
18,CNOOC Finance (2014) ULC 4.25% 30-APR-2024,1.44%
19,State Grid Overseas Investment (2014) Ltd. 4.125% 07-MAY-2024,1.44%
20,State Grid Overseas Investment (2014) Ltd. 4.125% 07-MAY-2024,1.44%
21,Government of Indonesia 4.45% 11-FEB-2024,1.44%
22,Petrobras Global Finance BV 6.25% 17-MAR-2024,1.44%
23,"GTL Trade Finance, Inc. 5.893% 29-APR-2024",1.43%
24,Alibaba Group Holding Ltd. 3.6% 28-NOV-2024,1.43%
25,Export-Import Bank of China 3.625% 31-JUL-2024,1.43%
26,PT Perusahaan Gas Negara Tbk 5.125% 16-MAY-2024,1.42%
27,PT Perusahaan Gas Negara Tbk 5.125% 16-MAY-2024,1.42%
28,Minsur S.A. 6.25% 07-FEB-2024,1.42%
29,Oil India Limited 5.375% 17-APR-2024,1.42%
30,Abu Dhabi National Energy Company 3.875% 06-MAY-2024,1.42%
31,Suam Finance BV 4.875% 17-APR-2024,1.41%
32,Bharti Airtel International (Netherlands) BV 5.35% 20-MAY-2024,1.41%
33,Grupo Bimbo SAB de CV 3.875% 27-JUN-2024,1.41%
34,Sharjah Sukuk Ltd. 3.764% 17-SEP-2024,1.40%
35,ONGC Videsh Ltd. 4.625% 15-JUL-2024,1.40%
36,Tencent Holdings Ltd. 3.28% 11-APR-2024,1.40%
37,Comision Federal de Electricidad SA de CV 4.875% 15-JAN-2024,1.39%
38,MAF Global Securities Ltd. 4.75% 07-MAY-2024,1.38%
39,MDGH - GMTN B.V. 3.0% 19-APR-2024,1.38%
40,Government of Colombia 4.0% 26-FEB-2024,1.38%
41,CNAC (HK) Finbridge Co. Ltd. 3.375% 19-JUN-2024,1.37%
42,MDGH - GMTN B.V. 2.5% 07-NOV-2024,1.36%
43,ReNew Clean Energy Pvt Ltd. 6.67% 12-MAR-2024,1.36%
44,Philippine National Bank 3.28% 27-SEP-2024,1.35%
45,MTN (Mauritius) Investments Ltd. 4.755% 11-NOV-2024,1.35%
46,MTN (Mauritius) Investments Ltd. 4.755% 11-NOV-2024,1.35%
47,EMG Sukuk Ltd. 4.564% 18-JUN-2024,1.35%
48,ABJA Investment Co. Pte Ltd. 5.95% 31-JUL-2024,1.35%
49,Government of South Africa 4.665% 17-JAN-2024,1.34%
50,Coca-Cola Icecek A.S. 4.215% 19-SEP-2024,1.32%
51,CEMEX Finance LLC 6.0% 01-APR-2024,1.32%
52,Government of Turkey 6.35% 10-AUG-2024,1.30%
53,Sasol Financing USA LLC 5.875% 27-MAR-2024,1.29%
54,Turk Telekomunikasyon A.S. 4.875% 19-JUN-2024,1.27%
55,Government of Turkey 5.6% 14-NOV-2024,1.27%
56,Hazine Mustesarligi Varlik Kiralama Anonim Sirketi 4.489% 25-NOV-2024,1.22%
57,Banco Inbursa SA 4.125% 06-JUN-2024,1.02%
58,Banco Inbursa SA 4.125% 06-JUN-2024,1.02%
59,Vedanta Resources Limited 6.125% 09-AUG-2024,0.96%
60,Rio Oil Finance Trust - (Series 2014-1) 9.25% 06-JUL-2024,0.89%
61,Asian Infrastructure Investment Bank 2.25% 16-MAY-2024,0.69%
62,Asian Development Bank 1.5% 18-OCT-2024,0.68%
63,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.62%
64,Andrade Gutierrez International SA 9.5% 30-DEC-2024,0.45%
