,Name,Allocation
0,SAP SE,6.36%
1,ASML Holding NV,5.72%
2,Linde plc,4.87%
3,LVMH Moet Hennessy Louis Vuitton SE,4.39%
4,Sanofi,4.21%
5,Siemens AG,3.72%
6,Total SE,3.61%
7,Allianz SE,3.20%
8,Unilever NV,2.89%
9,L'Oreal SA,2.86%
10,Air Liquide SA,2.80%
11,Iberdrola SA,2.73%
12,Enel SpA,2.57%
13,Schneider Electric SE,2.44%
14,Bayer AG,2.37%
15,Deutsche Telekom AG,2.06%
16,adidas AG,2.04%
17,BASF SE,1.95%
18,VINCI SA,1.91%
19,BNP Paribas SA Class A,1.74%
20,Airbus SE,1.71%
21,Anheuser-Busch InBev SA/NV,1.70%
22,Koninklijke Philips N.V.,1.66%
23,Deutsche Post AG,1.61%
24,Kering SA,1.58%
25,Danone SA,1.55%
26,AXA SA,1.52%
27,Safran S.A.,1.48%
28,Daimler AG,1.48%
29,Munich Reinsurance Company,1.42%
30,Intesa Sanpaolo S.p.A.,1.40%
31,EssilorLuxottica SA,1.38%
32,Banco Santander S.A.,1.30%
33,Deutsche Boerse AG,1.26%
34,Royal Ahold Delhaize N.V.,1.23%
35,CRH Plc,1.13%
36,"Industria de Diseno Textil, S.A.",1.10%
37,ING Groep NV,1.10%
38,Volkswagen AG Pref,1.07%
39,Nokia Oyj,1.02%
40,ENGIE SA,0.89%
41,Vivendi SA,0.89%
42,Amadeus IT Group SA Class A,0.86%
43,Eni S.p.A.,0.86%
44,Orange SA,0.83%
45,Bayerische Motoren Werke AG,0.78%
46,Telefonica SA,0.70%
47,"Banco Bilbao Vizcaya Argentaria, S.A.",0.69%
48,Fresenius SE & Co. KGaA,0.68%
49,Societe Generale S.A. Class A,0.48%
50,U.S. Dollar,0.18%
51,State Street Institutional Liquid Reserves Fund,0.02%
