,Name,Allocation
0,HK Electric Investments & HK Electric Investments Ltd.,0.98%
1,SoftBank Corp.,0.82%
2,Kone Oyj Class B,0.68%
3,Nestle S.A.,0.67%
4,Hong Kong Exchanges & Clearing Ltd.,0.66%
5,"SG Holdings Co., Ltd.",0.65%
6,"Nissin Foods Holdings Co., Ltd.",0.65%
7,Givaudan SA,0.63%
8,"Meiji Holdings Co., Ltd.",0.63%
9,Schindler Holding AG Pref,0.62%
10,"NTT DoCoMo, Inc.",0.62%
11,"Mcdonalds Holdings Company Japan, Ltd.",0.61%
12,AusNet Services Limited,0.61%
13,"Secom Co., Ltd.",0.61%
14,"Nintendo Co., Ltd.",0.61%
15,Japan Tobacco Inc.,0.61%
16,"Chugoku Electric Power Co., Inc.",0.60%
17,Symrise AG,0.60%
18,Itochu Corporation,0.60%
19,Strauss Group Ltd,0.60%
20,Metro Inc.,0.60%
21,Unilever NV,0.60%
22,Swisscom AG,0.59%
23,Royal Ahold Delhaize N.V.,0.59%
24,Croda International Plc,0.59%
25,CLP Holdings Limited,0.59%
26,"Nitori Holdings Co., Ltd.",0.59%
27,Nippon Telegraph and Telephone Corporation,0.58%
28,Kuehne & Nagel International AG,0.57%
29,Admiral Group plc,0.57%
30,Geberit AG,0.57%
31,UnipolSai Assicurazioni S.p.A.,0.57%
32,Koninklijke DSM N.V.,0.56%
33,Beiersdorf AG,0.56%
34,Azbil Corporation,0.56%
35,Hang Lung Properties Limited,0.56%
36,Mitsubishi Corporation,0.56%
37,Power Assets Holdings Limited,0.56%
38,"Sugi Holdings Co., Ltd.",0.55%
39,Reckitt Benckiser Group plc,0.55%
40,Spark New Zealand Limited,0.55%
41,Roche Holding AG,0.55%
42,SGS SA,0.55%
43,"Japan Exchange Group, Inc.",0.55%
44,"Ajinomoto Co., Inc.",0.54%
45,HKT Trust and HKT Ltd,0.54%
46,Wolters Kluwer NV,0.54%
47,Orkla ASA,0.54%
48,"DAIKIN INDUSTRIES, LTD.",0.54%
49,Henkel AG & Co. KGaA Pref,0.54%
50,"MS&AD Insurance Group Holdings, Inc.",0.53%
51,Novartis AG,0.53%
52,Unicharm Corporation,0.53%
