,Name,Allocation
0,NVIDIA Corporation,3.20%
1,"Seattle Genetics, Inc.",2.53%
2,"Coupa Software, Inc.",2.32%
3,"RingCentral, Inc. Class A",2.31%
4,"Advanced Micro Devices, Inc.",2.25%
5,"Domino's Pizza, Inc.",1.97%
6,"Okta, Inc. Class A",1.83%
7,"West Pharmaceutical Services, Inc.",1.77%
8,"Amazon.com, Inc.",1.71%
9,Mastercard Incorporated Class A,1.56%
10,"Old Dominion Freight Line, Inc.",1.48%
11,Adobe Inc.,1.46%
12,American Tower Corporation,1.43%
13,Visa Inc. Class A,1.42%
14,SBA Communications Corp. Class A,1.40%
15,MSCI Inc. Class A,1.32%
16,"Tyler Technologies, Inc.",1.29%
17,Apple Inc.,1.25%
18,"Alnylam Pharmaceuticals, Inc",1.24%
19,"IDEXX Laboratories, Inc.",1.18%
20,Hormel Foods Corporation,1.17%
21,"Roper Technologies, Inc.",1.10%
22,Accenture Plc Class A,1.09%
23,"AMETEK, Inc.",1.06%
24,Sysco Corporation,1.06%
25,Booking Holdings Inc.,1.01%
26,"CoStar Group, Inc.",0.99%
27,"DocuSign, Inc.",0.97%
28,"Trade Desk, Inc. Class A",0.93%
29,Microsoft Corporation,0.89%
30,"Paychex, Inc.",0.89%
31,"Automatic Data Processing, Inc.",0.82%
32,"Fortinet, Inc.",0.82%
33,eBay Inc.,0.80%
34,Fair Isaac Corporation,0.77%
35,"Snap, Inc. Class A",0.76%
36,Vertex Pharmaceuticals Incorporated,0.75%
37,Costco Wholesale Corporation,0.75%
38,"T-Mobile US, Inc.",0.73%
39,Garmin Ltd.,0.73%
40,Veeva Systems Inc Class A,0.72%
41,"Expeditors International of Washington, Inc.",0.70%
42,Booz Allen Hamilton Holding Corporation Class A,0.70%
43,Synchrony Financial,0.68%
44,MarketAxess Holdings Inc.,0.65%
45,"DexCom, Inc.",0.65%
46,"NIKE, Inc. Class B",0.64%
47,"Autodesk, Inc.",0.63%
48,Sherwin-Williams Company,0.63%
49,Tractor Supply Company,0.63%
50,"ServiceNow, Inc.",0.63%
51,Mettler-Toledo International Inc.,0.62%
52,"Copart, Inc.",0.62%
53,Danaher Corporation,0.60%
54,HEICO Corporation,0.59%
55,Verizon Communications Inc.,0.57%
56,Lockheed Martin Corporation,0.56%
57,Clorox Company,0.56%
58,Cerner Corporation,0.56%
59,"Paycom Software, Inc.",0.56%
60,"PerkinElmer, Inc.",0.56%
61,"Yum! Brands, Inc.",0.56%
62,Splunk Inc.,0.55%
63,"Roku, Inc. Class A",0.55%
64,Estee Lauder Companies Inc. Class A,0.55%
