,Name,Allocation
0,"Square, Inc. Class A",1.58%
1,"Siemens Gamesa Renewable Energy, S.A.",1.41%
2,"SolarEdge Technologies, Inc.",1.35%
3,Spotify Technology SA,1.33%
4,"First Solar, Inc.",1.33%
5,"ADT, Inc.",1.27%
6,Vestas Wind Systems A/S,1.27%
7,StoneCo Ltd. Class A,1.27%
8,Tecan Group AG,1.19%
9,"Zscaler, Inc.",1.16%
10,"ABIOMED, Inc.",1.15%
11,"Brooks Automation, Inc.",1.14%
12,PayPal Holdings Inc,1.13%
13,"Intuitive Surgical, Inc.",1.11%
14,ABB Ltd. Sponsored ADR,1.11%
15,SAP SE Sponsored ADR,1.09%
16,Renishaw plc,1.09%
17,"Align Technology, Inc.",1.08%
18,Adobe Inc.,1.07%
19,Check Point Software Technologies Ltd.,1.07%
20,"Qorvo, Inc.",1.07%
21,"Palo Alto Networks, Inc.",1.07%
22,Cognex Corporation,1.06%
23,Prysmian S.p.A.,1.06%
24,"salesforce.com, inc.",1.06%
25,China Longyuan Power Group Corp. Ltd. Class H,1.06%
26,PTC Inc.,1.06%
27,"ServiceNow, Inc.",1.05%
28,Avast Plc,1.05%
29,"ANSYS, Inc.",1.05%
30,Xero Limited,1.04%
31,"Equinix, Inc.",1.04%
32,"Proto Labs, Inc.",1.04%
33,Schneider Electric SE,1.04%
34,Adyen NV,1.04%
35,"S&P Global, Inc.",1.03%
36,IHS Markit Ltd.,1.03%
37,"DexCom, Inc.",1.03%
38,"Okta, Inc. Class A",1.02%
39,Splunk Inc.,1.02%
40,"AeroVironment, Inc.",1.02%
41,Intuit Inc.,1.02%
42,Mastercard Incorporated Class A,1.02%
43,"Netflix, Inc.",1.02%
44,"Digital Realty Trust, Inc.",1.01%
45,Insulet Corporation,1.01%
46,"Skyworks Solutions, Inc.",1.01%
47,"LendingTree, Inc.",1.01%
48,SimCorp A/S,1.00%
49,Thomson Reuters Corporation,1.00%
50,Verisk Analytics Inc,1.00%
51,"Autodesk, Inc.",1.00%
52,NortonLifeLock Inc.,0.99%
53,"SS&C Technologies Holdings, Inc.",0.99%
54,CyberArk Software Ltd.,0.98%
55,Garmin Ltd.,0.98%
56,"Workday, Inc. Class A",0.98%
57,Sensata Technologies Holding PLC,0.97%
58,Cochlear Limited,0.97%
59,Moody's Corporation,0.97%
60,Wolters Kluwer NV,0.97%
61,Boston Scientific Corporation,0.96%
62,Trend Micro Incorporated,0.96%
63,Nemetschek SE,0.96%
64,"Black Knight, Inc.",0.95%
65,"Guidewire Software, Inc.",0.95%
66,Visa Inc. Class A,0.95%
67,Demant A/S,0.94%
68,"FARO Technologies, Inc.",0.94%
69,ams AG,0.93%
70,Experian PLC,0.93%
71,Dassault Systemes SA,0.93%
72,"Fidelity National Information Services, Inc.",0.93%
73,ATS Automation Tooling Systems Inc.,0.92%
74,Silicon Laboratories Inc.,0.92%
75,OMRON Corporation,0.92%
76,Temenos AG,0.91%
77,"Alarm.com Holdings, Inc.",0.90%
78,"Proofpoint, Inc.",0.90%
79,iRobot Corporation,0.90%
80,"VMware, Inc. Class A",0.89%
81,"Fortinet, Inc.",0.88%
82,Brookfield Renewable Partners LP,0.88%
83,RELX PLC Sponsored ADR,0.88%
84,"Itron, Inc.",0.87%
85,Smith & Nephew PLC Sponsored ADR,0.87%
86,"DENTSPLY SIRONA, Inc.",0.86%
87,American Express Company,0.86%
88,Keyence Corporation,0.85%
89,Global Payments Inc.,0.84%
90,"Fiserv, Inc.",0.84%
91,Landis+Gyr Group AG,0.84%
92,TransUnion,0.84%
93,Fanuc Corporation,0.83%
94,"FLEETCOR Technologies, Inc.",0.82%
95,"Xinjiang Goldwind Science & Technology Co., Ltd. Class H",0.81%
96,CYBERDYNE Inc.,0.74%
97,Stratasys Ltd.,0.73%
98,3D Systems Corporation,0.67%
99,Brookfield Renewable Corporation Class A,0.24%
100,STATE STR INSTL INVT TR TREA PLUS INST,0.23%
