,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,2.48%
1,iShares MSCI India ETF,2.37%
2,Tencent Holdings Ltd.,1.84%
3,"Taiwan Semiconductor Manufacturing Co., Ltd.",1.67%
4,Nestle S.A.,1.63%
5,Roche Holding AG,1.12%
6,"Samsung Electronics Co., Ltd.",1.03%
7,Novartis AG,0.84%
8,SAP SE,0.79%
9,ASML Holding NV,0.74%
10,AstraZeneca PLC,0.67%
11,Toyota Motor Corp.,0.63%
12,LVMH Moet Hennessy Louis Vuitton SE,0.60%
13,AIA Group Limited,0.54%
14,Meituan Dianping Class B,0.54%
15,Sanofi,0.53%
16,Novo Nordisk A/S Class B,0.53%
17,"Shopify, Inc. Class A",0.52%
18,Royal Bank of Canada,0.50%
19,Siemens AG,0.49%
20,Sony Corporation,0.46%
21,GlaxoSmithKline plc,0.45%
22,SoftBank Group Corp.,0.44%
23,Total SE,0.43%
24,CSL Limited,0.43%
25,Toronto-Dominion Bank,0.42%
26,Allianz SE,0.41%
27,HSBC Holdings Plc,0.40%
28,Commonwealth Bank of Australia,0.40%
29,Unilever NV,0.39%
30,L'Oreal SA,0.38%
31,Naspers Limited Class N,0.37%
32,BHP Group Ltd,0.37%
33,Air Liquide SA,0.36%
34,Diageo plc,0.36%
35,Iberdrola SA,0.35%
36,British American Tobacco p.l.c.,0.35%
37,Canadian National Railway Company,0.34%
38,Keyence Corporation,0.34%
39,Enel SpA,0.33%
40,BP p.l.c.,0.32%
41,China Construction Bank Corporation Class H,0.32%
42,Reckitt Benckiser Group plc,0.32%
43,Schneider Electric SE,0.32%
44,Rio Tinto plc,0.32%
45,"JD.com, Inc. Sponsored ADR Class A",0.31%
46,Unilever PLC,0.30%
47,Bayer AG,0.30%
48,Enbridge Inc.,0.29%
49,"Ping An Insurance (Group) Company of China, Ltd. Class H",0.28%
50,Royal Dutch Shell Plc Class A,0.27%
51,Hong Kong Exchanges & Clearing Ltd.,0.27%
52,"Nintendo Co., Ltd.",0.27%
53,Deutsche Telekom AG,0.27%
54,Takeda Pharmaceutical Co. Ltd.,0.27%
55,adidas AG,0.26%
56,Zurich Insurance Group Ltd,0.25%
57,BASF SE,0.25%
58,Bank of Nova Scotia,0.24%
59,Barrick Gold Corporation,0.24%
60,Royal Dutch Shell Plc Class B,0.24%
61,KDDI Corporation,0.23%
62,"Daiichi Sankyo Company, Limited",0.23%
63,VINCI SA,0.23%
64,"Mitsubishi UFJ Financial Group, Inc.",0.23%
65,Prosus N.V. Class N,0.23%
66,BNP Paribas SA Class A,0.22%
67,Airbus SE,0.22%
68,BHP Group Plc,0.22%
69,"DAIKIN INDUSTRIES, LTD.",0.22%
70,China Mobile Limited,0.21%
71,ABB Ltd.,0.21%
72,Kering SA,0.21%
73,Deutsche Post AG,0.21%
74,Lonza Group AG,0.21%
75,Koninklijke Philips N.V.,0.21%
76,UBS Group AG,0.21%
77,Brookfield Asset Management Inc. Class A,0.21%
78,"Recruit Holdings Co., Ltd.",0.20%
79,TC Energy Corporation,0.20%
80,Westpac Banking Corporation,0.20%
81,Daimler AG,0.20%
82,RELX PLC,0.20%
83,Anheuser-Busch InBev SA/NV,0.20%
84,Shin-Etsu Chemical Co Ltd,0.20%
85,U.S. Dollar,0.19%
86,Canadian Pacific Railway Limited,0.19%
87,National Australia Bank Limited,0.19%
88,Munich Reinsurance Company,0.19%
89,Prudential plc,0.19%
90,"Honda Motor Co., Ltd.",0.19%
91,Bank of Montreal,0.18%
92,Danone SA,0.18%
93,Vodafone Group Plc,0.18%
94,"NetEase, Inc. Sponsored ADR",0.18%
95,National Grid plc,0.18%
96,Vale S.A.,0.18%
97,AXA SA,0.18%
98,Givaudan SA,0.18%
99,Tokyo Electron Ltd.,0.18%
100,Wesfarmers Limited,0.18%
101,London Stock Exchange Group plc,0.18%
102,EssilorLuxottica SA,0.17%
103,Safran S.A.,0.17%
104,"Sumitomo Mitsui Financial Group, Inc.",0.17%
105,Nidec Corporation,0.17%
106,HOYA CORPORATION,0.17%
107,Pernod Ricard SA,0.17%
108,Australia and New Zealand Banking Group Limited,0.17%
109,Banco Santander S.A.,0.17%
110,Deutsche Boerse AG,0.16%
111,Vonovia SE,0.16%
112,Kao Corp.,0.16%
113,Woolworths Group Ltd,0.16%
114,NAVER Corp.,0.16%
115,Telefonaktiebolaget LM Ericsson Class B,0.16%
116,SK hynix Inc,0.16%
117,Infineon Technologies AG,0.16%
118,"FAST RETAILING CO., LTD.",0.16%
119,"Murata Manufacturing Co., Ltd.",0.16%
120,Intesa Sanpaolo S.p.A.,0.16%
121,Canadian Imperial Bank of Commerce,0.16%
122,"Baidu, Inc. Sponsored ADR Class A",0.16%
123,Royal Ahold Delhaize N.V.,0.16%
124,Experian PLC,0.15%
125,Fanuc Corporation,0.15%
126,"NTT DoCoMo, Inc.",0.15%
127,Itochu Corporation,0.15%
128,Industrial and Commercial Bank of China Limited Class H,0.15%
129,Sika AG,0.15%
130,Sberbank Russia PJSC,0.15%
131,Compagnie Financiere Richemont SA,0.15%
132,"Hon Hai Precision Industry Co., Ltd.",0.15%
133,SMC Corporation,0.15%
134,Samsung Electronics Co Ltd Pfd Non-Voting,0.15%
135,"Hitachi,Ltd.",0.14%
136,ING Groep NV,0.14%
137,"Mizuho Financial Group, Inc.",0.14%
138,DSV Panalpina A/S,0.14%
139,Atlas Copco AB Class A,0.14%
140,Adyen NV,0.14%
141,Nippon Telegraph and Telephone Corporation,0.14%
142,Macquarie Group Limited,0.14%
143,"Chugai Pharmaceutical Co., Ltd.",0.14%
144,Astellas Pharma Inc.,0.14%
145,MediaTek Inc,0.14%
146,CRH Plc,0.14%
147,Volkswagen AG Pref,0.14%
148,Mitsubishi Corporation,0.14%
149,Vestas Wind Systems A/S,0.13%
150,Oil company LUKOIL PJSC,0.13%
151,Alimentation Couche-Tard Inc. Class B,0.13%
152,"Industria de Diseno Textil, S.A.",0.13%
153,"Tokio Marine Holdings, Inc.",0.13%
154,BlackRock Cash Funds Treasury SL Agency Shares,0.13%
155,Kone Oyj Class B,0.13%
156,LG Chem Ltd.,0.13%
157,TAL Education Group Sponsored ADR Class A,0.13%
158,Koninklijke DSM N.V.,0.13%
159,Investor AB Class B,0.13%
160,Tesco PLC,0.13%
161,Franco-Nevada Corporation,0.13%
162,"Alcon, Inc.",0.13%
163,Manulife Financial Corporation,0.13%
164,Nokia Oyj,0.13%
165,Credit Suisse Group AG,0.13%
166,"Mitsui & Co.,Ltd",0.13%
167,Anglo American plc,0.12%
168,Hermes International SCA,0.12%
169,"M3, Inc.",0.12%
170,Orsted,0.12%
171,"Oriental Land Co., Ltd.",0.12%
172,Lloyds Banking Group plc,0.12%
173,Compass Group PLC,0.12%
174,Volvo AB Class B,0.12%
175,Xiaomi Corp. Class B,0.12%
176,Nordea Bank Abp,0.12%
177,Fujitsu Limited,0.12%
178,E.ON SE,0.12%
179,Gazprom PJSC Sponsored ADR,0.12%
180,Terumo Corporation,0.12%
181,Barclays PLC,0.12%
182,Transurban Group Ltd.,0.11%
183,Mitsubishi Electric Corp.,0.11%
184,DBS Group Holdings Ltd,0.11%
185,SoftBank Corp.,0.11%
186,Rio Tinto Limited,0.11%
187,Genmab A/S,0.11%
188,Suncor Energy Inc.,0.11%
189,Dassault Systemes SA,0.11%
190,Ferrari NV,0.11%
191,"Celltrion, Inc.",0.11%
192,Constellation Software Inc.,0.11%
193,Bank of China Limited Class H,0.11%
194,Amadeus IT Group SA Class A,0.11%
195,Wuxi Biologics (Cayman) Inc.,0.11%
196,"Seven & I Holdings Co., Ltd.",0.11%
197,Wolters Kluwer NV,0.11%
198,"B3 SA - Brasil, Bolsa, Balcao",0.11%
199,Swiss Re AG,0.11%
200,Heineken NV,0.11%
201,Glencore plc,0.11%
202,ENGIE SA,0.11%
203,Canadian Natural Resources Limited,0.11%
204,Sun Life Financial Inc.,0.11%
205,Ferguson Plc,0.11%
206,Wheaton Precious Metals Corp,0.11%
207,Eni S.p.A.,0.11%
208,Vivendi SA,0.11%
209,ASSA ABLOY AB Class B,0.11%
210,Olympus Corp.,0.11%
211,Bayerische Motoren Werke AG,0.11%
212,Orange SA,0.10%
213,"Eisai Co., Ltd.",0.10%
214,RWE AG,0.10%
215,Fortescue Metals Group Ltd,0.10%
216,LafargeHolcim Ltd.,0.10%
217,"Pinduoduo, Inc. Sponsored ADR Class A",0.10%
218,"Shiseido Company,Limited",0.10%
219,Legrand SA,0.10%
220,Geberit AG,0.10%
221,Sandvik AB,0.10%
222,BAE Systems plc,0.10%
223,CNOOC Limited,0.10%
224,Goodman Group,0.10%
225,Al Rajhi Bank,0.10%
226,Neste Corporation,0.10%
227,Capgemini SE,0.10%
228,Japan Tobacco Inc.,0.10%
229,"Kweichow Moutai Co., Ltd. Class A",0.10%
230,Nutrien Ltd.,0.10%
231,Cellnex Telecom S.A.,0.10%
232,"Samsung SDI Co., Ltd",0.10%
233,Central Japan Railway Company,0.09%
234,PT Bank Central Asia Tbk,0.09%
235,Essity AB Class B,0.09%
236,Akzo Nobel N.V.,0.09%
237,America Movil SAB de CV Class L,0.09%
238,Oversea-Chinese Banking Corporation Limited,0.09%
239,Hyundai Motor Company,0.09%
240,STMicroelectronics NV,0.09%
241,UniCredit S.p.A.,0.09%
242,Panasonic Corporation,0.09%
243,"Secom Co., Ltd.",0.09%
244,"Yum China Holdings, Inc.",0.09%
245,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.09%
246,Compagnie de Saint-Gobain SA,0.09%
247,Itau Unibanco Holding SA Pfd,0.09%
248,Qatar National Bank QPSC,0.09%
249,Compagnie Generale des Etablissements Michelin SCA,0.09%
250,Agnico Eagle Mines Limited,0.09%
251,Telefonica SA,0.09%
252,Kyocera Corporation,0.09%
253,Coloplast A/S Class B,0.09%
254,Komatsu Ltd.,0.09%
255,"Banco Bilbao Vizcaya Argentaria, S.A.",0.09%
256,Kerry Group Plc Class A,0.09%
257,East Japan Railway Company,0.09%
258,Deutsche Bank AG,0.09%
259,Partners Group Holding AG,0.09%
260,Saudi Basic Industries Corp.,0.08%
