,Name,Allocation
0,East Bay Calif Mun Util Dist Wtr Sys Rev 5.0% 01-JUN-2049,5.10%
1,Palm Beach Cnty Fla Sch Brd Ctfs Partn 5.0% 01-AUG-2029,3.87%
2,New Jersey St Transn Tr Fd Auth 5.0% 15-DEC-2029,3.55%
3,Maricopa Cnty Ariz Spl Health Care Dist 5.0% 01-JUL-2029,3.13%
4,North Tex Twy Auth Rev 5.0% 01-JAN-2038,3.08%
5,Mount San Antonio Calif Cmnty College Dist 4.0% 01-AUG-2049,2.88%
6,Rhode Island Health & Edl Bldg Corp Higher Ed Fac Rev 5.0% 01-SEP-2029,2.66%
7,District Columbia 5.0% 15-OCT-2031,2.62%
8,Travis Cnty Tex 5.0% 01-MAR-2032,2.59%
9,Battery Pk City Auth N Y Rev 5.0% 01-NOV-2038,2.58%
10,Michigan St Bldg Auth Rev 5.0% 15-APR-2036,2.56%
11,Gainesville Fla Utils Sys Rev 5.0% 01-OCT-2047,2.52%
12,California St Univ Rev 5.0% 01-NOV-2049,2.51%
13,New York N Y City Transitional Fin Auth Rev 5.0% 01-MAY-2037,2.48%
14,Los Angeles Calif Dept Wtr & Pwr Rev 5.0% 01-JUL-2045,2.48%
15,Los Angeles Calif Dept Wtr & Pwr Rev 5.0% 01-JUL-2049,2.47%
16,Philadelphia Pa 5.0% 01-FEB-2037,2.47%
17,New York N Y 5.0% 01-AUG-2039,2.45%
18,New York St Dorm Auth St Pers Income Tax Rev 5.0% 15-MAR-2038,2.45%
19,Illinois St Toll Hwy Auth Toll Highway Rev 5.0% 01-JAN-2044,2.43%
20,Indianapolis Ind Loc Pub Impt Bd Bk 5.0% 01-FEB-2054,2.42%
21,Triborough Brdg & Tunl Auth Ny Revs 5.0% 15-NOV-2049,2.42%
22,University Kans Hosp Auth Health Facs Rev 5.0% 01-SEP-2048,2.41%
23,Metropolitan Transn Auth N Y Rev 5.0% 15-NOV-2044,2.40%
24,U.S. Dollar,2.40%
25,North Carolina St Ltd Oblig 4.0% 01-MAY-2034,2.39%
26,Baltimore Md Proj Rev 4.0% 01-JUL-2044,2.31%
27,Chicago Ill 5.5% 01-JAN-2035,2.30%
28,Allegheny Cnty Pa Hosp Dev Auth Rev 4.0% 15-JUL-2036,2.26%
29,California Health Facs Fing Auth Rev 4.0% 15-NOV-2045,2.25%
30,Fulton Cnty Ga Dev Auth Rev 4.0% 15-JUN-2049,2.23%
31,Massachusetts St Dev Fin Agy Rev 4.0% 01-JUN-2049,2.12%
32,Florida Higher Edl Facs Fing Auth Rev 5.0% 01-MAR-2039,2.10%
33,Lansing Mich Brd Wtr & Lt Util Sys Rev 5.0% 01-JUL-2048,1.99%
34,Massachusetts St 5.0% 01-JAN-2031,1.82%
35,Illinois Fin Auth Rev 5.0% 01-JUL-2037,1.79%
36,Metropolitan Wtr Dist Southn Calif Wtrwrks Rev 5.0% 01-JUL-2029,1.75%
37,North Tex Twy Auth Rev 4.0% 01-JAN-2039,1.72%
38,Hawaii St 5.0% 01-JAN-2034,1.52%
39,New York N Y City Mun Wtr Fin Auth Wtr & Swr Sysrev 5.0% 15-JUN-2038,1.27%
40,California St 5.0% 01-APR-2032,0.65%
41,Tarrant Cnty Tex Cultural Ed Facs Fin Corp Rev 5.0% 01-JUL-2032,0.62%
