,Name,Allocation
0,Apple Inc.,1.50%
1,PayPal Holdings Inc,1.26%
2,"Amazon.com, Inc.",1.23%
3,Adobe Inc.,1.22%
4,Vestas Wind Systems A/S,1.20%
5,"Netflix, Inc.",1.17%
6,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",1.17%
7,Microsoft Corporation,1.10%
8,Alibaba Group Holding Ltd. Sponsored ADR,1.06%
9,"Facebook, Inc. Class A",1.03%
10,Tencent Holdings Ltd.,1.03%
11,QUALCOMM Incorporated,0.99%
12,Telefonaktiebolaget LM Ericsson Class B,0.95%
13,SAP SE,0.92%
14,SoftBank Group Corp.,0.90%
15,eBay Inc.,0.89%
16,UnitedHealth Group Incorporated,0.89%
17,"United Parcel Service, Inc. Class B",0.88%
18,Abbott Laboratories,0.87%
19,Siemens AG,0.86%
20,Sony Corporation,0.86%
21,AstraZeneca PLC,0.86%
22,Amgen Inc.,0.86%
23,Air Liquide SA,0.85%
24,"NIKE, Inc. Class B",0.85%
25,"NextEra Energy, Inc.",0.85%
26,FedEx Corporation,0.84%
27,Deere & Company,0.84%
28,Accenture Plc Class A,0.82%
29,ABB Ltd.,0.82%
30,Roche Holding AG,0.82%
31,"Home Depot, Inc.",0.81%
32,Visa Inc. Class A,0.80%
33,Walmart Inc.,0.80%
34,E.ON SE,0.79%
35,Johnson & Johnson,0.77%
36,Deutsche Bank AG,0.77%
37,Union Pacific Corporation,0.75%
38,Procter & Gamble Company,0.75%
39,Colgate-Palmolive Company,0.74%
40,Rio Tinto plc,0.74%
41,Nestle S.A.,0.74%
42,LVMH Moet Hennessy Louis Vuitton SE,0.73%
43,Philip Morris International Inc.,0.73%
44,Panasonic Corporation,0.72%
45,Naspers Limited Class N,0.72%
46,Infosys Limited Sponsored ADR,0.72%
47,National Grid plc,0.72%
48,Caterpillar Inc.,0.72%
49,Takeda Pharmaceutical Co. Ltd.,0.71%
50,"Mondelez International, Inc. Class A",0.71%
51,BHP Group Ltd,0.71%
52,"Samsung Electronics Co., Ltd. Sponsored GDR",0.71%
53,UBS Group AG,0.69%
54,HP Inc.,0.69%
55,"Merck & Co., Inc.",0.68%
56,Pfizer Inc.,0.68%
57,Berkshire Hathaway Inc. Class B,0.68%
58,McDonald's Corporation,0.68%
59,Compagnie de Saint-Gobain SA,0.66%
60,Honeywell International Inc.,0.66%
61,Baxter International Inc.,0.65%
62,"Mitsui & Co.,Ltd",0.65%
63,Anglo American plc,0.65%
64,CVS Health Corporation,0.65%
65,Verizon Communications Inc.,0.65%
66,Walt Disney Company,0.65%
67,Novartis AG,0.65%
68,Medtronic Plc,0.65%
69,"Gilead Sciences, Inc.",0.65%
70,Toyota Motor Corp.,0.64%
71,BAE Systems plc,0.64%
72,Tesco PLC,0.64%
73,3M Company,0.64%
74,Royal Bank of Canada,0.64%
75,GlaxoSmithKline plc,0.63%
76,Sampo Oyj Class A,0.63%
77,Intel Corporation,0.63%
78,"Honda Motor Co., Ltd.",0.63%
79,Daimler AG,0.62%
80,Booking Holdings Inc.,0.62%
81,"Goldman Sachs Group, Inc.",0.62%
82,Starbucks Corporation,0.62%
83,Komatsu Ltd.,0.62%
84,Allianz SE,0.62%
85,CLP Holdings Limited,0.61%
86,Coca-Cola Company,0.61%
87,China Construction Bank Corporation Class H,0.59%
88,VINCI SA,0.59%
89,Raytheon Technologies Corporation,0.59%
90,BNP Paribas SA Class A,0.58%
91,"Mizuho Financial Group, Inc.",0.58%
92,International Business Machines Corporation,0.57%
93,Reliance Industries Limited Sponsored GDR 144A,0.57%
94,Bank of America Corp,0.57%
95,ENGIE SA,0.57%
96,American Express Company,0.57%
97,JPMorgan Chase & Co.,0.57%
98,Carrefour SA,0.57%
99,"Williams Companies, Inc.",0.56%
100,America Movil SAB de CV Class L,0.56%
101,"Seven & I Holdings Co., Ltd.",0.56%
102,Mitsubishi Corporation,0.56%
103,Duke Energy Corporation,0.56%
104,Credit Suisse Group AG,0.56%
105,BASF SE,0.55%
106,"Cisco Systems, Inc.",0.55%
107,China Mobile Limited,0.55%
108,Industrial and Commercial Bank of China Limited Class H,0.55%
109,Assicurazioni Generali S.p.A.,0.53%
110,Reliance Industries Limited,0.53%
111,Bridgestone Corporation,0.53%
112,"Mitsubishi UFJ Financial Group, Inc.",0.53%
113,AT&T Inc.,0.52%
114,"Travelers Companies, Inc.",0.52%
115,Bank of New York Mellon Corporation,0.52%
116,UniCredit S.p.A.,0.52%
117,Total SE,0.52%
118,"DuPont de Nemours, Inc.",0.51%
119,Howmet Aerospace Inc.,0.50%
120,Vodafone Group Plc,0.49%
121,ArcelorMittal SA,0.47%
122,Nutrien Ltd.,0.47%
123,China Petroleum & Chemical Corporation Class H,0.47%
124,General Electric Company,0.47%
125,Chevron Corporation,0.46%
126,Southwest Airlines Co.,0.46%
127,Gazprom PJSC Sponsored ADR,0.45%
128,NIPPON STEEL CORP.,0.45%
129,Alphabet Inc. Class C,0.44%
130,ConocoPhillips,0.44%
131,National Australia Bank Limited,0.43%
132,Alphabet Inc. Class A,0.43%
133,PetroChina Company Limited Class H,0.42%
134,Canon Inc.,0.42%
135,Anheuser-Busch InBev SA/NV,0.40%
136,Petroleo Brasileiro SA Sponsored ADR Pfd,0.40%
137,Societe Generale S.A. Class A,0.38%
138,"Banco Bilbao Vizcaya Argentaria, S.A.",0.37%
139,BP p.l.c.,0.37%
140,HSBC Holdings Plc,0.37%
141,Exxon Mobil Corporation,0.37%
142,Banco Santander S.A.,0.36%
143,MTN Group Limited,0.35%
144,Telefonica SA,0.35%
145,Schlumberger NV,0.34%
146,"American International Group, Inc.",0.33%
147,Wells Fargo & Company,0.33%
148,Boeing Company,0.31%
149,"Simon Property Group, Inc.",0.30%
150,Carnival Corporation,0.22%
151,Royal Dutch Shell Plc Class A,0.19%
152,Royal Dutch Shell Plc Class B,0.15%
153,State Street Institutional Investment Trust US Government Money Market Fund Institutional,0.14%
154,U.S. Dollar,0.11%
155,DERIVATIVE SECURITIES (OTHER),0.10%
156,"Samsung Electronics Co., Ltd.",0.07%
157,Petroleo Brasileiro SA Pfd,0.02%
