,Name,Allocation
0,China Mobile Limited,2.94%
1,British American Tobacco p.l.c.,2.25%
2,Total SE,2.24%
3,GlaxoSmithKline plc,2.20%
4,Sanofi,2.08%
5,AstraZeneca PLC,1.98%
6,BP p.l.c.,1.82%
7,"NTT DoCoMo, Inc.",1.81%
8,Siemens AG,1.72%
9,Enel SpA,1.66%
10,Rio Tinto plc,1.58%
11,Royal Dutch Shell Plc Class A,1.55%
12,Deutsche Telekom AG,1.51%
13,Daimler AG,1.45%
14,BHP Group Ltd,1.44%
15,Bayer AG,1.34%
16,Iberdrola SA,1.25%
17,CNOOC Limited,1.18%
18,BASF SE,1.13%
19,Commonwealth Bank of Australia,1.08%
20,Vodafone Group Plc,1.08%
21,Wesfarmers Limited,1.03%
22,Equinor ASA,1.02%
23,National Grid plc,0.97%
24,ABB Ltd.,0.96%
25,Deutsche Post AG,0.95%
26,Bayerische Motoren Werke AG,0.92%
27,BHP Group Plc,0.92%
28,Tokyo Electron Ltd.,0.92%
29,Japan Tobacco Inc.,0.91%
30,Allianz SE,0.88%
31,Takeda Pharmaceutical Co. Ltd.,0.87%
32,Eni S.p.A.,0.79%
33,Nordea Bank Abp,0.77%
34,Fanuc Corporation,0.76%
35,"Honda Motor Co., Ltd.",0.73%
36,Zurich Insurance Group Ltd,0.70%
37,Endesa S.A.,0.67%
38,Itochu Corporation,0.66%
39,Imperial Brands PLC,0.66%
40,AXA SA,0.65%
41,Westpac Banking Corporation,0.65%
42,UBS Group AG,0.62%
43,Orange SA,0.62%
44,SSE plc,0.61%
45,Mitsubishi Corporation,0.59%
46,Fortescue Metals Group Ltd,0.58%
47,Persimmon Plc,0.56%
48,"Mitsubishi UFJ Financial Group, Inc.",0.54%
49,National Australia Bank Limited,0.53%
50,Singapore Telecommunications Limited,0.53%
51,DBS Group Holdings Ltd,0.53%
52,Swisscom AG,0.51%
53,Anglo American plc,0.51%
54,Australia and New Zealand Banking Group Limited,0.51%
55,Canon Inc.,0.48%
56,Telefonica SA,0.47%
57,LafargeHolcim Ltd.,0.47%
58,Rio Tinto Limited,0.45%
59,BAE Systems plc,0.45%
60,E.ON SE,0.45%
61,Kuehne & Nagel International AG,0.43%
62,Telenor ASA,0.41%
63,Munich Reinsurance Company,0.40%
64,Fortum Oyj,0.40%
65,"Sumitomo Mitsui Financial Group, Inc.",0.40%
66,Fiat Chrysler Automobiles N.V.,0.38%
67,"Naturgy Energy Group, S.A.",0.38%
68,Telia Company AB,0.38%
69,"Mizuho Financial Group, Inc.",0.38%
70,Komatsu Ltd.,0.37%
71,Bridgestone Corporation,0.36%
72,Telefonica Deutschland Holding AG,0.36%
73,SUBARU CORP,0.36%
74,Sampo Oyj Class A,0.35%
75,EDP-Energias de Portugal SA,0.35%
76,Swiss Re AG,0.35%
77,Snam S.p.A.,0.34%
78,Aena SME SA,0.34%
79,UPM-Kymmene Oyj,0.33%
80,BOC Hong Kong (Holdings) Limited,0.33%
81,Macquarie Group Limited,0.33%
82,DNB ASA,0.33%
83,Continental AG,0.33%
84,Sun Hung Kai Properties Limited,0.33%
85,Repsol SA,0.33%
86,Woodside Petroleum Ltd,0.32%
87,"JAPAN POST HOLDINGS Co., Ltd.",0.30%
88,Assicurazioni Generali S.p.A.,0.30%
89,Sumitomo Corporation,0.28%
90,Compagnie Generale des Etablissements Michelin SCA,0.26%
91,"Hang Seng Bank, Limited",0.26%
92,Evraz PLC,0.26%
93,Svenska Handelsbanken AB Class A,0.26%
94,Danske Bank A/S,0.26%
95,"Sekisui House, Ltd.",0.26%
96,Legal & General Group Plc,0.26%
97,Evonik Industries AG,0.26%
98,Terna S.p.A.,0.24%
99,Oversea-Chinese Banking Corporation Limited,0.24%
100,Power Assets Holdings Limited,0.24%
101,Antofagasta plc,0.23%
102,Pandora A/S,0.22%
103,Veolia Environnement SA,0.22%
104,"ENEOS Holdings, Inc.",0.22%
105,United Overseas Bank Ltd. (Singapore),0.22%
106,CaixaBank SA,0.21%
107,Mowi ASA,0.20%
108,Covestro AG,0.20%
109,Hannover Ruck SE,0.19%
110,Red Electrica Corp. SA,0.19%
111,Royal KPN NV,0.19%
112,Stora Enso Oyj Class R,0.19%
113,Aker BP ASA,0.19%
114,Adecco Group AG,0.19%
115,Mitsubishi Chemical Holdings Corporation,0.18%
116,AGL Energy Limited,0.18%
117,Meridian Energy Limited,0.18%
118,China Resources Power Holdings Co. Ltd.,0.18%
119,Elisa Oyj Class A,0.18%
120,Marubeni Corporation,0.18%
121,Sinotruk Hong Kong Ltd.,0.18%
122,OMV AG,0.18%
123,Spark New Zealand Limited,0.17%
124,Alumina Limited,0.17%
125,Henderson Land Development Co. Ltd.,0.17%
126,Aisin Seiki Co Ltd,0.17%
127,Nitto Denko Corp.,0.17%
128,"MS&AD Insurance Group Holdings, Inc.",0.17%
129,Admiral Group plc,0.16%
130,Sunrise Communications Group Ltd.,0.16%
131,APA Group,0.16%
132,Standard Life Aberdeen PLC,0.16%
133,South32 Ltd.,0.16%
134,NN Group N.V.,0.16%
135,United Utilities Group PLC,0.16%
136,SUEZ SA,0.16%
137,Solvay SA,0.15%
138,GALP Energia SGPS SA Class B,0.15%
139,ABN AMRO Bank NV Depositary receipts,0.15%
140,Proximus SA de droit public,0.15%
141,Lenovo Group Limited,0.15%
142,PCCW Limited,0.15%
143,Enagas SA,0.14%
144,SKF AB Class B,0.14%
145,H. Lundbeck A/S,0.14%
146,Valeo SA,0.14%
147,BE Semiconductor Industries N.V.,0.14%
148,UnipolSai Assicurazioni S.p.A.,0.14%
149,"Kansai Electric Power Company, Incorporated",0.14%
150,"Japan Exchange Group, Inc.",0.14%
151,Haseko Corporation,0.14%
152,New World Development Co. Ltd.,0.14%
153,Severn Trent Plc,0.14%
154,Hochtief AG,0.14%
155,Hang Lung Properties Limited,0.13%
156,Boliden AB,0.13%
157,Actividades de Construccion y Servicios SA,0.13%
158,Poste Italiane SpA,0.13%
159,Mondi plc,0.13%
160,CapitaLand Limited,0.13%
161,"Lawson, Inc.",0.13%
162,Aurizon Holdings Ltd.,0.13%
163,Tabcorp Holdings Limited,0.13%
164,Pennon Group Plc,0.13%
165,freenet AG,0.12%
166,Publicis Groupe SA,0.12%
167,Suncorp Group Limited,0.12%
168,Gjensidige Forsikring ASA,0.12%
169,"Hitachi Construction Machinery Co., Ltd.",0.12%
170,J Sainsbury plc,0.12%
171,Kesko Oyj Class B,0.11%
172,"Yamaha Motor Co., Ltd.",0.11%
173,Swiss Life Holding AG,0.11%
174,Orion Oyj Class B,0.11%
175,Crown Resorts Limited,0.11%
176,Phoenix Group Holdings plc,0.11%
177,Genting Singapore Limited,0.11%
178,"Resona Holdings, Inc.",0.11%
179,AusNet Services Limited,0.11%
180,LIXIL Group Corp.,0.11%
181,"Mitsubishi Gas Chemical Company, Inc.",0.11%
182,"Sumitomo Chemical Co., Ltd.",0.11%
183,Mediobanca S.p.A.,0.11%
184,Coca-Cola Amatil Limited,0.11%
185,Singapore Technologies Engineering Ltd,0.11%
186,Erste Group Bank AG,0.11%
187,CNP Assurances SA,0.10%
188,QBE Insurance Group Limited,0.10%
189,Icade SA,0.10%
190,Ampol Limited,0.10%
191,Keppel Corporation Limited,0.10%
192,ageas SA/NV,0.10%
193,Shimizu Corporation,0.10%
194,Siltronic AG,0.10%
195,JB Hi-Fi Limited,0.10%
196,Mercury NZ Ltd.,0.10%
197,Nokian Renkaat Oyj,0.10%
198,DWS Group GmbH & Co. KGaA,0.10%
199,Banca Mediolanum SpA,0.10%
200,Covivio SA,0.10%
201,"Daito Trust Construction Co., Ltd.",0.10%
202,Talanx AG,0.10%
203,China Jinmao Holdings Group Limited,0.09%
204,SUMCO Corporation,0.09%
205,Seiko Epson Corp.,0.09%
206,voestalpine AG,0.09%
207,TietoEVRY Oyj,0.09%
208,Venture Corporation Limited,0.09%
209,TUI AG,0.09%
210,Daiwa Securities Group Inc.,0.09%
211,Singapore Exchange Ltd.,0.09%
212,NetLink NBN Trust,0.09%
213,Italgas SpA,0.09%
214,Axfood AB,0.09%
215,Klepierre SA,0.09%
216,Sino Land Co. Ltd.,0.09%
217,"Chugoku Electric Power Co., Inc.",0.09%
218,Intrum AB,0.09%
219,ALD SA,0.09%
220,Tosoh Corporation,0.08%
221,A2A S.p.A.,0.08%
222,easyJet plc,0.08%
223,St. James's Place Plc,0.08%
224,Imerys SA,0.08%
225,NSK Ltd.,0.08%
226,Bank Leumi Le-Israel Ltd.,0.08%
227,Spark Infrastructure Group,0.08%
228,Vector Limited,0.08%
229,Osterreichische Post AG,0.08%
230,"Zardoya Otis, S.A.",0.08%
231,Genesis Energy Limited,0.08%
232,Tate & Lyle PLC,0.08%
233,EQUITY OTHER,0.08%
234,ICL Group Ltd.,0.08%
235,Mapfre SA,0.08%
236,Magellan Financial Group Ltd,0.08%
237,StarHub Ltd,0.08%
238,Star Entertainment Group Limited,0.08%
239,METRO AG,0.07%
240,Shougang Fushan Resources Group Limited,0.07%
241,Shenzhen Investment Limited,0.07%
242,Telecom Italia Rsp,0.07%
243,ANDRITZ AG,0.07%
244,DIC Corporation,0.07%
245,"ITOCHU ENEX CO., LTD.",0.07%
246,Eutelsat Communications SA,0.07%
247,Societe BIC SA,0.07%
248,ERG S.p.A.,0.07%
249,Baloise-Holding AG,0.07%
250,Boral Limited,0.07%
251,Holmen AB Class B,0.07%
252,Contact Energy Limited,0.07%
253,Aurubis AG,0.07%
254,Acea S.p.A.,0.07%
255,Elkem ASA,0.07%
256,"SBI Holdings, Inc.",0.07%
257,Vontobel Holding AG,0.07%
258,"Mitsui Chemicals, Inc.",0.07%
259,Sojitz Corp.,0.07%
260,JSR Corp.,0.07%
261,Gaztransport & Technigaz SA,0.07%
262,BAWAG Group AG,0.06%
263,NetEnt AB Class B,0.06%
264,AGRANA Beteiligungs-AG,0.06%
265,Sulzer AG,0.06%
266,Toyota Boshoku Corp.,0.06%
267,"Yuexiu Property Co., Ltd.",0.06%
268,YIT Oyj,0.06%
269,ASR Nederland NV,0.06%
270,Banca Generali S.p.A.,0.06%
271,Chorus Limited,0.06%
272,"Sumitomo Rubber Industries, Ltd.",0.06%
273,"Sankyo Co., Ltd.",0.06%
274,China Power International Development Ltd,0.06%
275,"AMADA Co., Ltd.",0.06%
276,T-Gaia Corporation,0.06%
277,Hastings Group Holdings Plc,0.06%
278,Nikon Corp.,0.06%
279,Bodycote plc,0.06%
280,JM AB,0.06%
281,Azimut Holding Spa,0.06%
282,"Mixi, Inc.",0.06%
283,ENAV S.p.A.,0.06%
284,"Bankia, S.A.",0.06%
285,CITIC Telecom International Holdings Limited,0.06%
286,"Asahi Holdings, Inc.",0.06%
287,Lassila & Tikanoja Oyj,0.06%
288,Premier Investments Limited,0.06%
289,"Hanwa Co., Ltd.",0.06%
290,Daily Mail & General Trust plc Class A,0.06%
291,Bankinter SA,0.06%
