,Name,Allocation
0,Apple Inc.,6.19%
1,Microsoft Corporation,4.82%
2,Procter & Gamble Company,2.76%
3,Celanese Corporation,2.45%
4,"NextEra Energy, Inc.",2.34%
5,Reliance Steel & Aluminum Co.,2.33%
6,LyondellBasell Industries NV,2.13%
7,"Merck & Co., Inc.",1.93%
8,Alphabet Inc. Class A,1.78%
9,"Molina Healthcare, Inc.",1.78%
10,Philip Morris International Inc.,1.77%
11,Herbalife Nutrition Ltd.,1.73%
12,"Bio-Rad Laboratories, Inc. Class A",1.72%
13,Amgen Inc.,1.71%
14,Altria Group Inc,1.66%
15,"Zoetis, Inc. Class A",1.64%
16,Bristol-Myers Squibb Company,1.64%
17,Campbell Soup Company,1.60%
18,Humana Inc.,1.57%
19,Vistra Corp.,1.57%
20,ConocoPhillips,1.54%
21,Phillips 66,1.50%
22,Hershey Company,1.49%
23,Medtronic Plc,1.43%
24,"Medical Properties Trust, Inc.",1.42%
25,Valero Energy Corporation,1.42%
26,ResMed Inc.,1.37%
27,"Facebook, Inc. Class A",1.31%
28,Visa Inc. Class A,1.30%
29,McKesson Corporation,1.29%
30,HollyFrontier Corporation,1.22%
31,Mastercard Incorporated Class A,1.18%
32,"Arrowhead Pharmaceuticals, Inc.",1.18%
33,Biogen Inc.,1.16%
34,"Tyson Foods, Inc. Class A",1.16%
35,"Spirit Realty Capital, Inc.",1.16%
36,"Host Hotels & Resorts, Inc.",1.10%
37,"Home Depot, Inc.",1.06%
38,Jazz Pharmaceuticals Plc,1.04%
39,FirstEnergy Corp.,1.01%
40,"Brixmor Property Group, Inc.",0.97%
41,"Universal Health Services, Inc. Class B",0.94%
42,"S&P Global, Inc.",0.89%
43,Generac Holdings Inc.,0.88%
44,Intel Corporation,0.84%
45,Accenture Plc Class A,0.81%
46,QUALCOMM Incorporated,0.79%
47,Texas Instruments Incorporated,0.73%
48,Target Corporation,0.72%
49,Moody's Corporation,0.71%
50,Oracle Corporation,0.68%
51,Cummins Inc.,0.65%
52,Citigroup Inc.,0.58%
53,PACCAR Inc,0.58%
54,Lockheed Martin Corporation,0.58%
55,"AutoZone, Inc.",0.55%
56,"Ameriprise Financial, Inc.",0.54%
57,Booking Holdings Inc.,0.53%
58,Lam Research Corporation,0.52%
59,AT&T Inc.,0.51%
60,Comcast Corporation Class A,0.51%
61,KLA Corporation,0.51%
62,"Copart, Inc.",0.50%
63,Allstate Corporation,0.50%
64,"Applied Materials, Inc.",0.50%
65,"PulteGroup, Inc.",0.49%
66,"Skyworks Solutions, Inc.",0.49%
67,"Teradyne, Inc.",0.48%
68,"FTI Consulting, Inc.",0.46%
69,"NVR, Inc.",0.46%
70,"Manhattan Associates, Inc.",0.44%
71,Synchrony Financial,0.44%
72,Check Point Software Technologies Ltd.,0.44%
73,"frontdoor, Inc.",0.42%
74,"Hartford Financial Services Group, Inc.",0.42%
75,Arch Capital Group Ltd.,0.42%
76,Discover Financial Services,0.41%
77,Gentex Corporation,0.41%
78,Capital One Financial Corporation,0.40%
79,"Micron Technology, Inc.",0.39%
80,Essent Group Ltd.,0.39%
81,"Ross Stores, Inc.",0.38%
82,"Popular, Inc.",0.38%
83,"MasTec, Inc.",0.37%
84,"Allison Transmission Holdings, Inc.",0.37%
85,"Activision Blizzard, Inc.",0.37%
86,ManpowerGroup Inc.,0.37%
87,"Paychex, Inc.",0.36%
88,"Paycom Software, Inc.",0.36%
89,Radian Group Inc.,0.34%
90,Western Union Company,0.33%
91,CACI International Inc Class A,0.32%
92,Electronic Arts Inc.,0.31%
93,"KBR, Inc.",0.30%
94,Amdocs Limited,0.30%
95,"Match Group, Inc.",0.28%
96,"Cirrus Logic, Inc.",0.27%
97,"Cable One, Inc.",0.20%
98,"Discovery, Inc. Class A",0.15%
99,"TEGNA, Inc.",0.13%
100,Norwegian Cruise Line Holdings Ltd.,0.13%
101,U.S. Dollar,0.06%
