,Name,Allocation
0,"Teradyne, Inc.",0.88%
1,Catalent Inc,0.85%
2,"Etsy, Inc.",0.84%
3,FactSet Research Systems Inc.,0.79%
4,Fair Isaac Corporation,0.76%
5,Pool Corporation,0.76%
6,Cognex Corporation,0.69%
7,Trimble Inc.,0.67%
8,"Monolithic Power Systems, Inc.",0.66%
9,Masimo Corporation,0.66%
10,"Molina Healthcare, Inc.",0.66%
11,Quidel Corporation,0.65%
12,"Brown & Brown, Inc.",0.64%
13,"Medical Properties Trust, Inc.",0.64%
14,RPM International Inc.,0.63%
15,Bio-Techne Corporation,0.63%
16,"Essential Utilities, Inc.",0.61%
17,U.S. Dollar,0.60%
18,Nordson Corporation,0.60%
19,Generac Holdings Inc.,0.59%
20,"Charles River Laboratories International, Inc.",0.59%
21,"CyrusOne, Inc.",0.58%
22,"Cable One, Inc.",0.58%
23,Lennox International Inc.,0.56%
24,"Royal Gold, Inc.",0.55%
25,Ciena Corporation,0.55%
26,RenaissanceRe Holdings Ltd.,0.54%
27,PTC Inc.,0.53%
28,Graco Inc.,0.53%
29,Camden Property Trust,0.53%
30,"SolarEdge Technologies, Inc.",0.52%
31,"Trex Company, Inc.",0.48%
32,"Ceridian HCM Holding, Inc.",0.48%
33,"Boston Beer Company, Inc. Class A",0.47%
34,Chemed Corporation,0.47%
35,"Watsco, Inc.",0.46%
36,Service Corporation International,0.46%
37,Toro Company,0.46%
38,"Amedisys, Inc.",0.45%
39,Alleghany Corporation,0.45%
40,"Cree, Inc.",0.45%
41,Universal Display Corporation,0.44%
42,"Aptargroup, Inc.",0.44%
43,"Omega Healthcare Investors, Inc.",0.44%
44,"Penumbra, Inc.",0.44%
45,Hubbell Incorporated Class B,0.44%
46,Repligen Corporation,0.43%
47,"Exelixis, Inc.",0.42%
48,"MKS Instruments, Inc.",0.42%
49,Caesars Entertainment Corporation,0.42%
50,"Lumentum Holdings, Inc.",0.42%
51,UGI Corporation,0.42%
52,WEX Inc.,0.41%
53,"XPO Logistics, Inc.",0.41%
54,"PRA Health Sciences, Inc.",0.41%
55,"Williams-Sonoma, Inc.",0.41%
56,Encompass Health Corporation,0.41%
57,New York Times Company Class A,0.40%
58,"Grubhub, Inc.",0.40%
59,Gentex Corporation,0.40%
60,OGE Energy Corp.,0.40%
61,Carlisle Companies Incorporated,0.39%
62,Owens Corning,0.39%
63,SEI Investments Company,0.39%
64,"Hill-Rom Holdings, Inc.",0.39%
65,"Thor Industries, Inc.",0.38%
66,Reliance Steel & Aluminum Co.,0.38%
67,Scotts Miracle-Gro Company Class A,0.37%
68,Kilroy Realty Corporation,0.37%
69,"Donaldson Company, Inc.",0.37%
70,"National Retail Properties, Inc.",0.37%
