,Name,Allocation
0,Berkshire Hathaway Inc. Class B,7.11%
1,JPMorgan Chase & Co.,5.26%
2,Bank of America Corp,3.48%
3,AIA Group Limited,2.00%
4,Royal Bank of Canada,1.87%
5,Citigroup Inc.,1.83%
6,"BlackRock, Inc.",1.60%
7,Allianz SE,1.58%
8,HSBC Holdings Plc,1.58%
9,Commonwealth Bank of Australia,1.58%
10,Wells Fargo & Company,1.57%
11,"S&P Global, Inc.",1.54%
12,Toronto-Dominion Bank,1.51%
13,China Construction Bank Corporation Class H,1.29%
14,American Express Company,1.13%
15,"Goldman Sachs Group, Inc.",1.11%
16,CME Group Inc. Class A,1.10%
17,Morgan Stanley,1.08%
18,"Marsh & McLennan Companies, Inc.",1.05%
19,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.02%
20,Hong Kong Exchanges & Clearing Ltd.,1.01%
21,"Intercontinental Exchange, Inc.",1.01%
22,Chubb Limited,0.99%
23,Zurich Insurance Group Ltd,0.99%
24,Progressive Corporation,0.94%
25,"Mitsubishi UFJ Financial Group, Inc.",0.92%
26,Bank of Nova Scotia,0.91%
27,Truist Financial Corporation,0.89%
28,U.S. Bancorp,0.87%
29,BNP Paribas SA Class A,0.87%
30,Industrial and Commercial Bank of China Limited Class H,0.83%
31,Brookfield Asset Management Inc. Class A,0.83%
32,UBS Group AG,0.82%
33,Moody's Corporation,0.81%
34,Aon Plc Class A,0.81%
35,"PNC Financial Services Group, Inc.",0.80%
36,Westpac Banking Corporation,0.79%
37,Prudential plc,0.73%
38,National Australia Bank Limited,0.72%
39,AXA SA,0.71%
40,Charles Schwab Corporation,0.70%
41,Munich Reinsurance Company,0.70%
42,"Sumitomo Mitsui Financial Group, Inc.",0.70%
43,Intesa Sanpaolo S.p.A.,0.67%
44,Australia and New Zealand Banking Group Limited,0.66%
45,Bank of Montreal,0.65%
46,London Stock Exchange Group plc,0.65%
47,Banco Santander S.A.,0.65%
48,Deutsche Boerse AG,0.62%
49,"Mizuho Financial Group, Inc.",0.61%
50,Canadian Imperial Bank of Commerce,0.58%
51,"Tokio Marine Holdings, Inc.",0.57%
52,MSCI Inc. Class A,0.56%
53,T. Rowe Price Group,0.55%
54,ING Groep NV,0.55%
55,Macquarie Group Limited,0.54%
56,Allstate Corporation,0.53%
57,Capital One Financial Corporation,0.52%
58,Bank of New York Mellon Corporation,0.52%
59,"MetLife, Inc.",0.51%
60,Manulife Financial Corporation,0.51%
61,"Travelers Companies, Inc.",0.51%
62,Investor AB Class B,0.51%
63,DBS Group Holdings Ltd,0.48%
64,Credit Suisse Group AG,0.48%
65,"Prudential Financial, Inc.",0.48%
66,Aflac Incorporated,0.47%
67,Willis Towers Watson Public Limited Company,0.46%
68,Lloyds Banking Group plc,0.46%
69,Bank of China Limited Class H,0.46%
70,Oversea-Chinese Banking Corporation Limited,0.45%
71,Nordea Bank Abp,0.45%
72,"American International Group, Inc.",0.44%
73,Sun Life Financial Inc.,0.44%
74,State Street Corporation,0.43%
75,Swiss Re AG,0.42%
76,Barclays PLC,0.41%
77,"B3 SA - Brasil, Bolsa, Balcao",0.40%
78,Itau Unibanco Holding S.A. Sponsored ADR Pfd,0.37%
79,UniCredit S.p.A.,0.36%
80,United Overseas Bank Ltd. (Singapore),0.36%
81,Arthur J. Gallagher & Co.,0.36%
82,"Banco Bilbao Vizcaya Argentaria, S.A.",0.35%
83,"China Merchants Bank Co., Ltd. Class H",0.34%
84,KBC Group N.V.,0.34%
85,Deutsche Bank AG,0.34%
86,First Republic Bank,0.34%
87,Sampo Oyj Class A,0.34%
88,MarketAxess Holdings Inc.,0.34%
89,Assicurazioni Generali S.p.A.,0.34%
90,"Ameriprise Financial, Inc.",0.33%
91,Partners Group Holding AG,0.33%
92,China Life Insurance Co. Ltd. Class H,0.32%
93,Legal & General Group Plc,0.31%
94,National Bank of Canada,0.30%
95,"Nomura Holdings, Inc.",0.30%
96,Northern Trust Corporation,0.30%
97,"Dai-ichi Life Holdings,Inc.",0.30%
98,Banco Bradesco S.A. Sponsored ADR Pfd,0.29%
99,ORIX Corporation,0.29%
100,Skandinaviska Enskilda Banken AB Class A,0.27%
101,Discover Financial Services,0.27%
102,Swedbank AB Class A,0.27%
103,"Nasdaq, Inc.",0.27%
104,Svenska Handelsbanken AB Class A,0.26%
105,Aviva plc,0.26%
106,"Hartford Financial Services Group, Inc.",0.26%
107,DNB ASA,0.26%
108,Fifth Third Bancorp,0.25%
109,Standard Chartered PLC,0.24%
110,"Japan Exchange Group, Inc.",0.24%
111,"Sompo Holdings,Inc.",0.24%
112,"MS&AD Insurance Group Holdings, Inc.",0.24%
113,Swiss Life Holding AG,0.24%
114,M&T Bank Corporation,0.23%
115,Synchrony Financial,0.23%
116,Societe Generale S.A. Class A,0.23%
117,Credit Agricole SA,0.22%
118,CTBC Financial Holding Company Ltd.,0.22%
119,KB Financial Group Inc. Sponsored ADR,0.22%
120,SVB Financial Group,0.22%
121,"Shinhan Financial Group Co., Ltd. Sponsored ADR",0.22%
122,ASX Limited,0.22%
123,Cincinnati Financial Corporation,0.21%
124,KeyCorp,0.21%
125,"Cathay Financial Holdings Co., Ltd.",0.21%
126,E*TRADE Financial Corporation,0.20%
127,3i Group plc,0.20%
128,QBE Insurance Group Limited,0.20%
129,Power Corporation of Canada,0.20%
130,"Hang Seng Bank, Limited",0.20%
131,"Principal Financial Group, Inc.",0.19%
132,Groupe Bruxelles Lambert SA,0.19%
133,Danske Bank A/S,0.19%
134,Regions Financial Corporation,0.19%
135,Hannover Ruck SE,0.19%
136,"Sumitomo Mitsui Trust Holdings, Inc.",0.18%
137,"Citizens Financial Group, Inc.",0.18%
138,Julius Baer Gruppe AG,0.18%
139,U.S. Dollar,0.18%
140,Cboe Global Markets Inc,0.18%
141,NN Group N.V.,0.17%
142,Huntington Bancshares Incorporated,0.16%
143,Grupo Financiero Banorte SAB de CV Class O,0.16%
144,"Raymond James Financial, Inc.",0.16%
145,Kinnevik AB Class B,0.16%
146,Admiral Group plc,0.15%
147,Credicorp Ltd.,0.15%
148,W. R. Berkley Corporation,0.15%
149,Loews Corporation,0.15%
150,"Everest Re Group, Ltd.",0.15%
151,CaixaBank SA,0.15%
152,Insurance Australia Group Limited,0.15%
153,ageas SA/NV,0.14%
154,"Resona Holdings, Inc.",0.14%
155,Globe Life Inc.,0.14%
156,Suncorp Group Limited,0.14%
157,Baloise-Holding AG,0.14%
158,Standard Life Aberdeen PLC,0.14%
159,Itausa - Investimentos Itau SA Pfd,0.14%
160,"Assurant, Inc.",0.13%
161,Erste Group Bank AG,0.13%
162,Daiwa Securities Group Inc.,0.12%
163,St. James's Place Plc,0.12%
