,Name,Allocation
0,Exxon Mobil Corporation,12.74%
1,Chevron Corporation,11.54%
2,Total SE,6.94%
3,BP p.l.c.,5.36%
4,Enbridge Inc.,4.83%
5,Royal Dutch Shell Plc Class A,4.41%
6,Royal Dutch Shell Plc Class B,3.84%
7,TC Energy Corporation,3.36%
8,ConocoPhillips,3.03%
9,Kinder Morgan Inc Class P,1.99%
10,Phillips 66,1.94%
11,Schlumberger NV,1.90%
12,"Williams Companies, Inc.",1.89%
13,"EOG Resources, Inc.",1.87%
14,Suncor Energy Inc.,1.80%
15,Eni S.p.A.,1.74%
16,Canadian Natural Resources Limited,1.70%
17,Marathon Petroleum Corporation,1.69%
18,Neste Corporation,1.61%
19,Valero Energy Corporation,1.57%
20,CNOOC Limited,1.36%
21,Petroleo Brasileiro SA Sponsored ADR Pfd,1.33%
22,Equinor ASA,1.28%
23,Pioneer Natural Resources Company,1.23%
24,Halliburton Company,1.02%
25,Pembina Pipeline Corporation,1.01%
26,Woodside Petroleum Ltd,1.00%
27,Hess Corporation,0.92%
28,"ENEOS Holdings, Inc.",0.91%
29,"ONEOK, Inc.",0.88%
30,Occidental Petroleum Corporation,0.88%
31,China Petroleum & Chemical Corporation Class H,0.83%
32,Repsol SA,0.83%
33,Petroleo Brasileiro SA Sponsored ADR,0.82%
34,Baker Hughes Company Class A,0.75%
35,Concho Resources Inc.,0.70%
36,Cabot Oil & Gas Corporation,0.57%
37,Santos Limited,0.51%
38,Origin Energy Limited,0.51%
39,INPEX CORPORATION,0.48%
40,"Diamondback Energy, Inc.",0.47%
41,Apache Corporation,0.40%
42,Cenovus Energy Inc.,0.37%
43,EQUITY OTHER,0.36%
44,GALP Energia SGPS SA Class B,0.36%
45,"Noble Energy, Inc.",0.35%
46,OMV AG,0.35%
47,"National Oilwell Varco, Inc.",0.34%
48,Inter Pipeline Ltd.,0.33%
49,Cameco Corporation,0.32%
50,Marathon Oil Corporation,0.32%
51,Devon Energy Corporation,0.30%
52,Oil Search Limited,0.29%
53,U.S. Dollar,0.29%
54,HollyFrontier Corporation,0.27%
55,Imperial Oil Limited,0.27%
56,TechnipFMC Plc,0.24%
57,Ecopetrol SA Sponsored ADR,0.20%
58,Ultrapar Participacoes S.A. Sponsored ADR,0.20%
59,Tenaris S.A.,0.20%
60,Empresas Copec S.A.,0.19%
61,DERIVATIVE SECURITIES (OTHER),0.01%
62,MUTUAL FUND (OTHER),0.01%
