,Name,Allocation
0,FedEx Corporation,1.48%
1,"United Parcel Service, Inc. Class B",1.46%
2,Apple Inc.,1.37%
3,NVIDIA Corporation,1.33%
4,QUALCOMM Incorporated,1.24%
5,Target Corporation,1.23%
6,"Amazon.com, Inc.",1.20%
7,"Lowe's Companies, Inc.",1.20%
8,PayPal Holdings Inc,1.18%
9,Thermo Fisher Scientific Inc.,1.18%
10,Danaher Corporation,1.15%
11,Procter & Gamble Company,1.11%
12,"salesforce.com, inc.",1.11%
13,Accenture Plc Class A,1.10%
14,"Netflix, Inc.",1.10%
15,"Charter Communications, Inc. Class A",1.10%
16,"Home Depot, Inc.",1.09%
17,"Facebook, Inc. Class A",1.09%
18,Adobe Inc.,1.09%
19,Costco Wholesale Corporation,1.08%
20,Union Pacific Corporation,1.08%
21,Pfizer Inc.,1.08%
22,Abbott Laboratories,1.08%
23,Berkshire Hathaway Inc. Class B,1.07%
24,"NextEra Energy, Inc.",1.07%
25,"NIKE, Inc. Class B",1.06%
26,Microsoft Corporation,1.06%
27,"Mondelez International, Inc. Class A",1.06%
28,Texas Instruments Incorporated,1.06%
29,Mastercard Incorporated Class A,1.05%
30,Caterpillar Inc.,1.05%
31,McDonald's Corporation,1.05%
32,Walmart Inc.,1.05%
33,"Merck & Co., Inc.",1.04%
34,Altria Group Inc,1.04%
35,Philip Morris International Inc.,1.04%
36,Bristol-Myers Squibb Company,1.04%
37,Emerson Electric Co.,1.03%
38,Morgan Stanley,1.03%
39,Walt Disney Company,1.03%
40,"BlackRock, Inc.",1.03%
41,UnitedHealth Group Incorporated,1.03%
42,Booking Holdings Inc.,1.02%
43,Comcast Corporation Class A,1.02%
44,Kraft Heinz Company,1.02%
45,Amgen Inc.,1.01%
46,Honeywell International Inc.,1.01%
47,"DuPont de Nemours, Inc.",1.01%
48,Johnson & Johnson,1.00%
49,Colgate-Palmolive Company,1.00%
50,Visa Inc. Class A,0.99%
51,Medtronic Plc,0.99%
52,Oracle Corporation,0.99%
53,"PepsiCo, Inc.",0.99%
54,"Dow, Inc.",0.98%
55,3M Company,0.97%
56,Verizon Communications Inc.,0.97%
57,Coca-Cola Company,0.97%
58,Eli Lilly and Company,0.97%
59,Ford Motor Company,0.96%
60,General Motors Company,0.96%
61,"AbbVie, Inc.",0.95%
62,Lockheed Martin Corporation,0.95%
63,International Business Machines Corporation,0.94%
64,Starbucks Corporation,0.94%
65,Bank of America Corp,0.94%
66,General Dynamics Corporation,0.93%
67,"Goldman Sachs Group, Inc.",0.93%
68,CVS Health Corporation,0.93%
69,"MetLife, Inc.",0.93%
70,Biogen Inc.,0.92%
71,Allstate Corporation,0.92%
72,Schlumberger NV,0.91%
73,JPMorgan Chase & Co.,0.91%
74,AT&T Inc.,0.90%
75,American Tower Corporation,0.90%
76,Exelon Corporation,0.90%
77,Walgreens Boots Alliance Inc,0.89%
78,American Express Company,0.88%
79,Citigroup Inc.,0.88%
80,U.S. Bancorp,0.87%
81,"Cisco Systems, Inc.",0.87%
82,Duke Energy Corporation,0.87%
83,Southern Company,0.87%
84,Bank of New York Mellon Corporation,0.86%
85,Raytheon Technologies Corporation,0.86%
86,Chevron Corporation,0.86%
87,Kinder Morgan Inc Class P,0.85%
88,"Gilead Sciences, Inc.",0.84%
89,Capital One Financial Corporation,0.84%
90,Boeing Company,0.82%
91,ConocoPhillips,0.81%
92,General Electric Company,0.81%
93,Exxon Mobil Corporation,0.81%
94,"American International Group, Inc.",0.80%
95,"Simon Property Group, Inc.",0.79%
96,Wells Fargo & Company,0.79%
97,Intel Corporation,0.77%
98,Occidental Petroleum Corporation,0.66%
99,Alphabet Inc. Class A,0.52%
100,Alphabet Inc. Class C,0.52%
101,AIM Treasurers Series Funds Inc Premier US Government Money Portfolio Institutional,0.03%
102,U.S. Dollar,0.00%
