,Name,Allocation
0,SVB Financial Group,2.46%
1,First Republic Bank,2.27%
2,"East West Bancorp, Inc.",2.12%
3,Comerica Incorporated,2.10%
4,"PNC Financial Services Group, Inc.",2.06%
5,M&T Bank Corporation,2.02%
6,Fifth Third Bancorp,2.02%
7,"Citizens Financial Group, Inc.",2.01%
8,Truist Financial Corporation,2.01%
9,First Horizon National Corporation,1.99%
10,"Cullen/Frost Bankers, Inc.",1.98%
11,Regions Financial Corporation,1.98%
12,Huntington Bancshares Incorporated,1.98%
13,Western Alliance Bancorp,1.96%
14,"Zions Bancorporation, N.A.",1.94%
15,Synovus Financial Corp.,1.94%
16,KeyCorp,1.94%
17,Signature Bank,1.92%
18,"People's United Financial, Inc.",1.84%
19,"Popular, Inc.",1.80%
20,"Prosperity Bancshares, Inc.(R)",1.76%
21,CIT Group Inc.,1.71%
22,"Commerce Bancshares, Inc.",1.63%
23,Sterling Bancorp,1.50%
24,PacWest Bancorp,1.41%
25,"Independent Bank Group, Inc.",1.38%
26,Bank OZK,1.38%
27,Wintrust Financial Corporation,1.31%
28,TCF Financial Corporation,1.30%
29,"United Bankshares, Inc.",1.20%
30,Webster Financial Corporation,1.18%
31,"BankUnited, Inc.",1.17%
32,"Pinnacle Financial Partners, Inc.",1.16%
33,"Texas Capital Bancshares, Inc.",1.13%
34,Umpqua Holdings Corporation,1.06%
35,"First Hawaiian, Inc.",1.06%
36,"Community Bank System, Inc.",1.01%
37,First Financial Bankshares Inc,1.00%
38,F.N.B. Corporation,0.99%
39,Associated Banc-Corp,0.97%
40,Valley National Bancorp,0.97%
41,South State Corporation,0.94%
42,Investors Bancorp Inc,0.90%
43,Bank of Hawaii Corporation,0.88%
44,BOK Financial Corporation,0.87%
45,"Home BancShares, Inc.",0.84%
46,UMB Financial Corporation,0.83%
47,"First Citizens BancShares, Inc. Class A",0.82%
48,CVB Financial Corp.,0.81%
49,Cadence Bancorporation Class A,0.81%
50,Hancock Whitney Corporation,0.81%
51,BancorpSouth Bank,0.80%
52,"Glacier Bancorp, Inc.",0.75%
53,Independent Bank Corp.,0.70%
54,Old National Bancorp,0.70%
55,"Columbia Banking System, Inc.",0.68%
56,Simmons First National Corporation Class A,0.66%
57,Fulton Financial Corporation,0.64%
58,Cathay General Bancorp,0.60%
59,"Pacific Premier Bancorp, Inc.",0.59%
60,Hilltop Holdings Inc.,0.58%
61,Ameris Bancorp,0.57%
62,First Bancorp,0.56%
63,Atlantic Union Bankshares Corporation,0.54%
64,Westamerica Bancorporation,0.54%
65,First Financial Bancorp.,0.52%
66,"United Community Banks, Inc.",0.50%
67,"First Midwest Bancorp, Inc.",0.50%
68,International Bancshares Corporation,0.49%
69,"Great Western Bancorp, Inc.",0.48%
70,Trustmark Corporation,0.44%
71,Banner Corporation,0.43%
72,ServisFirst Bancshares Inc,0.43%
73,"First Interstate BancSystem, Inc. Class A",0.41%
74,"Veritex Holdings, Inc.",0.40%
75,"Hope Bancorp, Inc.",0.40%
76,Renasant Corporation,0.35%
77,"WesBanco, Inc.",0.34%
78,National Bank Holdings Corporation Class A,0.34%
79,State Street Institutional Liquid Reserves Fund,0.34%
80,Park National Corporation,0.33%
81,Lakeland Financial Corporation,0.32%
82,NBT Bancorp Inc.,0.31%
83,OFG Bancorp,0.31%
84,First Merchants Corporation,0.30%
85,Seacoast Banking Corporation of Florida,0.30%
86,"Southside Bancshares, Inc.",0.28%
87,City Holding Company,0.28%
88,BancFirst Corporation,0.28%
89,"Sandy Spring Bancorp, Inc.",0.28%
90,First Commonwealth Financial Corporation,0.27%
91,"Berkshire Hills Bancorp, Inc.",0.26%
92,"Heartland Financial USA, Inc.",0.26%
93,"Triumph Bancorp, Inc.",0.26%
94,"Eagle Bancorp, Inc.",0.26%
95,"S&T Bancorp, Inc.",0.25%
96,"Live Oak Bancshares, Inc.",0.25%
97,Heritage Financial Corporation,0.23%
98,"Brookline Bancorp, Inc.",0.23%
99,OceanFirst Financial Corp.,0.22%
100,Banc of California Incorporated,0.21%
101,Tompkins Financial Corporation,0.20%
102,First Busey Corporation,0.19%
103,Enterprise Financial Services Corp,0.19%
104,TriCo Bancshares,0.18%
105,"Boston Private Financial Holdings, Inc.",0.18%
106,"Customers Bancorp, Inc.",0.18%
107,FB Financial Corporation,0.18%
108,Central Pacific Financial Corp.,0.17%
109,Preferred Bank,0.17%
110,Bancorp Inc,0.16%
111,"Dime Community Bancshares, Inc.",0.14%
112,"TriState Capital Holdings, Inc.",0.14%
113,"Allegiance Bancshares, Inc.",0.14%
114,"ConnectOne Bancorp, Inc.",0.13%
115,"Midland States Bancorp, Inc.",0.12%
116,First Bancorp,0.12%
117,"Lakeland Bancorp, Inc.",0.12%
118,1st Source Corporation,0.12%
119,Univest Financial Corporation,0.11%
120,"Nicolet Bankshares, Inc.",0.11%
121,"First Foundation, Inc.",0.11%
122,Bryn Mawr Bank Corporation,0.11%
123,Camden National Corporation,0.11%
124,Heritage Commerce Corp,0.09%
125,HarborOne Bancorp Inc,0.09%
126,Independent Bank Corporation,0.09%
127,"QCR Holdings, Inc.",0.09%
128,Peapack-Gladstone Financial Corporation,0.07%
129,"CBTX, Inc.",0.06%
