,Name,Allocation
0,Erste Group Bank AG,16.95%
1,OMV AG,11.87%
2,EQUITY OTHER,8.64%
3,ANDRITZ AG,5.93%
4,Wienerberger AG,5.49%
5,voestalpine AG,5.29%
6,BAWAG Group AG,4.93%
7,Raiffeisen Bank International AG,4.29%
8,CA Immobilien Anlagen AG,4.02%
9,Telekom Austria AG,3.47%
10,IMMOFINANZ AG,3.44%
11,Osterreichische Post AG,3.27%
12,Vienna Insurance Group AG Wiener Versicherung Gruppe,2.69%
13,UNIQA Insurance Group AG,2.40%
14,S IMMO AG,2.32%
15,Lenzing AG,1.92%
16,EVN AG,1.89%
17,AT & S Austria Technologie & Systemtechnik Aktiengesellschaft,1.77%
18,PALFINGER AG,1.37%
19,Semperit Holding AG,1.22%
20,Schoeller-Bleckmann Oilfield Equipment AG,1.12%
21,AGRANA Beteiligungs-AG,1.12%
22,DO & CO Aktiengesellschaft,0.98%
23,Zumtobel Group AG,0.96%
24,PORR AG,0.91%
25,FACC AG,0.62%
26,Kapsch TrafficCom AG,0.55%
27,U.S. Dollar,0.55%
28,MUTUAL FUND (OTHER),0.02%
