,Name,Allocation
0,Supermax Corp. Bhd.,0.53%
1,"Seegene, Inc.",0.53%
2,Unimicron Technology Corp.,0.51%
3,Via Varejo S.A.,0.49%
4,Harmony Gold Mining Co. Ltd.,0.45%
5,TCS Group Holding Plc Sponsored GDR Class A RegS,0.42%
6,"SK Chemicals Co., Ltd.",0.40%
7,"Oneness Biotech Co., Ltd.",0.39%
8,ALTEOGEN Inc.,0.38%
9,"Parade Technologies, Ltd.",0.37%
10,China Youzan Limited,0.33%
11,TOTVS S.A.,0.33%
12,"Shinpoong Pharmaceutical Co., Ltd.",0.32%
13,Kossan Rubber Industries Bhd.,0.31%
14,Crompton Greaves Consumer Electricals Ltd.,0.30%
15,Apollo Hospitals Enterprise Limited,0.28%
16,Voltronic Power Technology Corp.,0.28%
17,Bradespar SA Pfd,0.27%
18,Simplo Technology Co. Ltd.,0.27%
19,"Weimob, Inc.",0.26%
20,Chroma Ate Inc.,0.26%
21,"Macronix International Co., Ltd.",0.26%
22,Tianneng Power International Limited,0.25%
23,U.S. Dollar,0.24%
24,Eneva S.A.,0.24%
25,"International Games System Co., Ltd.",0.24%
26,Sino-American Silicon Products Inc.,0.24%
27,Radiant Opto-Electronics Corp.,0.23%
28,Tripod Technology Corporation,0.23%
29,"Teco Electric & Machinery Co., Ltd.",0.23%
30,PI Industries Limited,0.23%
31,"Genexine, Inc.",0.22%
32,Balkrishna Industries Limited,0.22%
33,"Compeq Manufacturing Co., Ltd.",0.22%
34,"Taiwan Fertilizer Co., Ltd.",0.22%
35,Grupo Aeroportuario del Centro Norte SAB de CV Class B,0.22%
36,"Merida Industry Co., Ltd.",0.22%
37,Asmedia Technology Inc.,0.22%
38,YDUQS Participacoes SA,0.22%
39,Green Cross Corporation,0.22%
40,"Gigabyte Technology Co., Ltd.",0.22%
41,"Elite Material Co., Ltd.",0.21%
42,China MeiDong Auto Holdings Ltd.,0.21%
43,Walsin Lihwa Corporation,0.21%
44,"GeniuS Electronic Optical Co., Ltd.",0.21%
45,AU Small Finance Bank Limited,0.21%
46,"SKC Co., Ltd.",0.21%
47,Chinasoft International Ltd.,0.21%
48,Foschini Group Limited,0.20%
49,Mouwasat Medical Services Co.,0.20%
50,Tianli Education International Holding Limited,0.20%
51,Jindal Steel & Power Ltd.,0.20%
52,Bursa Malaysia Bhd.,0.20%
53,Atul Limited,0.20%
54,Mphasis Limited,0.20%
55,Ashok Leyland Limited,0.19%
56,Eurobank Ergasias Services & Holdings SA,0.19%
57,Epistar Corporation,0.19%
58,Metalurgica Gerdau SA Pfd,0.19%
59,ELAN Microelectronics Corp.,0.19%
60,"21Vianet Group, Inc. Sponsored ADR Class A",0.19%
61,"Makalot Industrial Co., Ltd.",0.19%
62,Inari Amertron Berhad,0.19%
63,"SINBON Electronics Co., Ltd.",0.18%
64,"Flexium Interconnect, Inc.",0.18%
65,Cyrela Brazil Realty SA Empreendimentos e Participacoes,0.18%
66,"IGG, Inc.",0.18%
67,African Rainbow Minerals Limited,0.18%
68,Federal Bank Ltd. (India),0.18%
69,Companhia de Locacao das Americas,0.17%
70,AVI Limited Class Y,0.17%
71,Marfrig Alimentos SA,0.17%
72,Daqo New Energy Corp. Sponsored ADR,0.17%
73,DB HiTek Co. LTD,0.17%
74,Chipbond Technology Corporation,0.17%
75,"Ecopro BM Co., Ltd.",0.17%
76,"ASPEED Technology, Inc.",0.17%
77,"POYA International Co., Ltd.",0.17%
78,"Hansol Chemical Co., Ltd",0.17%
79,"OCI Co., Ltd",0.17%
80,"King Yuan Electronics Co., Ltd.",0.17%
81,E Ink Holdings Inc.,0.16%
82,Rostelecom PJSC,0.16%
83,"HMM CO.,LTD",0.16%
84,Southern Province Cement Co.,0.16%
85,Qualicorp Consultoria e Corretora de Seguros S.A.,0.16%
86,Max Financial Services Limited,0.16%
87,"eMemory Technology, Inc.",0.16%
88,Alchip Technologies Ltd.,0.16%
89,"Great Wall Enterprise Co., Ltd.",0.16%
90,China Grand Pharmaceutical and Healthcare Holdings Ltd,0.16%
91,momo.com Incorporated,0.16%
92,Azul SA Pfd Registered Shs,0.16%
93,Telesites SAB de CV Class B,0.16%
94,Yadea Group Holdings Ltd.,0.15%
95,"Doosan Heavy Industries & Construction Co., Ltd.",0.15%
96,Mahindra & Mahindra Financial Services Ltd.,0.15%
97,Lien Hwa Industrial Holdings Corporation,0.15%
98,Fu Shou Yuan International Group Ltd.,0.15%
99,King's Town Bank,0.15%
100,China Overseas Grand Oceans Group Limited,0.15%
101,"Kiwoom Securities Co., Ltd",0.15%
102,Leeno Industrial Inc.,0.15%
103,Gemdale Properties & Investment Corp. Ltd.,0.15%
104,Asseco Poland S.A.,0.15%
105,"Eternal Materials Co., Ltd.",0.15%
106,Grupo Financiero Galicia SA Sponsored ADR Class B,0.15%
107,Play Communications SA,0.15%
108,"Pharmicell Co., Ltd",0.15%
109,"Hite Jinro Co., Ltd.",0.15%
110,"Taichung Commercial Bank Co., Ltd.",0.15%
111,Taiwan Surface Mounting Technology Corp.,0.15%
112,China SCE Group Holdings Limited,0.15%
113,Fideicomiso PLA Administradora Industrial S de RL de CV,0.15%
114,Feng Hsin Steel Co. Ltd.,0.15%
115,"United Integrated Services Co., Ltd.",0.15%
116,Times Neighborhood Holdings Ltd.,0.15%
117,Doha Bank,0.15%
118,Voltas Limited,0.15%
119,Chong Kun Dang Pharmaceutical Corp.,0.15%
120,Linx SA,0.15%
121,NATCO Pharma Limited,0.15%
122,"Bukwang Pharmaceutical Co., Ltd.",0.14%
123,Nan Ya Printed Circuit Board Corporation,0.14%
124,MRV Engenharia e Participacoes S.A.,0.14%
125,"Fanhua, Inc. Sponsored ADR",0.14%
126,TIME dotCom Bhd.,0.14%
127,"Mezzion Pharma Co., Ltd.",0.14%
128,China Petrochemical Development Corporation,0.14%
129,AIA Engineering Limited,0.14%
130,WHA Corporation Public Company Limited NVDR,0.14%
131,Parque Arauco S.A.,0.14%
132,Locaweb Servicos de Internet SA,0.14%
133,Astral Poly Technik Limited,0.14%
134,Bayer Cropscience India Limited,0.14%
135,"Merry Electronics Co., Ltd.",0.14%
136,COFCO Meat Holdings Limited,0.14%
137,Glenmark Pharmaceuticals Limited,0.14%
138,"Cellivery Therapeutics, Inc.",0.14%
139,"China Dongxiang (Group) Co., Ltd.",0.14%
140,"Iljin Materials Co., Ltd.",0.14%
141,Tata Power Company Limited,0.14%
142,"Il-Yang Pharmaceutical Co., Ltd",0.14%
143,"Lotes Co., Ltd",0.14%
144,TCL Electronics Holdings Limited,0.14%
145,Sistema PJSFC Sponsored GDR RegS,0.14%
146,Vodafone Idea Ltd,0.14%
147,"SK Materials Co., Ltd",0.14%
148,Qisda Corporation,0.14%
149,Ever Sunshine Lifestyle Services Group Limited,0.14%
150,Com2us Corporation,0.14%
151,General Interface Solution (GIS) Holding Ltd.,0.14%
152,Bolsa Mexicana de Valores SAB de CV Class A,0.14%
153,LifeTech Scientific Corporation,0.14%
154,"Dongjin Semichem Co., Ltd",0.14%
155,Embraer S.A.,0.13%
156,BizLink Holding Inc.,0.13%
157,Air Arabia PJSC,0.13%
158,Fleury SA,0.13%
159,"Doosan Infracore Co., Ltd",0.13%
160,Hebei Construction Group Co. Ltd. Class H,0.13%
161,FIBRA Macquarie Mexico,0.13%
162,Qatar Navigation QSC,0.13%
163,Alpha Bank AE,0.13%
164,Taiwan Union Technology Corporation,0.13%
165,Cia de Saneamento do Parana SA - Sanepar Units Cons of 1 Sh + 4 Pfd Shs,0.13%
166,Duratex S.A.,0.13%
167,Escorts Limited,0.13%
168,Fortis Healthcare Ltd.,0.13%
169,Transmissora Alianca De Energia Eletrica S.A. Unit,0.13%
170,CREDIT BANK OF MOSCOW (public joint-stock company),0.13%
171,Yinson Holdings Bhd.,0.13%
172,Huabao International Holdings Limited,0.13%
173,Corporacion Inmobiliaria Vesta S.A.B. de C.V.,0.13%
174,"360 Finance, Inc. ADR Class A",0.13%
175,Grupo Argos S.A.,0.13%
176,Netcare Limited,0.13%
177,Far Eastern Department Stores Ltd.,0.13%
178,"Nongshim Co., Ltd.",0.13%
179,"TCI Co., Ltd.",0.13%
180,Redefine Properties Ltd.,0.13%
181,"Hugel, Inc.",0.13%
182,Laurus Labs Ltd.,0.13%
183,MiTAC Holdings Corp.,0.13%
184,Mobile Telecommunications Co. Saudi Arabia,0.13%
185,RBL Bank Ltd.,0.13%
186,"Hanssem Co., Ltd",0.13%
187,"Taiwan Secom Co., Ltd.",0.13%
188,Maoyan Entertainment,0.13%
189,MYTILINEOS S.A.,0.13%
190,"Hyundai Elevator Co., Ltd",0.13%
191,Far Eastern International Bank,0.13%
192,Jubilant Life Sciences Limited,0.12%
193,CESP - Companhia Energetica de Sao Paulo Class B,0.12%
194,Medy-Tox Inc.,0.12%
195,Qassim Cement Co.,0.12%
196,"EO Technics Co., Ltd",0.12%
197,IDFC First Bank Ltd.,0.12%
198,Tata Communications Limited,0.12%
199,Srf Limited,0.12%
200,"Hana Microelectronics Public Co., Ltd. NVDR",0.12%
201,Koh Young Technology Inc.,0.12%
202,"Hotai Finance Co., Ltd.",0.12%
203,Qatar Insurance Co.,0.12%
204,"Prologis Property Mexico, S.A. de C.V.",0.12%
205,Apollo Tyres Limited.,0.12%
206,La Comer SAB de CV Ctf de Participacion Ordinario Cons of 3 Shs -B- + 1 Sh -C-,0.12%
207,"Hope Education Group Co., Ltd.",0.12%
208,Poly Property Group Co. Ltd.,0.12%
209,Fortress REIT Ltd Class A,0.12%
210,"WONIK IPS CO., LTD.",0.12%
211,Cholamandalam Investment and Finance Co. Ltd.,0.12%
212,Detsky mir PJSC,0.12%
213,Saudia Dairy & Foodstuff Co.,0.12%
214,"United Renewable Energy Co., Ltd.",0.12%
215,Grupo Cementos de Chihuahua,0.12%
216,Sri Trang Agro-Industry Public Co. Ltd. NVDR,0.12%
217,JYP Entertainment Corp,0.12%
218,BlackRock Cash Funds Treasury SL Agency Shares,0.12%
219,"Center Laboratories, Inc.",0.12%
220,Com7 Public Company Limited NVDR,0.12%
221,PT Tower Bersama Infrastructure Tbk,0.12%
222,"MedPacto, Inc.",0.12%
223,Varun Beverages Ltd.,0.12%
224,Enzychem Lifesciences Corp.,0.12%
225,EDP - Energias do Brasil S.A.,0.11%
226,"Hanwha Aerospace Co., Ltd.",0.11%
227,Mando Corp,0.11%
228,"Supalai Public Co., Ltd. NVDR",0.11%
229,Dana Gas,0.11%
230,Truworths International Limited,0.11%
231,ITEQ Corporation,0.11%
232,TXC Corporation,0.11%
233,"Topco Scientific Co., Ltd.",0.11%
234,TTW Public Company Limited NVDR,0.11%
235,"CHA Biotech Co., Ltd.",0.11%
236,Dubai Investment (P.J.S.C),0.11%
237,Coromandel International Limited,0.11%
238,Quality Houses Public Co. Ltd. NVDR,0.11%
239,"IBF Financial Holdings Co., Ltd.",0.11%
240,Yuexiu Real Estate Investment Trust,0.11%
241,Sao Martinho S.A.,0.11%
242,National Bank of Greece S.A.,0.11%
243,Banco Inter SA Units Cons of 1 Sh + 2 Pfd Shs,0.11%
244,Banco Macro SA Sponsored ADR Class B,0.11%
245,Indiabulls Housing Finance Ltd.,0.11%
246,"Huaku Development Co., Ltd.",0.11%
247,TAURON Polska Energia S.A.,0.11%
248,Grape King Bio Ltd.,0.11%
249,Barloworld Limited,0.11%
250,SK Discovery Co. Ltd.,0.11%
251,Indian Hotels Co. Ltd.,0.11%
252,PixArt Imaging Inc.,0.11%
253,Petro Rio SA,0.11%
254,Goldsun Development & Construction Co Ltd,0.11%
255,HengTen Networks Group Limited,0.11%
256,Dr. Lal PathLabs Limited,0.11%
257,Qatar Aluminium Manufacturing Company,0.11%
258,Atlas Corp.,0.11%
259,Syngene International Ltd.,0.11%
260,IGB Real Estate Investment Trust,0.11%
261,Global Unichip Corp.,0.11%
262,Yamamah Saudi Cement Co.,0.11%
263,Genomma Lab Internacional SAB de CV Class B,0.11%
264,NHN KCP Corp.,0.11%
265,Budimex SA,0.11%
266,Yanbu Cement Co.,0.11%
267,"Hanall Biopharma Co., Ltd.",0.11%
268,Godrej Properties Limited,0.11%
269,China Steel Chemical Corporation,0.11%
270,China Water Affairs Group Limited,0.11%
271,"LOTTE Fine Chemical Co,. Ltd.",0.11%
272,"Nankang Rubber Tire Corp., Ltd.",0.11%
273,China South City Holdings Limited,0.11%
274,"Shin Zu Shing Co., Ltd.",0.10%
275,Hexaware Technologies Limited,0.10%
276,Saudi Ground Services Co.,0.10%
277,Banpu Public Co. Ltd. NVDR,0.10%
278,DGB Financial Group Co Ltd,0.10%
279,Sappi Limited,0.10%
280,Gujarat Gas Ltd.,0.10%
281,Seera Holding Group,0.10%
282,Usinas Siderurgicas de Minas Gerais SA-Usiminas Pfd A,0.10%
283,Supreme Industries Limited,0.10%
284,AARTI Industries Ltd,0.10%
285,Sanofi India Limited,0.10%
286,Dongyue Group Limited,0.10%
287,Genertec Universal Medical Group Company Limited,0.10%
288,Sohu.com Limited Sponsored ADR,0.10%
289,"Ecopro Co., Ltd.",0.10%
290,"Yulon Motor Co.,Ltd",0.10%
291,"IS Dongseo Co., Ltd.",0.10%
292,"Dongsuh Companies, Inc.",0.10%
293,"Bangkok Chain Hospital Public Co., Ltd. NVDR",0.10%
294,"China Resources Medical Holdings Co., Ltd.",0.10%
295,"Soulbrain Co., Ltd.",0.10%
296,TTK Prestige Limited,0.10%
297,Ruentex Industries Limited,0.10%
298,Hannstar Display Corp.,0.10%
299,"YFY, Inc.",0.10%
300,"ABL Bio, Inc.",0.10%
301,Sporton International Inc.,0.10%
302,"KCE Electronics Public Co., Ltd. NVDR",0.10%
303,"Daewoong Co., Ltd.",0.10%
304,"JinkoSolar Holding Co., Ltd. Sponsored ADR",0.10%
305,Hyundai Development Co.,0.10%
306,HTC Corporation,0.10%
307,KOLMAR KOREA CO. LTD,0.10%
308,CH. Karnchang Public Co. Ltd. NVDR,0.10%
309,"King Slide Works Co., Ltd.",0.10%
310,Granules India Limited,0.10%
311,"Asia Vital Components Co., Ltd.",0.10%
312,Scientex Bhd.,0.10%
313,Yuexiu Transport Infrastructure Limited,0.10%
314,Jiumaojiu International Holdings Ltd.,0.10%
315,"DongKook Pharmaceutical Co., Ltd.",0.10%
316,"Hota Industrial Manufacturing Co., Ltd.",0.10%
317,Engie Energia Chile S.A.,0.10%
318,Exide Industries Limited,0.10%
319,Aliansce Sonae Shopping Centers S.A.,0.10%
320,Ramco Cements Limited,0.10%
321,Bangchak Corporation Public Company Ltd NVDR,0.10%
322,E-House (China) Enterprise Holdings Limited,0.10%
323,My E.G. Services Bhd.,0.10%
324,Resilient REIT Limited,0.10%
325,Mindtree Limited,0.10%
326,PharmaEssentia Corp.,0.10%
327,Niu Technologies Sponsored ADR Class A,0.10%
328,Frontken Corp. Bhd.,0.10%
329,GemVax & KAEL Co Ltd,0.10%
330,Multi Commodity Exchange of India Limited,0.10%
331,Vina Concha Y Toro S.A.,0.10%
332,EZ TEC Empreendimentos e Participacoes SA,0.10%
333,"COSMAX, Inc.",0.09%
334,V.S. Industry Bhd.,0.09%
335,China Suntien Green Energy Corporation Limited Class H,0.09%
336,"Jentech Precision Industrial Co., Ltd",0.09%
337,"Tong Hsing Electronic Industries ,Ltd.",0.09%
338,Light S.A.,0.09%
339,"Sam Chun Dang Pharm. Co., Ltd.",0.09%
340,"Taeyoung Engineering & Construction Co., Ltd.",0.09%
341,Gillette India Limited,0.09%
342,Wistron Neweb Corporation,0.09%
343,CAP S.A.,0.09%
344,"Greatek Electronics, Inc.",0.09%
345,"Kenda Rubber Industrial Co., Ltd",0.09%
346,Pentamaster Corp. Bhd.,0.09%
347,SM ENTERTAINMENT CO. Ltd.,0.09%
348,Lonking Holdings Limited,0.09%
349,"SK Networks Co., Ltd.",0.09%
350,JSE Limited,0.09%
351,J.K. Cement Ltd.,0.09%
352,Minerva S.A.,0.09%
353,Tube Investments of India Limited,0.09%
354,Vodafone Qatar QSC,0.09%
355,KRUK S.A.,0.09%
356,Omega Geracao SA,0.09%
357,Sundaram Finance Limited,0.09%
358,Saudi Research & Marketing Group,0.09%
359,Qualitas Controladora S.A.B. de C.V. Class I,0.09%
360,KCC Corporation,0.09%
361,"LS Electric Co., Ltd.",0.09%
362,Kinsus Interconnect Technology Corp.,0.09%
363,Shanghai Fudan Microelectronics Group Co. Ltd. Class H,0.09%
364,Torrent Power Limited,0.09%
365,Chilisin Electronics Corp,0.09%
366,Zinus Inc,0.09%
367,Skyworth Group Limited,0.09%
368,Magyar Telekom Telecommunications PLC,0.09%
369,NetDragon Websoft Holdings Limited,0.09%
370,Zhou Hei Ya International Holdings Company Limited,0.09%
371,Nexteer Automotive Group Limited,0.09%
372,PVR Limited,0.09%
373,"TA Chen Stainless Pipe Co., Ltd.",0.09%
374,CTCI Corporation,0.09%
375,Mahanagar Gas Ltd,0.09%
376,Webzen Inc.,0.09%
377,Bata India Ltd,0.09%
378,LS Corp.,0.09%
379,Alupar Investimento SA Unit Cons of 1 Sh + 2 Pfd Shs,0.09%
380,MMG Ltd.,0.09%
381,"SillaJen, Inc.",0.09%
382,Hyundai Rotem Co.,0.09%
383,DRDGOLD Limited,0.09%
384,GCL-Poly Energy Holdings Limited,0.09%
385,"Hyundai Mipo Dockyard Co., Ltd",0.09%
386,Xintec Inc.,0.09%
387,NHN Corporation,0.09%
388,Shougang Fushan Resources Group Limited,0.09%
389,Digital China Holdings Limited,0.09%
390,Thai Vegetable Oil Public Co. Ltd. NVDR,0.09%
391,Sunway Real Estate Investment Trust,0.09%
392,"Sanyang Motor Co., Ltd.",0.09%
393,Alembic Pharmaceuticals Limited,0.09%
394,"LegoChem Biosciences, Inc.",0.09%
395,China Maple Leaf Educational Systems Ltd.,0.09%
396,Pampa Energia SA Sponsored ADR,0.09%
397,"DoubleUGames Co., Ltd.",0.09%
398,"Taiwan Paiho Co., Ltd.",0.09%
399,Emami Limited,0.09%
400,Grand Pacific Petrochemical Corp.,0.09%
401,Cheng Loong Corp.,0.09%
402,Towngas China Co. Ltd.,0.09%
403,Terna Energy S.A.,0.09%
404,"China Logistics Property Holdings Co., Ltd.",0.09%
405,Concord New Energy Group Limited,0.09%
406,"Taiwan Hon Chuan Enterprise Co., Ltd.",0.09%
407,Engro Corporation Limited,0.09%
408,Taiwan Cogeneration Corporation,0.09%
409,Titan Cement International N.V.,0.09%
410,Saudi Pharmaceutical Industries & Medical Appliances Corp.,0.09%
411,AECI Ltd,0.09%
412,Vitrox Corp. Bhd.,0.09%
413,TaiMed Biologics Inc.,0.09%
414,LandMark Optoelectronics Corp.,0.09%
415,"G-treeBNT Co., Ltd.",0.09%
416,PT Bank BTPN Syariah Tbk,0.09%
417,Taiwan Glass Industry Corp.,0.09%
418,United Electronics Co.,0.08%
419,PT Jasa Marga (Persero) Tbk Class B,0.08%
420,Korean Reinsurance Company,0.08%
421,Corporacion Financiera Colombiana SA,0.08%
422,PT Pabrik Kertas Tjiwi Kimia Tbk,0.08%
423,"HLB Life Science Co.,Ltd.",0.08%
424,Serba Dinamik Holdings Bhd,0.08%
425,Cummins India Limited,0.08%
426,Getac Technology Corporation,0.08%
427,Banco del Bajio SA,0.08%
428,"Chong Hong Construction Co., Ltd.",0.08%
429,China New Higher Education Group Ltd,0.08%
430,Capital Securities Corp.,0.08%
431,"Sunny Friend Environmental Technology Co., Ltd.",0.08%
432,Jiayuan International Group Ltd.,0.08%
433,"ChipMOS Technologies, Inc.",0.08%
434,"L & F Co., Ltd.",0.08%
435,Green Cross Holdings Corporation,0.08%
436,United Development Co.,0.08%
437,Sercomm Corp.,0.08%
438,"Kolon Industries, Inc.",0.08%
439,Firich Enterprises Co. Ltd.,0.08%
440,Dubai Financial Market (DFM) - PJSC,0.08%
441,"Arcos Dorados Holdings, Inc. Class A",0.08%
442,"Lotte Tour Development Co., Ltd.",0.08%
443,Tipco Asphalt Public Co. Ltd. NVDR,0.08%
444,Hi Sun Technology (China) Limited,0.08%
445,Shinkong Synthetic Fibers Corporation,0.08%
446,WABCO India Limited,0.08%
447,Gold Circuit Electronics Ltd,0.08%
448,Aeroflot-Russian Airlines PJSC,0.08%
449,Fufeng Group Limited,0.08%
450,Persistent Systems Limited,0.08%
451,M. Dias Branco SA Industria e Comercio de Alimentos,0.08%
452,"Jih Sun Financial Holding Co., Ltd",0.08%
453,"NICE Information Service Co., Ltd.",0.08%
454,Hyundai Wia Corporation,0.08%
455,Bangkok Land Public Co. Ltd. NVDR,0.08%
456,SFA Engineering Corp.,0.08%
457,Q Technology (Group) Co. Ltd.,0.08%
458,Ulker Biskuvi Sanayi A.S.,0.08%
459,"Paradise Co., Ltd",0.08%
460,"Cleanaway Co., Ltd.",0.08%
461,Wah Lee Industrial Corp.,0.08%
462,CESC Ltd,0.08%
463,"OBI Pharma, Inc.",0.08%
464,Sigurd Microelectronics Corp.,0.08%
465,Chularat Hospital PCL NVDR,0.08%
466,Companhia de Saneamento de Minas Gerais,0.08%
467,Ronshine China Holdings Ltd.,0.08%
468,Daesang Corporation,0.08%
469,Youngone Corp.,0.08%
470,Petkim Petrokimya Holding Anonim Sirketi,0.08%
471,CCC SA,0.08%
472,Wafer Works Corp.,0.08%
473,CVC Brasil Operadora e Agencia de Viagens SA,0.08%
474,First Gen Corporation,0.08%
475,Egyptian Financial Group-Hermes Holding Co.,0.08%
476,Yulon Finance Corporation,0.08%
477,"Wilcon Depot, Inc.",0.08%
478,Manappuram Finance Limited,0.08%
479,Ten Square Games SA,0.08%
