,Name,Allocation
0,United States Treasury Notes 1.75% 30-SEP-2022,18.24%
1,United States Treasury Notes 2.5% 15-FEB-2022,17.69%
2,United States Treasury Notes 1.375% 31-JAN-2022,16.96%
3,United States Treasury Notes 2.0% 30-NOV-2022,10.22%
4,United States Treasury Notes 1.75% 30-JUN-2022,10.09%
5,United States Treasury Notes 1.875% 31-JAN-2022,10.05%
6,United States Treasury Notes 2.0% 31-OCT-2022,8.98%
7,TREASURY ISSUES (LONG-TERM),4.83%
8,United States Treasury Notes 1.75% 15-JUL-2022,1.21%
9,MUTUAL FUND (OTHER),0.78%
10,United States Treasury Notes 2.25% 15-APR-2022,0.68%
11,United States Treasury Notes 0.125% 31-MAY-2022,0.26%
12,U.S. Dollar,0.00%
