,Name,Allocation
0,Novartis AG,2.68%
1,Toyota Motor Corp.,2.06%
2,Sanofi,1.69%
3,Siemens AG,1.53%
4,GlaxoSmithKline plc,1.46%
5,Total SE,1.38%
6,Allianz SE,1.30%
7,Commonwealth Bank of Australia,1.29%
8,HSBC Holdings Plc,1.28%
9,BHP Group Ltd,1.19%
10,British American Tobacco p.l.c.,1.11%
11,Iberdrola SA,1.10%
12,Enel SpA,1.09%
13,BP p.l.c.,1.07%
14,Rio Tinto plc,1.00%
15,Schneider Electric SE,0.98%
16,Bayer AG,0.96%
17,Royal Dutch Shell Plc Class A,0.88%
18,Deutsche Telekom AG,0.86%
19,Zurich Insurance Group Ltd,0.80%
20,BASF SE,0.79%
21,Royal Dutch Shell Plc Class B,0.77%
22,KDDI Corporation,0.75%
23,"Mitsubishi UFJ Financial Group, Inc.",0.72%
24,VINCI SA,0.71%
25,BHP Group Plc,0.70%
26,BNP Paribas SA Class A,0.70%
27,ABB Ltd.,0.69%
28,SoftBank Group Corp.,0.67%
29,Westpac Banking Corporation,0.65%
30,Deutsche Post AG,0.65%
31,UBS Group AG,0.64%
32,Anheuser-Busch InBev SA/NV,0.62%
33,Daimler AG,0.62%
34,Prudential plc,0.61%
35,"Honda Motor Co., Ltd.",0.59%
36,Munich Reinsurance Company,0.59%
37,National Australia Bank Limited,0.59%
38,National Grid plc,0.58%
39,AXA SA,0.58%
40,Australia and New Zealand Banking Group Limited,0.54%
41,"Sumitomo Mitsui Financial Group, Inc.",0.54%
42,Banco Santander S.A.,0.53%
43,Vonovia SE,0.53%
44,Intesa Sanpaolo S.p.A.,0.52%
45,"NTT DoCoMo, Inc.",0.49%
46,Royal Ahold Delhaize N.V.,0.49%
47,Compagnie Financiere Richemont SA,0.49%
48,"Mizuho Financial Group, Inc.",0.47%
49,Nippon Telegraph and Telephone Corporation,0.46%
50,Macquarie Group Limited,0.45%
51,ING Groep NV,0.45%
52,CRH Plc,0.44%
53,Anglo American plc,0.44%
54,Volkswagen AG Pref,0.44%
55,Tesco PLC,0.42%
56,"Mitsui & Co.,Ltd",0.40%
57,DBS Group Holdings Ltd,0.39%
58,SoftBank Corp.,0.39%
59,Vodafone Group Plc,0.38%
60,E.ON SE,0.38%
61,Lloyds Banking Group plc,0.38%
62,Fujitsu Limited,0.37%
63,Nordea Bank Abp,0.37%
64,LafargeHolcim Ltd.,0.36%
65,Reckitt Benckiser Group plc,0.36%
66,Mitsubishi Electric Corp.,0.36%
67,Barclays PLC,0.36%
68,"Seven & I Holdings Co., Ltd.",0.36%
69,ENGIE SA,0.35%
70,Eni S.p.A.,0.35%
71,Orange SA,0.34%
72,Japan Tobacco Inc.,0.33%
73,Fanuc Corporation,0.33%
74,Bayerische Motoren Werke AG,0.33%
75,RWE AG,0.33%
76,BAE Systems plc,0.32%
77,Glencore plc,0.32%
78,U.S. Dollar,0.32%
79,Ferguson Plc,0.32%
80,Sandvik AB,0.32%
81,Fortescue Metals Group Ltd,0.31%
82,Capgemini SE,0.31%
83,Oversea-Chinese Banking Corporation Limited,0.31%
84,Compagnie de Saint-Gobain SA,0.30%
85,UniCredit S.p.A.,0.30%
86,Central Japan Railway Company,0.30%
87,Telefonica SA,0.29%
88,Panasonic Corporation,0.28%
89,"Banco Bilbao Vizcaya Argentaria, S.A.",0.28%
90,Fresenius SE & Co. KGaA,0.28%
91,East Japan Railway Company,0.28%
92,Mitsubishi Corporation,0.28%
93,Compagnie Generale des Etablissements Michelin SCA,0.27%
94,Kyocera Corporation,0.27%
95,Komatsu Ltd.,0.27%
96,Sampo Oyj Class A,0.26%
97,Henkel AG & Co. KGaA Pref,0.26%
98,SSE plc,0.26%
99,CK Hutchison Holdings Ltd,0.25%
100,Legal & General Group Plc,0.25%
101,Canon Inc.,0.25%
102,Credit Suisse Group AG,0.25%
103,DENSO CORPORATION,0.25%
104,Assicurazioni Generali S.p.A.,0.25%
105,FUJIFILM Holdings Corp,0.25%
106,Bridgestone Corporation,0.24%
107,Itochu Corporation,0.24%
