,Name,Allocation
0,NVIDIA Corporation,5.00%
1,"Amazon.com, Inc.",4.13%
2,Apple Inc.,3.63%
3,Microsoft Corporation,3.40%
4,"Facebook, Inc. Class A",3.04%
5,Alphabet Inc. Class A,3.01%
6,"Advanced Micro Devices, Inc.",2.17%
7,Intel Corporation,2.16%
8,Alibaba Group Holding Ltd. Sponsored ADR,2.07%
9,Adobe Inc.,2.03%
10,EQUITY OTHER,2.02%
11,"Zscaler, Inc.",1.82%
12,"JD.com, Inc. Sponsored ADR Class A",1.71%
13,"Samsung Electronics Co., Ltd.",1.71%
14,"Palo Alto Networks, Inc.",1.62%
15,"Fortinet, Inc.",1.56%
16,QUALCOMM Incorporated,1.55%
17,Oracle Corporation,1.53%
18,International Business Machines Corporation,1.42%
19,Splunk Inc.,1.40%
20,Accenture Plc Class A,1.37%
21,"Baidu, Inc. Sponsored ADR Class A",1.31%
22,"Equinix, Inc.",1.28%
23,"Ping An Insurance (Group) Company of China, Ltd. Class H",1.27%
24,Broadcom Inc.,1.22%
25,NortonLifeLock Inc.,1.20%
26,"Cisco Systems, Inc.",1.15%
27,"MongoDB, Inc. Class A",1.02%
28,NXP Semiconductors NV,1.01%
29,NICE Ltd Sponsored ADR,1.01%
30,SoftBank Group Corp.,1.01%
31,Infosys Limited Sponsored ADR,1.00%
32,"Nuance Communications, Inc.",0.98%
33,Dell Technologies Inc Class C,0.95%
34,Bank of America Corp,0.94%
35,Check Point Software Technologies Ltd.,0.90%
36,Intuit Inc.,0.89%
37,"Digital Realty Trust, Inc.",0.85%
38,STMicroelectronics NV,0.85%
39,Telefonaktiebolaget LM Ericsson Sponsored ADR Class B,0.81%
40,eBay Inc.,0.79%
41,"Micron Technology, Inc.",0.78%
42,Nippon Telegraph and Telephone Corporation,0.76%
43,NEC Corp.,0.75%
44,Logitech International S.A.,0.75%
45,"Akamai Technologies, Inc.",0.74%
46,Trend Micro Incorporated,0.70%
47,Nokia Oyj Sponsored ADR,0.70%
48,"Cadence Design Systems, Inc.",0.70%
49,Infineon Technologies AG,0.68%
50,Zebra Technologies Corporation Class A,0.68%
51,"Sogou, Inc. Sponsored ADR",0.65%
52,Cognex Corporation,0.64%
53,"FireEye, Inc.",0.64%
54,GDS Holdings Ltd. Sponsored ADR Class A,0.62%
55,Semiconductor Manufacturing International Corp.,0.62%
56,Marvell Technology Group Ltd.,0.61%
57,"VMware, Inc. Class A",0.58%
58,Lattice Semiconductor Corporation,0.57%
59,"Qorvo, Inc.",0.57%
60,Equifax Inc.,0.57%
61,"CyrusOne, Inc.",0.55%
62,Allegion PLC,0.55%
63,Ciena Corporation,0.54%
64,Silicon Laboratories Inc.,0.54%
65,"Ambarella, Inc.",0.49%
66,CyberArk Software Ltd.,0.49%
67,"Qualys, Inc.",0.46%
68,Booz Allen Hamilton Holding Corporation Class A,0.45%
69,Fair Isaac Corporation,0.45%
70,"Iron Mountain, Inc.",0.44%
71,"Juniper Networks, Inc.",0.44%
72,"21Vianet Group, Inc. Sponsored ADR Class A",0.44%
73,Dialog Semiconductor plc,0.44%
74,Western Digital Corporation,0.41%
75,BlackBerry Limited,0.40%
76,Capital One Financial Corporation,0.40%
77,"Itron, Inc.",0.39%
78,"Cloudera, Inc.",0.39%
79,"Alteryx, Inc. Class A",0.38%
80,Wipro Limited Sponsored ADR,0.37%
81,"SK Telecom Co., Ltd.",0.37%
82,"Proofpoint, Inc.",0.36%
83,"Medallia, Inc.",0.35%
84,Software AG,0.34%
85,"Shutterstock, Inc.",0.33%
86,Amdocs Limited,0.32%
87,PCCW Limited,0.30%
88,Synaptics Incorporated,0.30%
89,"MACOM Technology Solutions Holdings, Inc.",0.28%
90,Chinasoft International Ltd.,0.27%
91,Silicon Motion Technology Corporation Sponsored ADR,0.27%
92,MaxLinear inc,0.27%
93,"QTS Realty Trust, Inc. Class A",0.26%
94,Hewlett Packard Enterprise Co.,0.26%
95,Teradata Corporation,0.26%
96,Blue Prism Group Plc,0.25%
97,"ExlService Holdings, Inc.",0.25%
98,"CEVA, Inc.",0.25%
99,"FLIR Systems, Inc.",0.24%
100,Verint Systems Inc.,0.23%
101,Rapid7 Inc.,0.23%
102,"Alarm.com Holdings, Inc.",0.23%
103,Xerox Holdings Corporation,0.22%
104,"CommVault Systems, Inc.",0.21%
105,"Himax Technologies, Inc. Sponsored ADR",0.21%
106,Radware Ltd.,0.20%
107,Avaya Holdings Corp.,0.19%
108,SecureWorks Corp. Class A,0.18%
109,"NetScout Systems, Inc.",0.18%
110,"HEROZ, Inc.",0.17%
111,Xperi Holding Corporation,0.16%
112,"CommScope Holding Co., Inc.",0.16%
113,Opera Ltd. Sponsored ADR,0.15%
114,Criteo SA Sponsored ADR,0.13%
115,"PKSHA Technology, Inc.",0.11%
116,"Extreme Networks, Inc.",0.11%
117,"Conduent, Inc.",0.11%
118,VTech Holdings Limited,0.10%
119,Canaan Inc. Sponsored ADR Class A,0.06%
