,Name,Allocation
0,U.S. Dollar,0.55%
1,Top Glove Corporation Bhd.,0.53%
2,Fresnillo PLC,0.47%
3,Mosaic Company,0.45%
4,Fortescue Metals Group Ltd,0.44%
5,"Varian Medical Systems, Inc.",0.44%
6,Vestas Wind Systems A/S,0.44%
7,HCA Healthcare Inc,0.42%
8,"Freeport-McMoRan, Inc.",0.41%
9,Infosys Limited,0.41%
10,WEG S.A.,0.41%
11,NVIDIA Corporation,0.41%
12,EQT Corporation,0.41%
13,Tata Steel Limited,0.41%
14,G4S plc,0.40%
15,AES Corporation,0.40%
16,Sealed Air Corporation,0.40%
17,"D.R. Horton, Inc.",0.40%
18,Kingfisher Plc,0.40%
19,Boliden AB,0.39%
20,Goodman Group,0.39%
21,Cincinnati Financial Corporation,0.39%
22,Telefonaktiebolaget LM Ericsson Class B,0.39%
23,Commerzbank AG,0.39%
24,Next plc,0.38%
25,Pandora A/S,0.38%
26,"Lowe's Companies, Inc.",0.38%
27,"C.H. Robinson Worldwide, Inc.",0.38%
28,Lennar Corporation Class A,0.38%
29,Kansas City Southern,0.38%
30,Halliburton Company,0.38%
31,Bunzl plc,0.38%
32,Cognizant Technology Solutions Corporation Class A,0.38%
33,Norfolk Southern Corporation,0.38%
34,Ryanair Holdings Plc Sponsored ADR,0.37%
35,Mettler-Toledo International Inc.,0.37%
36,Rexel SA,0.37%
37,Cintas Corporation,0.37%
38,"Intuitive Surgical, Inc.",0.37%
39,"ServiceNow, Inc.",0.37%
40,Nokian Renkaat Oyj,0.37%
41,Kone Oyj Class B,0.37%
42,Croda International Plc,0.37%
43,Antofagasta plc,0.37%
44,"J.B. Hunt Transport Services, Inc.",0.37%
45,"McCormick & Company, Incorporated",0.37%
46,Pentair plc,0.37%
47,Markel Corporation,0.37%
48,Randstad NV,0.37%
49,ICL Group Ltd.,0.37%
50,Volvo AB Class A,0.37%
51,Ferguson Plc,0.36%
52,Edwards Lifesciences Corporation,0.36%
53,"Avangrid, Inc.",0.36%
54,"Assurant, Inc.",0.36%
