,Name,Allocation
0,"Amazon.com, Inc.",9.79%
1,Alphabet Inc. Class A,6.96%
2,"Facebook, Inc. Class A",6.24%
3,NVIDIA Corporation,5.35%
4,"Netflix, Inc.",4.92%
5,Tesla Inc,4.66%
6,U.S. Dollar,4.22%
7,"salesforce.com, inc.",4.07%
8,"Square, Inc. Class A",3.00%
9,"Regeneron Pharmaceuticals, Inc.",2.87%
10,Veeva Systems Inc Class A,2.86%
11,"Wayfair, Inc. Class A",2.73%
12,"Synopsys, Inc.",2.59%
13,"Twilio, Inc. Class A",2.56%
14,ResMed Inc.,2.49%
15,Datadog Inc Class A,2.48%
16,"Copart, Inc.",2.45%
17,"Twitter, Inc.",2.37%
18,"Zoom Video Communications, Inc. Class A",2.32%
19,"Intercontinental Exchange, Inc.",2.28%
20,"Fortinet, Inc.",2.21%
21,"Okta, Inc. Class A",2.21%
22,"Roku, Inc. Class A",2.20%
23,"VeriSign, Inc.",2.17%
24,"Seattle Genetics, Inc.",2.14%
25,"RingCentral, Inc. Class A",2.13%
26,Masimo Corporation,2.12%
27,"Trade Desk, Inc. Class A",2.02%
28,"FLEETCOR Technologies, Inc.",1.93%
29,"BlackRock, Inc.",1.85%
30,"Teladoc Health, Inc.",1.82%
