,Name,Allocation
0,Apple Inc.,5.70%
1,Microsoft Corporation,5.23%
2,AT&T Inc.,2.67%
3,Johnson & Johnson,2.48%
4,Verizon Communications Inc.,2.28%
5,Exxon Mobil Corporation,1.94%
6,JPMorgan Chase & Co.,1.94%
7,Procter & Gamble Company,1.88%
8,"Home Depot, Inc.",1.83%
9,Pfizer Inc.,1.80%
10,"AbbVie, Inc.",1.72%
11,Philip Morris International Inc.,1.58%
12,Walmart Inc.,1.57%
13,Chevron Corporation,1.48%
14,Coca-Cola Company,1.39%
15,"Merck & Co., Inc.",1.37%
16,"Cisco Systems, Inc.",1.27%
17,Altria Group Inc,1.25%
18,"PepsiCo, Inc.",1.22%
19,International Business Machines Corporation,1.22%
20,Bank of America Corp,1.12%
21,Intel Corporation,1.07%
22,Broadcom Inc.,1.04%
23,UnitedHealth Group Incorporated,1.02%
24,Bristol-Myers Squibb Company,0.95%
25,McDonald's Corporation,0.93%
26,Wells Fargo & Company,0.91%
27,Comcast Corporation Class A,0.89%
28,Texas Instruments Incorporated,0.86%
29,QUALCOMM Incorporated,0.85%
30,Amgen Inc.,0.83%
31,"United Parcel Service, Inc. Class B",0.82%
32,Oracle Corporation,0.75%
33,3M Company,0.73%
34,"Gilead Sciences, Inc.",0.73%
35,Eli Lilly and Company,0.70%
36,Citigroup Inc.,0.69%
37,Union Pacific Corporation,0.68%
38,Abbott Laboratories,0.67%
39,Dominion Energy Inc,0.67%
40,"NextEra Energy, Inc.",0.66%
41,Lockheed Martin Corporation,0.63%
42,"BlackRock, Inc.",0.56%
43,Duke Energy Corporation,0.56%
44,Crown Castle International Corp,0.56%
45,"Lowe's Companies, Inc.",0.55%
46,Honeywell International Inc.,0.55%
47,Morgan Stanley,0.54%
48,Visa Inc. Class A,0.54%
49,Caterpillar Inc.,0.51%
50,Southern Company,0.51%
51,CVS Health Corporation,0.51%
52,Kraft Heinz Company,0.49%
53,American Tower Corporation,0.45%
54,Mastercard Incorporated Class A,0.44%
55,Starbucks Corporation,0.42%
56,"Mondelez International, Inc. Class A",0.40%
57,"Dow, Inc.",0.40%
58,"Williams Companies, Inc.",0.39%
59,Raytheon Technologies Corporation,0.39%
60,Truist Financial Corporation,0.38%
61,Colgate-Palmolive Company,0.38%
62,Target Corporation,0.37%
63,Kimberly-Clark Corporation,0.37%
64,"Goldman Sachs Group, Inc.",0.37%
65,Illinois Tool Works Inc.,0.36%
66,"Prologis, Inc.",0.36%
67,U.S. Bancorp,0.36%
68,Kinder Morgan Inc Class P,0.35%
69,"General Mills, Inc.",0.34%
70,"NIKE, Inc. Class B",0.33%
71,"PNC Financial Services Group, Inc.",0.33%
72,Costco Wholesale Corporation,0.33%
73,Public Storage,0.33%
74,"Air Products and Chemicals, Inc.",0.31%
75,"Automatic Data Processing, Inc.",0.30%
76,Blackstone Group Inc. Class A,0.30%
77,"MetLife, Inc.",0.29%
78,"Digital Realty Trust, Inc.",0.28%
79,"Simon Property Group, Inc.",0.28%
80,"Prudential Financial, Inc.",0.27%
81,Exelon Corporation,0.27%
82,"American Electric Power Company, Inc.",0.27%
83,"Equinix, Inc.",0.26%
84,Deere & Company,0.26%
85,American Express Company,0.26%
86,ConocoPhillips,0.26%
87,Emerson Electric Co.,0.26%
88,Walgreens Boots Alliance Inc,0.25%
89,Norfolk Southern Corporation,0.25%
90,"Welltower, Inc.",0.24%
91,"Marsh & McLennan Companies, Inc.",0.23%
92,General Dynamics Corporation,0.23%
93,Cummins Inc.,0.22%
94,Occidental Petroleum Corporation,0.22%
95,HP Inc.,0.22%
96,Xcel Energy Inc.,0.22%
97,Northrop Grumman Corporation,0.21%
98,PPL Corporation,0.21%
99,"Fidelity National Information Services, Inc.",0.21%
100,CME Group Inc. Class A,0.21%
101,"Ventas, Inc.",0.21%
102,Sempra Energy,0.21%
103,Lam Research Corporation,0.20%
104,"CenturyLink, Inc.",0.20%
105,Keurig Dr Pepper Inc.,0.20%
106,FedEx Corporation,0.20%
107,Phillips 66,0.20%
108,"Applied Materials, Inc.",0.20%
109,Valero Energy Corporation,0.20%
110,Public Service Enterprise Group Inc,0.19%
111,"Analog Devices, Inc.",0.19%
112,NVIDIA Corporation,0.19%
113,"Waste Management, Inc.",0.19%
114,"S&P Global, Inc.",0.19%
115,Bank of New York Mellon Corporation,0.19%
116,Marathon Petroleum Corporation,0.19%
117,WEC Energy Group Inc,0.19%
118,Stryker Corporation,0.19%
119,Kellogg Company,0.19%
120,"Paychex, Inc.",0.18%
121,"Consolidated Edison, Inc.",0.18%
122,"Best Buy Co., Inc.",0.18%
123,CSX Corporation,0.18%
124,"Becton, Dickinson and Company",0.18%
125,"DuPont de Nemours, Inc.",0.17%
126,Realty Income Corporation,0.17%
127,T. Rowe Price Group,0.17%
128,Archer-Daniels-Midland Company,0.17%
129,"Anthem, Inc.",0.17%
130,Intuit Inc.,0.17%
131,Clorox Company,0.17%
132,DTE Energy Company,0.17%
133,KLA Corporation,0.17%
134,"Travelers Companies, Inc.",0.17%
