,Name,Allocation
0,"Amazon.com, Inc.",10.60%
1,"Facebook, Inc. Class A",7.26%
2,PayPal Holdings Inc,5.36%
3,"Netflix, Inc.",4.97%
4,"salesforce.com, inc.",4.67%
5,Alphabet Inc. Class A,4.18%
6,Alphabet Inc. Class C,4.08%
7,"Cisco Systems, Inc.",4.00%
8,eBay Inc.,3.03%
9,Veeva Systems Inc Class A,2.93%
10,"DocuSign, Inc.",2.87%
11,"Twitter, Inc.",2.65%
12,"Workday, Inc. Class A",2.59%
13,"Okta, Inc. Class A",2.42%
14,"Etsy, Inc.",2.40%
15,"Teladoc Health, Inc.",2.16%
16,"VeriSign, Inc.",2.07%
17,"Akamai Technologies, Inc.",2.03%
18,"Snap, Inc. Class A",1.97%
19,"Citrix Systems, Inc.",1.91%
20,"HubSpot, Inc.",1.90%
21,"GoDaddy, Inc. Class A",1.80%
22,"Expedia Group, Inc.",1.70%
23,E*TRADE Financial Corporation,1.67%
24,"Zoom Video Communications, Inc. Class A",1.61%
25,"Arista Networks, Inc.",1.59%
26,Ciena Corporation,1.52%
27,"Grubhub, Inc.",1.48%
28,TD Ameritrade Holding Corporation,1.42%
29,"Juniper Networks, Inc.",1.30%
30,"Pinterest, Inc. Class A",1.25%
31,"Smartsheet, Inc. Class A",1.09%
32,"LogMeIn, Inc.",1.03%
33,"Dropbox, Inc. Class A",1.00%
34,"2U, Inc.",0.94%
35,"Cloudera, Inc.",0.90%
36,Vonage Holdings Corp.,0.87%
37,"Box, Inc. Class A",0.80%
38,"8x8, Inc.",0.74%
39,"CommScope Holding Co., Inc.",0.73%
40,"Groupon, Inc.",0.48%
41,Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,0.03%
42,U.S. Dollar,0.00%
