,Name,Allocation
0,CORPORATE BOND,19.75%
1,Government of China 3.4% 17-APR-2023,9.06%
2,China Development Bank 0.375% 16-NOV-2021,8.67%
3,U.S. Dollar,7.34%
4,China Development Bank 3.91% 06-APR-2022,5.78%
5,China COSCO Shipping Corp. Ltd. 4.5% 24-APR-2021,3.37%
6,Xiamen CD Inc. 3.5% 15-OCT-2021,3.35%
7,"Hubei Energy Group Co., Ltd. 2.77% 22-MAY-2023",3.35%
8,"State Power Investment Corp., Ltd. 4.83% 21-MAY-2021",3.31%
9,Government of China 4.26% 31-JUL-2021,2.62%
10,State Grid Corp. of China 5.14% 08-DEC-2021,2.57%
11,PetroChina Company Limited 3.5% 19-JAN-2026,2.48%
12,China Ministry of Railways 4.63% 25-AUG-2021,2.12%
13,China Petroleum & Chemical Corporation 4.9% 01-JUN-2022,2.06%
14,"Jiangxi Ganyue Expressway Co., Ltd. 5.15% 19-APR-2023",1.97%
15,"China Merchants Securities Co., Ltd. 5.08% 26-MAY-2025",1.75%
16,"Power Construction Corporation of China, Ltd. 5.2% 29-OCT-2022",1.73%
17,"Huaneng Power International, Inc. 4.69% 12-JUL-2022",1.72%
18,"Financial Street Holdings Co., Ltd. 3.84% 20-AUG-2021",1.70%
19,"China Fortune Land Development Co., Ltd. 7.0% 03-MAR-2021",1.69%
20,China Chengtong Holding Group Ltd. 4.67% 10-JUL-2021,1.69%
21,Xiamen C&D Corp. Ltd. 4.14% 17-DEC-2022,1.68%
22,"China Overseas Development Group Co., Ltd. 3.85% 19-NOV-2022",1.68%
23,Dalian Port Corp. Ltd. 3.94% 26-NOV-2020,1.67%
24,"China Fortune Land Development Co., Ltd. Class A",1.67%
25,"Tianjin Infrastructure Construction & Invest (Group) Co., Ltd. 5.7% 26-FEB-2023",1.39%
26,"Wuxi Guolian Development (Group) Co., Ltd. 3.75% 19-JUL-2022",1.37%
27,"Dalian Wanda Commercial Management Group Co., Ltd. 4.7% 27-JUL-2021",0.84%
28,Sinochem International Corporation 3.61% 06-JUN-2021,0.84%
29,Government of China 3.27% 22-AUG-2046,0.77%
30,MUTUAL FUND (OTHER),0.01%
