,Name,Allocation
0,PT Bank Central Asia Tbk,19.02%
1,PT Bank Rakyat Indonesia (Persero) Tbk Class B,11.69%
2,PT Telekomunikasi Indonesia (Persero) Tbk. Class B,8.76%
3,PT Bank Mandiri (Persero) Tbk,5.71%
4,PT Astra International Tbk,5.61%
5,PT Unilever Indonesia Tbk,3.59%
6,PT Charoen Pokphand Indonesia Tbk,3.26%
7,PT Bank Negara Indonesia (Persero) Tbk Class B,2.66%
8,PT Kalbe Farma Tbk,2.44%
9,PT Indofood Sukses Makmur Tbk,2.08%
10,PT Semen Indonesia (Persero) Tbk,2.03%
11,PT Indah Kiat Pulp & Paper Tbk,1.93%
12,PT Gudang Garam Tbk,1.87%
13,PT Barito Pacific Tbk,1.81%
14,PT Indocement Tunggal Prakarsa Tbk,1.55%
15,PT Indofood CBP Sukses Makmur Tbk,1.55%
16,PT Adaro Energy Tbk,1.21%
17,PT Hanjaya Mandala Sampoerna Tbk,1.19%
18,PT Perusahaan Gas Negara Tbk Class B,1.10%
19,PT Tower Bersama Infrastructure Tbk,1.04%
20,PT ACE Hardware Indonesia Tbk,0.95%
21,PT United Tractors Tbk,0.86%
22,PT Pabrik Kertas Tjiwi Kimia Tbk,0.79%
23,PT XL Axiata Tbk,0.75%
24,PT Jasa Marga (Persero) Tbk Class B,0.69%
25,PT Bank BTPN Syariah Tbk,0.68%
26,PT Ciputra Development Tbk,0.63%
27,PT Bank Tabungan Negara (Persero) Tbk,0.63%
28,PT Surya Citra Media Tbk,0.63%
29,PT Bukit Asam Tbk,0.61%
30,PT Aneka Tambang Tbk,0.60%
31,PT Pakuwon Jati Tbk,0.59%
32,PT Summarecon Agung Tbk,0.51%
33,PT Bumi Serpong Damai Tbk,0.50%
34,PT Lippo Karawaci Tbk,0.49%
35,PT Mitra Adiperkasa Tbk,0.48%
36,PT Japfa Comfeed Indonesia Tbk Class A,0.47%
37,PT Media Nusantara Citra Tbk,0.47%
38,PT AKR Corporindo Tbk,0.47%
39,PT Industri Jamu dan Farmasi Sido Muncul Tbk,0.44%
40,PT Wijaya Karya Tbk,0.41%
41,PT Pacific Strategic Financial Tbk Class A,0.39%
42,PT Indosat Tbk Class B,0.39%
43,PT PP (Persero) Tbk,0.38%
44,PT Erajaya Swasembada Tbk,0.34%
45,PT Bintang Oto Global Tbk,0.34%
46,PT Puradelta Lestari Tbk,0.33%
47,PT Waskita Karya (Persero) Tbk Class B,0.33%
48,PT Indo Tambangraya Megah Tbk,0.33%
49,PT Medco Energi Internasional Tbk,0.31%
50,PT Matahari Department Store Tbk Class A,0.31%
51,PT Panin Financial Tbk,0.30%
52,PT Sawit Sumbermas Sarana Tbk,0.30%
53,PT Bank Pembangunan Daerah Jawa Barat dan Banten Tbk Class B,0.30%
54,PT Bumi Resources Tbk Class A,0.29%
55,PT Selamat Sempurna Tbk,0.29%
56,PT Hanson International Tbk Class A,0.28%
57,PT Bank Pembangunan Daerah Jawa Timur Tbk Class B,0.24%
58,PT Waskita Beton Precast Tbk,0.23%
59,PT Link Net Tbk,0.22%
60,PT Ramayana Lestari Sentosa Tbk,0.22%
61,PT Perusahaan Perkebunan London Sumatra Indonesia Tbk,0.20%
62,U.S. Dollar,0.16%
63,BlackRock Cash Funds Treasury SL Agency Shares,0.16%
64,PT Inti Agri Resources Tbk Class A,0.14%
65,PT Trada Alam Minera Tbk,0.12%
66,PT Nusantara Properti Internasional Tbk,0.12%
67,PT Pelayaran Tamarin Samudra Tbk,0.09%
68,PT Astra Agro Lestari Tbk,0.07%
69,PT Rimo International Lestari Tbk,0.04%
70,PT Sitara Propertindo Tbk,0.03%
71,PT Berlian Laju Tanker Tbk,0.02%
72,PT Pool Advista Indonesia Tbk,0.01%
73,PT Sugih Energy Tbk,0.00%
74,PT Sekawan Intipratama Tbk,0.00%
