,Name,Allocation
0,Southwest Airlines Co.,11.05%
1,"Delta Air Lines, Inc.",9.66%
2,"United Airlines Holdings, Inc.",9.00%
3,"American Airlines Group, Inc.",7.94%
4,Cargojet Inc.,4.81%
5,Allegiant Travel Company,4.28%
6,"Air Transport Services Group, Inc.",3.98%
7,"Alaska Air Group, Inc.",3.75%
8,Air Canada,3.73%
9,JetBlue Airways Corporation,3.62%
10,Textron Inc.,3.51%
11,"SkyWest, Inc",3.35%
12,General Dynamics Corporation,3.29%
13,"Hawaiian Holdings, Inc.",2.33%
14,Wizz Air Holdings Plc,1.24%
15,Ryanair Holdings Plc Sponsored ADR,1.21%
16,Air China Limited Class H,1.17%
17,Grupo Aeroportuario del Pacifico SAB de CV Sponsored ADR Class B,1.17%
18,China Southern Airlines Company Limited Class H,1.12%
19,Flughafen Zurich AG,1.11%
20,"Beijing Capital International Airport Co., Ltd. Class H",1.10%
21,SATS Ltd,1.06%
22,Aena SME SA,1.05%
23,Grupo Aeroportuario del Centro Norte SAB de CV Sponsored ADR Class B,1.02%
24,Fidelity Institutional Cash Portfolios Fund Money Market Government Fund I,0.99%
25,"Copa Holdings, S.A. Class A",0.98%
26,Singapore Airlines Ltd.,0.98%
27,Grupo Aeroportuario del Sureste SA de CV Sponsored ADR Class B,0.98%
28,Airports of Thailand Public Co. Ltd.,0.96%
29,Turk Hava Yollari A.O.,0.96%
30,Aeroports de Paris SA,0.95%
31,Qantas Airways Limited,0.94%
32,Azul S.A. Sponsored ADR Pfd,0.90%
33,Deutsche Lufthansa AG,0.88%
34,Pegasus Hava Tasimaciligi A.S.,0.88%
35,Dart Group PLC,0.86%
36,GOL Linhas Aereas Inteligentes S.A. Sponsored ADR Pfd,0.84%
37,easyJet plc,0.81%
38,Air France-KLM SA,0.79%
39,International Consolidated Airlines Group SA,0.73%
40,U.S. Dollar,0.01%
